"species","life_form"
"Didissandra frutescens (Jack) C.B.Clarke C.B.Clarke (Jack)","perennial"
"Tribounia grandiflora D.J.Middleton","no_life_form_on_database"
"Tribounia venosa (Barnett) D.J.Middleton D.J.Middleton (Barnett)","no_life_form_on_database"
"Boeica ferruginea Drake","perennial"
"Boeica multinervia K.Y.Pan","perennial"
"Boeica porosa C.B.Clarke","perennial"
"Rhynchotechum parviflorum Blume","perennial"
"Rhynchotechum discolor (Maxim.) B.L.Burtt B.L.Burtt (Maxim.)","perennial"
"Platystemma violoides Wall.","annual"
"Haberlea rhodopensis Friv.","perennial"
"Ramonda nathaliae Pancic & Petrovic","perennial"
"Ramonda myconi (L.) Rchb. Rchb. (L.)","perennial"
"Jancaea heldreichii (Boiss.) Boiss. Boiss. (Boiss.)","no_life_form_on_database"
"Tetraphyllum roseum Stapf","no_life_form_on_database"
"Corallodiscus kingianus (Craib) B.L.Burtt B.L.Burtt (Craib)","perennial"
"Corallodiscus lanuginosus (Wall. ex A.DC.) B.L.Burtt B.L.Burtt (Wall. ex A.DC.)","perennial"
"Corallodiscus conchifolius Batalin","perennial"
"Jerdonia indica Wight","no_life_form_on_database"
"Monophyllaea hirticalyx Franch.","no_life_form_on_database"
"Monophyllaea glauca C.B.Clarke","no_life_form_on_database"
"Monophyllaea horsfieldii R.Br.","no_life_form_on_database"
"Monophyllaea elongata B.L.Burtt","no_life_form_on_database"
"Whytockia tsiangiana (Hand.-Mazz.) A.Weber A.Weber (Hand.-Mazz.)","perennial"
"Whytockia sasakii (Hayata) B.L.Burtt B.L.Burtt (Hayata)","perennial"
"Whytockia purpurascens Y.Z.Wang","perennial"
"Epithema benthamii C.B.Clarke","annual"
"Epithema taiwanense S.S.Ying","no_life_form_on_database"
"Epithema membranacea (King) Kiew Kiew (King)","annual"
"Epithema saxatile Blume","annual"
"Epithema tenue C.B.Clarke","annual"
"Loxonia hirsuta Jack","no_life_form_on_database"
"Stauranthera grandiflora Benth.","no_life_form_on_database"
"Rhynchoglossum azureum (Schltdl.) B.L.Burtt B.L.Burtt (Schltdl.)","perennial"
"Rhynchoglossum notonianum (Wall.) B.L.Burtt B.L.Burtt (Wall.)","perennial"
"Rhynchoglossum obliquum Blume","annual"
"Columnea schimpffii Mansf.","perennial"
"Columnea medicinalis (Wiehler) L.E.Skog & L.P.Kvist L.E.Skog & L.P.Kvist (Wiehler)","perennial"
"Columnea inaequilatera Poepp. & Endl.","perennial"
"Columnea picta H.Karst.","perennial"
"Columnea sanguinea (Pers.) Hanst. Hanst. (Pers.)","perennial"
"Columnea dissimilis C.V.Morton","perennial"
"Columnea rubricalyx L.P.Kvist & L.E.Skog","perennial"
"Columnea minutiflora L.P.Kvist & L.E.Skog","perennial"
"Columnea pulchra (Wiehler) L.E.Skog L.E.Skog (Wiehler)","no_life_form_on_database"
"Columnea eubracteata Mansf.","perennial"
"Columnea minor (Hook.) Hanst. Hanst. (Hook.)","perennial"
"Columnea crassicaulis (Wiehler) L.P.Kvist & L.E.Skog L.P.Kvist & L.E.Skog (Wiehler)","perennial"
"Columnea paramicola (Wiehler) L.P.Kvist & L.E.Skog L.P.Kvist & L.E.Skog (Wiehler)","no_life_form_on_database"
"Columnea rileyi (Wiehler) J.F.Sm. J.F.Sm. (Wiehler)","perennial"
"Columnea spathulata Mansf.","perennial"
"Columnea byrsina (Wiehler) L.P.Kvist & L.E.Skog L.P.Kvist & L.E.Skog (Wiehler)","perennial"
"Columnea gloriosa Sprague","no_life_form_on_database"
"Columnea linearis Oerst.","perennial"
"Columnea tenuis Klotzsch ex Oerst.","perennial"
"Columnea raymondii C.V.Morton","no_life_form_on_database"
"Columnea billbergiana Beurl.","perennial"
"Columnea sulfurea Donn.Sm.","perennial"
"Columnea schiedeana Schltdl.","perennial"
"Columnea erythrophaea Decne. ex Houllet","perennial"
"Columnea harrisii (Urb.) Britton Britton (Urb.)","perennial"
"Columnea dressleri Wiehler","perennial"
"Columnea zebrina Raymond","perennial"
"Columnea purpurata Hanst.","perennial"
"Columnea orientandina (Wiehler) L.P.Kvist & L.E.Skog L.P.Kvist & L.E.Skog (Wiehler)","perennial"
"Columnea ulei Mansf.","perennial"
"Glossoloma schultzei (Mansf.) J.L.Clark J.L.Clark (Mansf.)","perennial"
"Glossoloma tetragonum Hanst.","perennial"
"Glossoloma purpureum (L.P.Kvist & L.E.Skog) J.L.Clark J.L.Clark (L.P.Kvist & L.E.Skog)","perennial"
"Glossoloma sprucei (Kuntze) J.L.Clark J.L.Clark (Kuntze)","perennial"
"Glossoloma grandicalyx (J.L.Clark & L.E.Skog) J.L.Clark J.L.Clark (J.L.Clark & L.E.Skog)","perennial"
"Glossoloma oblongicalyx (J.L.Clark & L.E.Skog) J.L.Clark J.L.Clark (J.L.Clark & L.E.Skog)","perennial"
"Glossoloma penduliflorum (M.Freiberg) J.L.Clark J.L.Clark (M.Freiberg)","perennial"
"Glossoloma medusaeum (L.E.Skog) J.L.Clark J.L.Clark (L.E.Skog)","perennial"
"Glossoloma carpishense (J.L.Clark & I.Salinas) J.L.Clark J.L.Clark (J.L.Clark & I.Salinas)","perennial"
"Glossoloma pycnosuzygium (Donn.Sm.) J.L.Clark J.L.Clark (Donn.Sm.)","perennial"
"Glossoloma chrysanthum (Planch. & Linden) J.L.Clark J.L.Clark (Planch. & Linden)","perennial"
"Glossoloma bolivianum (Britton ex Rusby) J.L.Clark J.L.Clark (Britton ex Rusby)","perennial"
"Glossoloma baguense (L.E.Skog) J.L.Clark J.L.Clark (L.E.Skog)","perennial"
"Glossoloma panamense (C.V.Morton) J.L.Clark J.L.Clark (C.V.Morton)","perennial"
"Glossoloma altescandens (Mansf.) J.L.Clark J.L.Clark (Mansf.)","perennial"
"Glossoloma ichthyoderma (Hanst.) J.L.Clark J.L.Clark (Hanst.)","perennial"
"Glossoloma serpens (J.L.Clark & L.E.Skog) J.L.Clark J.L.Clark (J.L.Clark & L.E.Skog)","perennial"
"Glossoloma martinianum (J.F.Sm.) J.L.Clark J.L.Clark (J.F.Sm.)","perennial"
"Drymonia ecuadorensis Wiehler","perennial"
"Drymonia chiribogana Wiehler","perennial"
"Drymonia peltata (Oliv.) H.E.Moore H.E.Moore (Oliv.)","perennial"
"Drymonia conchocalyx Hanst.","perennial"
"Drymonia rhodoloma Wiehler","perennial"
"Drymonia parviflora Hanst.","perennial"
"Drymonia multiflora (Oerst.) Wiehler Wiehler (Oerst.)","perennial"
"Drymonia strigosa (Oerst.) Wiehler Wiehler (Oerst.)","perennial"
"Drymonia laciniosa Wiehler","perennial"
"Drymonia macrophylla (Oerst.) H.E.Moore H.E.Moore (Oerst.)","perennial"
"Drymonia variegata Uribe","perennial"
"Drymonia dodsonii (Wiehler) J.L.Clark J.L.Clark (Wiehler)","perennial"
"Drymonia foliacea (Rusby) Wiehler Wiehler (Rusby)","perennial"
"Drymonia teuscheri (Raymond) J.L.Clark J.L.Clark (Raymond)","perennial"
"Drymonia tenuis (Benth.) J.L.Clark J.L.Clark (Benth.)","perennial"
"Drymonia pilifera Wiehler","perennial"
"Drymonia coccinea (Aubl.) Wiehler Wiehler (Aubl.)","perennial"
"Drymonia hoppii (Mansf.) Wiehler Wiehler (Mansf.)","perennial"
"Drymonia doratostyla (Leeuwenb.) Wiehler Wiehler (Leeuwenb.)","perennial"
"Drymonia candida Hanst.","perennial"
"Drymonia serrulata (Jacq.) Mart. Mart. (Jacq.)","perennial"
"Drymonia oinochrophylla (Donn.Sm.) Wiehler Wiehler (Donn.Sm.)","perennial"
"Drymonia coriacea (Oerst.) Wiehler Wiehler (Oerst.)","perennial"
"Drymonia lanceolata (Hanst.) C.V.Morton C.V.Morton (Hanst.)","perennial"
"Drymonia killipii Wiehler","perennial"
"Drymonia warszewicziana Hanst.","perennial"
"Drymonia turrialvae Hanst.","perennial"
"Drymonia rubra C.V.Morton","perennial"
"Drymonia brochidodroma Wiehler","perennial"
"Drymonia urceolata Wiehler","perennial"
"Drymonia ambonensis (L.E.Skog) J.L.Clark J.L.Clark (L.E.Skog)","perennial"
"Drymonia longifolia Poepp. & Endl.","no_life_form_on_database"
"Neomortonia rosea Wiehler","perennial"
"Alloplectus aquatilis C.V.Morton","perennial"
"Alloplectus hispidus (Kunth) Mart. Mart. (Kunth)","perennial"
"Alloplectus tessmannii Mansf.","perennial"
"Pachycaulos nummularia (Hanst.) J.L.Clark & J.F.Sm. J.L.Clark & J.F.Sm. (Hanst.)","perennial"
"Crantzia cristata (L.) Scop. Scop. (L.)","perennial"
"Crantzia epirotes (Leeuwenb.) J.L.Clark J.L.Clark (Leeuwenb.)","no_life_form_on_database"
"Crantzia tigrina (H.Karst.) J.L.Clark J.L.Clark (H.Karst.)","perennial"
"Corytoplectus oaxacensis Ram.-Roa, C.Chávez & Rodr.-Flores","perennial"
"Corytoplectus riceanus (Rusby) Wiehler Wiehler (Rusby)","perennial"
"Corytoplectus congestus (Linden ex Hanst.) Wiehler Wiehler (Linden ex Hanst.)","perennial"
"Corytoplectus cutucuensis Wiehler","perennial"
"Corytoplectus capitatus Oerst.","perennial"
"Alsobia punctata (Lindl.) Hanst. Hanst. (Lindl.)","perennial"
"Alsobia dianthiflora (H.E.Moore & R.G.Wilson) Wiehler Wiehler (H.E.Moore & R.G.Wilson)","perennial"
"Cobananthus calochlamys (Donn.Sm.) Wiehler Wiehler (Donn.Sm.)","no_life_form_on_database"
"Rufodorsia major Wiehler","perennial"
"Rufodorsia intermedia Wiehler","no_life_form_on_database"
"Oerstedina cerricola Wiehler","no_life_form_on_database"
"Episcia lilacina Hanst.","perennial"
"Episcia cupreata (Hook.fil.) Hanst. Hanst. (Hook.fil.)","perennial"
"Nematanthus monanthos (Vell.) Chautems Chautems (Vell.)","perennial"
"Nematanthus fluminensis (Vell.) Fritsch Fritsch (Vell.)","perennial"
"Nematanthus punctatus Chautems","perennial"
"Nematanthus maculatus (Fritsch) Wiehler Wiehler (Fritsch)","perennial"
"Nematanthus crassifolius (Schott) Wiehler Wiehler (Schott)","perennial"
"Nematanthus corticola Schrad.","perennial"
"Nematanthus tessmannii (Hoehne) Chautems Chautems (Hoehne)","perennial"
"Nematanthus villosus (Hanst.) Wiehler Wiehler (Hanst.)","perennial"
"Nematanthus pycnophyllus Chautems, T.Lopes & M.Peixoto","no_life_form_on_database"
"Nematanthus jolyanus (Handro) Chautems Chautems (Handro)","perennial"
"Nematanthus hirtellus (Schott) Wiehler Wiehler (Schott)","perennial"
"Nematanthus brasiliensis (Vell.) Chautems Chautems (Vell.)","perennial"
"Nematanthus wiehleri Chautems & M.Peixoto","perennial"
"Nematanthus albus Chautems","perennial"
"Nematanthus gregarius D.L.Denham","perennial"
"Codonanthe gracilis (Mart.) Hanst. Hanst. (Mart.)","perennial"
"Codonanthe serrulata Chautems","perennial"
"Codonanthe devosiana Lem.","perennial"
"Codonanthe carnosa (Vell.) Hoehne Hoehne (Vell.)","perennial"
"Codonanthe venosa Chautems","perennial"
"Codonanthe gibbosa Rossini & Chautems","perennial"
"Codonanthe cordifolia Chautems","perennial"
"Nematanthus australis Chautems","perennial"
"Nematanthus wettsteinii (Fritsch) H.E.Moore H.E.Moore (Fritsch)","perennial"
"Nematanthus serpens (Vell.) Chautems Chautems (Vell.)","perennial"
"Nematanthus fornix (Vell.) Chautems Chautems (Vell.)","perennial"
"Nematanthus sericeus (Hanst.) Chautems Chautems (Hanst.)","perennial"
"Nematanthus teixeiranus (Handro) Chautems Chautems (Handro)","perennial"
"Codonanthe macradenia Donn.Sm.","no_life_form_on_database"
"Codonanthe chiricana Wiehler","no_life_form_on_database"
"Codonanthe elegans Wiehler","no_life_form_on_database"
"Codonanthe corniculata Wiehler","no_life_form_on_database"
"Codonanthe luteola Wiehler","no_life_form_on_database"
"Codonanthe erubescens Wiehler","no_life_form_on_database"
"Codonanthe calcarata (Miq.) Hanst. Hanst. (Miq.)","no_life_form_on_database"
"Codonanthe uleana Fritsch","no_life_form_on_database"
"Codonanthe crassifolia (Focke) C.V.Morton C.V.Morton (Focke)","no_life_form_on_database"
"Codonanthopsis ulei Mansf.","perennial"
"Paradrymonia anisophylla Feuillet & L.E.Skog","no_life_form_on_database"
"Codonanthe caribaea Urb.","no_life_form_on_database"
"Lesia savannarum (C.V.Morton) J.L.Clark & J.F.Sm. J.L.Clark & J.F.Sm. (C.V.Morton)","perennial"
"Paradrymonia splendens M.Freiberg","no_life_form_on_database"
"Paradrymonia binata Wiehler","no_life_form_on_database"
"Paradrymonia fuquaiana Wiehler","no_life_form_on_database"
"Paradrymonia pedunculata L.E.Skog","no_life_form_on_database"
"Paradrymonia metamorphophylla (Donn.Sm.) Wiehler Wiehler (Donn.Sm.)","no_life_form_on_database"
"Nautilocalyx aeneus (Linden & André) Wiehler Wiehler (Linden & André)","perennial"
"Nautilocalyx pemphidius L.E.Skog","no_life_form_on_database"
"Nautilocalyx whitei Rusby","no_life_form_on_database"
"Nautilocalyx melittifolius (L.) Wiehler Wiehler (L.)","no_life_form_on_database"
"Paradrymonia densa (C.H.Wright) Wiehler Wiehler (C.H.Wright)","no_life_form_on_database"
"Nautilocalyx coccineus Feuillet & L.E.Skog","no_life_form_on_database"
"Paradrymonia buchtienii (Mansf.) Wiehler Wiehler (Mansf.)","perennial"
"Paradrymonia lineata (C.V.Morton) Wiehler Wiehler (C.V.Morton)","no_life_form_on_database"
"Paradrymonia ciliosa (C.Mart.) Wiehler Wiehler (C.Mart.)","perennial"
"Paradrymonia campostyla (Leeuwenb.) Wiehler Wiehler (Leeuwenb.)","perennial"
"Rhoogeton cyclophyllus Leeuwenb.","no_life_form_on_database"
"Rhoogeton viviparus Leeuwenb.","no_life_form_on_database"
"Lembocarpus amoenus Leeuwenb.","no_life_form_on_database"
"Cremersia platula Feuillet & L.E.Skog","no_life_form_on_database"
"Sinningia allagophylla (Mart.) Wiehler Wiehler (Mart.)","perennial"
"Sinningia warmingii (Hiern) Chautems Chautems (Hiern)","perennial"
"Sinningia curtiflora (Malme) Chautems Chautems (Malme)","perennial"
"Sinningia amambayensis Chautems","perennial"
"Sinningia sellovii (Mart.) Wiehler Wiehler (Mart.)","perennial"
"Sinningia aggregata (Ker) Wiehler Wiehler (Ker)","perennial"
"Sinningia tubiflora (Hook.) Fritsch Fritsch (Hook.)","perennial"
"Sinningia sulcata (Rusby) Wiehler Wiehler (Rusby)","no_life_form_on_database"
"Sinningia brasiliensis (Regel & E.Schmidt) Wiehler & Chautems Wiehler & Chautems (Regel & E.Schmidt)","no_life_form_on_database"
"Sinningia valsuganensis Chautems","no_life_form_on_database"
"Sinningia carangolensis Chautems","no_life_form_on_database"
"Sinningia araneosa Chautems","perennial"
"Sinningia sceptrum (Mart.) Wiehler Wiehler (Mart.)","no_life_form_on_database"
"Sinningia elatior (Kunth) Chautems Chautems (Kunth)","perennial"
"Sinningia incarnata (Aubl.) D.L.Denham D.L.Denham (Aubl.)","perennial"
"Sinningia canastrensis Chautems","no_life_form_on_database"
"Sinningia defoliata (Malme) Chautems Chautems (Malme)","perennial"
"Sinningia aghensis Chautems","no_life_form_on_database"
"Sinningia pusilla (Mart.) Baill. Baill. (Mart.)","no_life_form_on_database"
"Sinningia nordestina Chautems, Baracho & A.Siqueira Filho","no_life_form_on_database"
"Sinningia barbata (Nees & Mart.) G.Nicholson G.Nicholson (Nees & Mart.)","no_life_form_on_database"
"Sinningia cochlearis (Hook.) Chautems Chautems (Hook.)","perennial"
"Sinningia gigantifolia Chautems","no_life_form_on_database"
"Vanhouttea brueggeri Chautems","no_life_form_on_database"
"Vanhouttea fruticulosa (Glaz. ex Hoehne) Chautems Chautems (Glaz. ex Hoehne)","perennial"
"Vanhouttea gardneri (Hook.) Fritsch Fritsch (Hook.)","no_life_form_on_database"
"Vanhouttea calcarata Lem.","no_life_form_on_database"
"Vanhouttea lanata Fritsch","no_life_form_on_database"
"Sinningia hirsuta (Lindl.) G.Nicholson G.Nicholson (Lindl.)","perennial"
"Sinningia lindleyi Schauer","no_life_form_on_database"
"Paliavana sericiflora Benth. & Hook.fil.","perennial"
"Paliavana werdermannii Mansf.","no_life_form_on_database"
"Paliavana tenuiflora Mansf.","no_life_form_on_database"
"Paliavana prasinata (Ker Gawl.) Benth. & Hook.fil. Benth. & Hook.fil. (Ker Gawl.)","no_life_form_on_database"
"Sinningia kautskyi Chautems","perennial"
"Sinningia villosa Lindl.","no_life_form_on_database"
"Sinningia guttata Lindl.","perennial"
"Sinningia macrophylla (Nees & Mart.) Benth. & Hook. Benth. & Hook. (Nees & Mart.)","perennial"
"Sinningia tuberosa (Mart.) H.E.Moore H.E.Moore (Mart.)","perennial"
"Sinningia calcaria (Dusén ex Malme) Chautems Chautems (Dusén ex Malme)","perennial"
"Sinningia douglasii (Lindl.) Chautems Chautems (Lindl.)","perennial"
"Sinningia piresiana (Hoehne) Chautems Chautems (Hoehne)","perennial"
"Sinningia insularis (Hoehne) Chautems Chautems (Hoehne)","perennial"
"Sinningia striata (Fritsch) Chautems Chautems (Fritsch)","perennial"
"Sinningia nivalis Chautems","perennial"
"Sinningia polyantha (DC.) Wiehler Wiehler (DC.)","perennial"
"Sinningia leopoldii (Scheidw. ex Planch.) Chautems Chautems (Scheidw. ex Planch.)","perennial"
"Sinningia mauroana Chautems","perennial"
"Sinningia leucotricha (Hoehne) H.E.Moore H.E.Moore (Hoehne)","perennial"
"Sinningia cooperi (Paxton) Wiehler Wiehler (Paxton)","perennial"
"Sinningia hatschbachii Chautems","perennial"
"Sinningia iarae Chautems","perennial"
"Sinningia micans (Fritsch) Chautems Chautems (Fritsch)","perennial"
"Sinningia magnifica (Otto & A.Dietr.) Wiehler Wiehler (Otto & A.Dietr.)","perennial"
"Sinningia cardinalis (Lehm.) H.E.Moore H.E.Moore (Lehm.)","perennial"
"Sinningia lateritia (Lindl.) Chautems Chautems (Lindl.)","no_life_form_on_database"
"Sinningia globulosa Chautems & M.Peixoto","no_life_form_on_database"
"Sinningia bulbosa (Ker.-Gawl.) Wiehler Wiehler (Ker.-Gawl.)","no_life_form_on_database"
"Sinningia macropoda (Sprague) H.E.Moore H.E.Moore (Sprague)","perennial"
"Sinningia canescens (Mart.) Wiehler Wiehler (Mart.)","perennial"
"Sinningia lineata (Hjelmq.) Chautems Chautems (Hjelmq.)","perennial"
"Sinningia macrostachya (Lindl.) Chautems Chautems (Lindl.)","perennial"
"Sinningia reitzii (Hoehne) L.E.Skog L.E.Skog (Hoehne)","perennial"
"Sinningia conspicua (Seem.) G.Nicholson G.Nicholson (Seem.)","perennial"
"Sinningia eumorpha H.E.Moore","perennial"
"Vanhouttea pendula Chautems","no_life_form_on_database"
"Vanhouttea leonii Chautems","perennial"
"Paliavana gracilis (Mart.) Chautems Chautems (Mart.)","no_life_form_on_database"
"Vanhouttea hilariana Chautems","no_life_form_on_database"
"Sinningia gerdtiana Chautems","no_life_form_on_database"
"Sinningia schiffneri Fritsch","no_life_form_on_database"
"Paliavana plumerioides Chautems","perennial"
"Sphaerorrhiza burchellii (S.M.Phillips) Roalson & Boggan Roalson & Boggan (S.M.Phillips)","perennial"
"Sphaerorrhiza sarmentiana (Gardner ex Hook.) Roalson & Boggan Roalson & Boggan (Gardner ex Hook.)","perennial"
"Kohleria rugata (Scheidw.) L.P.Kvist & L.E.Skog L.P.Kvist & L.E.Skog (Scheidw.)","no_life_form_on_database"
"Kohleria spicata (Kunth) Oerst. Oerst. (Kunth)","perennial"
"Kohleria trianae (Regel) Hanst. Hanst. (Regel)","no_life_form_on_database"
"Kohleria peruviana Fritsch","no_life_form_on_database"
"Kohleria allenii Standl. & L.O.Williams","perennial"
"Kohleria amabilis (Planch. & Linden) Fritsch Fritsch (Planch. & Linden)","no_life_form_on_database"
"Kohleria warszewiczii (Regel) Hanst. Hanst. (Regel)","no_life_form_on_database"
"Kohleria tigridia (Ohlend.) Roalson & Boggan Roalson & Boggan (Ohlend.)","perennial"
"Kohleria grandiflora L.P.Kvist & L.E.Skog","perennial"
"Kohleria villosa (Fritsch) Wiehler Wiehler (Fritsch)","no_life_form_on_database"
"Pearcea abunda (Wiehler) L.P.Kvist & L.E.Skog L.P.Kvist & L.E.Skog (Wiehler)","perennial"
"Pearcea sprucei (Britton) L.P.Kvist & L.E.Skog L.P.Kvist & L.E.Skog (Britton)","no_life_form_on_database"
"Pearcea reticulata (Fritsch) L.P.Kvist & L.E.Skog L.P.Kvist & L.E.Skog (Fritsch)","perennial"
"Phinaea pulchella (Griseb.) C.V.Morton C.V.Morton (Griseb.)","perennial"
"Diastema vexans H.E.Moore","no_life_form_on_database"
"Gloxiniopsis racemosa (Benth.) Roalson & Boggan Roalson & Boggan (Benth.)","no_life_form_on_database"
"Mandirola multiflora (Gardner) Decne. Decne. (Gardner)","no_life_form_on_database"
"Mandirola ichthyostoma (Gardner) Seem. Seem. (Gardner)","no_life_form_on_database"
"Goyazia petraea (S.M.Phillips) Wiehler Wiehler (S.M.Phillips)","perennial"
"Mandirola rupestris (Gardner) Roalson & Boggan Roalson & Boggan (Gardner)","no_life_form_on_database"
"Seemannia nematanthodes (Kuntze) K.Schum. K.Schum. (Kuntze)","perennial"
"Gloxinia perennis (L.) Fritsch Fritsch (L.)","perennial"
"Diastema scabrum (Poepp.) Benth. Benth. (Poepp.)","no_life_form_on_database"
"Diastema comiferum (DC.) Benth. Benth. (DC.)","perennial"
"Gloxinella lindeniana (Regel) Roalson & Boggan Roalson & Boggan (Regel)","no_life_form_on_database"
"Diastema affine Fritsch","perennial"
"Phinaea albolineata (Hook.) Benth. Benth. (Hook.)","no_life_form_on_database"
"Heppiella ulmifolia (Kunth) Hanst. Hanst. (Kunth)","perennial"
"Heppiella viscida (Lindl. & Paxton) Fritsch Fritsch (Lindl. & Paxton)","no_life_form_on_database"
"Nomopyle dodsonii (Wiehler) Roalson & Boggan Roalson & Boggan (Wiehler)","perennial"
"Achimenes mexicana (Seem.) Fritsch Fritsch (Seem.)","perennial"
"Achimenes dulcis C.V.Morton","perennial"
"Achimenes hintoniana Ram.-Roa & L.E.Skog","no_life_form_on_database"
"Achimenes flava C.V.Morton","perennial"
"Achimenes patens Benth.","perennial"
"Achimenes woodii C.V.Morton","perennial"
"Achimenes pedunculata Benth.","perennial"
"Achimenes antirrhina (DC.) C.V.Morton C.V.Morton (DC.)","perennial"
"Achimenes grandiflora (Schiede) A.DC. A.DC. (Schiede)","perennial"
"Achimenes candida Lindl.","perennial"
"Achimenes nayaritensis L.E.Skog","perennial"
"Achimenes fimbriata Rose ex C.V.Morton","perennial"
"Achimenes admirabilis Wiehler","perennial"
"Achimenes longiflora DC.","perennial"
"Achimenes erecta (Lam.) H.P.Fuchs H.P.Fuchs (Lam.)","perennial"
"Achimenes misera Lindl.","perennial"
"Achimenes warszewicziana Regel","no_life_form_on_database"
"Solenophora calycosa Donn.Sm.","perennial"
"Achimenes glabrata (Zucc.) Fitzg. Fitzg. (Zucc.)","perennial"
"Smithiantha canarina Wiehler","no_life_form_on_database"
"Smithiantha laui Wiehler","no_life_form_on_database"
"Smithiantha multiflora (M.Martens & Galeotti) Fritsch Fritsch (M.Martens & Galeotti)","no_life_form_on_database"
"Smithiantha aurantiaca Wiehler","no_life_form_on_database"
"Eucodonia verticillata (M.Martens & Galeotti) Wiehler Wiehler (M.Martens & Galeotti)","perennial"
"Gesneria barahonensis Urb.","perennial"
"Gesneria acaulis Moc. & Sessé","perennial"
"Gesneria reticulata (Griseb.) Urb. Urb. (Griseb.)","perennial"
"Gesneria cuneifolia Moc. & Sessé","no_life_form_on_database"
"Gesneria humilis L.","perennial"
"Gesneria pulverulenta Alain","perennial"
"Gesneria cubensis Kuntze","perennial"
"Gesneria ekmanii Urb.","perennial"
"Gesneria fruticosa (L.) Kuntze Kuntze (L.)","perennial"
"Gesneria decapleura Urb.","perennial"
"Gesneria clandestina (Griseb.) Urb. Urb. (Griseb.)","perennial"
"Gesneria onychocalyx L.E.Skog","no_life_form_on_database"
"Gesneria calycosa (Hook.) Kuntze Kuntze (Hook.)","perennial"
"Gesneria pedunculosa (DC.) Fritsch Fritsch (DC.)","perennial"
"Gesneria jamaicensis Britton","perennial"
"Pheidonocarpa corymbosa (Sw.) L.E.Skog L.E.Skog (Sw.)","perennial"
"Bellonia aspera L.","perennial"
"Gesneria viridiflora subsp. quisqueyana (Alain) L.E.Skog L.E.Skog (Alain)","no_life_form_on_database"
"Rhytidophyllum crenulatum DC.","perennial"
"Rhytidophyllum exsertum Griseb.","perennial"
"Gesneria citrina Urb.","no_life_form_on_database"
"Gesneria tuberosa Mart.","no_life_form_on_database"
"Gesneria rupincola Urb.","no_life_form_on_database"
"Rhytidophyllum grandiflorum Z.R.Xu & L.E.Skog ex Zanoni & Jiménez Rodr.","perennial"
"Rhytidophyllum vernicosum Urb. & Ekman","no_life_form_on_database"
"Rhytidophyllum berteroanum Mart.","no_life_form_on_database"
"Rhytidophyllum asperum Alain","no_life_form_on_database"
"Rhytidophyllum petiolare DC.","no_life_form_on_database"
"Coronanthera squamata Virot","no_life_form_on_database"
"Coronanthera aspera C.B.Clarke","perennial"
"Coronanthera pancheri C.B.Clarke","perennial"
"Coronanthera deltoidifolia Vieill. ex C.B.Clarke","perennial"
"Coronanthera clarkeana Schltr.","no_life_form_on_database"
"Coronanthera sericea C.B.Clarke","perennial"
"Depanthus glaber (C.B.Clarke) S.Moore S.Moore (C.B.Clarke)","perennial"
"Negria rhabdothamnoides F.Muell.","perennial"
"Lenbrassia australiana (C.T.White) G.W.Gillett G.W.Gillett (C.T.White)","no_life_form_on_database"
"Asteranthera ovata Baill.","perennial"
"Fieldia australis A.Cunn.","perennial"
"Sarmienta scandens (Brandis) Pers. Pers. (Brandis)","perennial"
"Besleria divaricata Poepp. & Endl.","perennial"
"Besleria variabilis C.V.Morton","perennial"
"Besleria rotundifolia Rusby","no_life_form_on_database"
"Besleria notabilis C.V.Morton","perennial"
"Besleria formicaria Nowicke","perennial"
"Besleria formosa C.V.Morton","no_life_form_on_database"
"Besleria gracilenta C.V.Morton","no_life_form_on_database"
"Besleria ovalifolia Britton","no_life_form_on_database"
"Besleria aggregata (C.Mart.) Hanst. Hanst. (C.Mart.)","perennial"
"Besleria modica C.V.Morton","perennial"
"Besleria solanoides Kunth","perennial"
"Besleria angustiflora Fritsch","perennial"
"Besleria emendata C.V.Morton","no_life_form_on_database"
"Besleria melancholica (Vell.) C.V.Morton C.V.Morton (Vell.)","no_life_form_on_database"
"Besleria tambensis C.V.Morton","perennial"
"Besleria lutea L.","perennial"
"Besleria mortoniana Steyerm.","perennial"
"Besleria pendula Hanst.","perennial"
"Cremosperma humidum L.P.Kvist & L.E.Skog","perennial"
"Cremosperma castroanum C.V.Morton","perennial"
"Cremosperma veraguanum Wiehler","perennial"
"Cremosperma hirsutissimum Benth.","perennial"
"Cremosperma nobile C.V.Morton","perennial"
"Cremosperma maculatum L.E.Skog","perennial"
"Anetanthus gracilis Hiern","perennial"
"Gasteranthus atratus Wiehler","perennial"
"Gasteranthus tenellus L.E.Skog & L.P.Kvist","perennial"
"Gasteranthus carinatus Wiehler","perennial"
"Gasteranthus glaber L.E.Skog & L.P.Kvist","perennial"
"Gasteranthus leopardus M.Freiberg","perennial"
"Gasteranthus quitensis Benth.","perennial"
"Gasteranthus villosus L.E.Skog & L.P.Kvist","perennial"
"Gasteranthus lateralis (C.V.Morton) Wiehler Wiehler (C.V.Morton)","perennial"
"Gasteranthus mutabilis L.E.Skog & L.P.Kvist","perennial"
"Gasteranthus corallinus (Fritsch) Wiehler Wiehler (Fritsch)","perennial"
"Gasteranthus crispus (Mansf.) Wiehler Wiehler (Mansf.)","perennial"
"Napeanthus costaricensis Wiehler","no_life_form_on_database"
"Napeanthus bracteatus C.V.Morton","perennial"
