"species","life_form"
"Chamaecrista cipoana (H.S.Irwin & Barneby) H.S.Irwin & Barneby H.S.Irwin & Barneby (H.S.Irwin & Barneby)","no_life_form_on_database"
"Chamaecrista sincorana (Harms) H.S.Irwin & Barneby H.S.Irwin & Barneby (Harms)","perennial"
"Chamaecrista glaucofilix (H.S.Irwin & Barneby) H.S.Irwin & Barneby H.S.Irwin & Barneby (H.S.Irwin & Barneby)","perennial"
"Chamaecrista hispidula (Vahl) H.S.Irwin & Barneby H.S.Irwin & Barneby (Vahl)","perennial"
"Chamaecrista rupestrium H.S.Irwin & Barneby","perennial"
"Chamaecrista botryoides Conc., L.P.Queiroz & G.P.Lewis","perennial"
"Chamaecrista neesiana (Mart. ex Benth.) H.S.Irwin & Barneby H.S.Irwin & Barneby (Mart. ex Benth.)","perennial"
"Chamaecrista belladonna M.J.Silva & A.O.Souza","no_life_form_on_database"
"Chamaecrista isidorea (Benth.) H.S.Irwin & Barneby H.S.Irwin & Barneby (Benth.)","perennial"
"Chamaecrista setosa var. detonsa (Benth.) H.S.Irwin & Barneby H.S.Irwin & Barneby (Benth.)","no_life_form_on_database"
"Chamaecrista scabra (Pohl ex Benth.) H.S.Irwin & Barneby H.S.Irwin & Barneby (Pohl ex Benth.)","perennial"
"Chamaecrista multiseta (Benth.) H.S.Irwin & Barneby H.S.Irwin & Barneby (Benth.)","perennial"
"Chamaecrista campicola (Harms) H.S.Irwin & Barneby H.S.Irwin & Barneby (Harms)","perennial"
"Chamaecrista altoana (H.S.Irwin & Barneby) H.S.Irwin & Barneby H.S.Irwin & Barneby (H.S.Irwin & Barneby)","perennial"
"Chamaecrista coradinii H.S.Irwin & Barneby","perennial"
"Chamaecrista setosa (Vogel) H.S.Irwin & Barneby H.S.Irwin & Barneby (Vogel)","perennial"
"Chamaecrista pachyclada (Harms) H.S.Irwin & Barneby H.S.Irwin & Barneby (Harms)","perennial"
"Chamaecrista claussenii var. claussenii","no_life_form_on_database"
"Chamaecrista cathartica (Mart.) H.S.Irwin & Barneby H.S.Irwin & Barneby (Mart.)","perennial"
"Chamaecrista ciliolata var. pulchella (H.S.Irwin & Barneby) H.S.Irwin & Barneby H.S.Irwin & Barneby (H.S.Irwin & Barneby)","perennial"
"Chamaecrista ciliolata var. ciliolata","no_life_form_on_database"
"Chamaecrista speciosa Conc., L.P.Queiroz & G.P.Lewis","perennial"
"Chamaecrista philippii (H.S.Irwin & Barneby) H.S.Irwin & Barneby H.S.Irwin & Barneby (H.S.Irwin & Barneby)","perennial"
"Chamaecrista urophyllidia (H.S.Irwin & Barneby) H.S.Irwin & Barneby H.S.Irwin & Barneby (H.S.Irwin & Barneby)","perennial"
"Chamaecrista dalbergiifolia (Benth.) H.S.Irwin & Barneby H.S.Irwin & Barneby (Benth.)","perennial"
"Chamaecrista brachyblepharis (Harms) H.S.Irwin & Barneby H.S.Irwin & Barneby (Harms)","perennial"
"Chamaecrista absus (L.) H.S.Irwin & Barneby H.S.Irwin & Barneby (L.)","annual"
"Chamaecrista jacobinea (Benth.) H.S.Irwin & Barneby H.S.Irwin & Barneby (Benth.)","perennial"
"Chamaecrista anamariae Conc., L.P.Queiroz & G.P.Lewis","perennial"
"Chamaecrista belemii (H.S.Irwin & Barneby) H.S.Irwin & Barneby H.S.Irwin & Barneby (H.S.Irwin & Barneby)","perennial"
"Chamaecrista brevicalyx (Benth.) H.S.Irwin & Barneby H.S.Irwin & Barneby (Benth.)","perennial"
"Chamaecrista viscosa var. paraguayensis (Chodat & Hassl.) H.S.Irwin & Barneby H.S.Irwin & Barneby (Chodat & Hassl.)","perennial"
"Chamaecrista campestris H.S.Irwin & Barneby","perennial"
"Chamaecrista fagonioides (Vogel) H.S.Irwin & Barneby H.S.Irwin & Barneby (Vogel)","perennial"
"Chamaecrista cardiostegia H.S.Irwin & Barneby","perennial"
"Chamaecrista rotundata var. interstes H.S.Irwin & Barneby","perennial"
"Chamaecrista tragacanthoides var. rasa H.S.Irwin & Barneby","perennial"
"Chamaecrista rotundata var. grandistipula (Vogel) Govaerts Govaerts (Vogel)","no_life_form_on_database"
"Chamaecrista anceps (Benth.) H.S.Irwin & Barneby H.S.Irwin & Barneby (Benth.)","perennial"
"Chamaecrista cinerascens (Vogel) H.S.Irwin & Barneby H.S.Irwin & Barneby (Vogel)","perennial"
"Chamaecrista tragacanthoides var. tragacanthoides","no_life_form_on_database"
"Chamaecrista distichoclada (Mart. ex Benth.) H.S.Irwin & Barneby H.S.Irwin & Barneby (Mart. ex Benth.)","perennial"
"Chamaecrista burchellii (Benth.) H.S.Irwin & Barneby H.S.Irwin & Barneby (Benth.)","perennial"
"Chamaecrista mucronata (Spreng.) H.S.Irwin & Barneby H.S.Irwin & Barneby (Spreng.)","perennial"
"Chamaecrista potentilla (Mart. ex Benth.) H.S.Irwin & Barneby H.S.Irwin & Barneby (Mart. ex Benth.)","perennial"
"Chamaecrista papillata H.S.Irwin & Barneby","no_life_form_on_database"
"Chamaecrista ulmea H.S.Irwin & Barneby","perennial"
"Chamaecrista olesiphylla (Vogel) H.S.Irwin & Barneby H.S.Irwin & Barneby (Vogel)","perennial"
"Chamaecrista rotundata var. rotundata","no_life_form_on_database"
"Chamaecrista latifolia (Benth.) Rando Rando (Benth.)","perennial"
"Chamaecrista rossicorum (H.S.Irwin & Barneby) Rando Rando (H.S.Irwin & Barneby)","no_life_form_on_database"
"Chamaecrista choriophylla (Vogel) H.S.Irwin & Barneby H.S.Irwin & Barneby (Vogel)","perennial"
"Chamaecrista lagotois H.S.Irwin & Barneby","perennial"
"Chamaecrista simplifacta H.S.Irwin & Barneby","perennial"
"Chamaecrista aristata (Benth.) H.S.Irwin & Barneby H.S.Irwin & Barneby (Benth.)","perennial"
"Chamaecrista flexuosa (L.) Greene Greene (L.)","perennial"
"Chamaecrista swainsonii (Benth.) H.S.Irwin & Barneby H.S.Irwin & Barneby (Benth.)","perennial"
"Chamaecrista desvauxii var. mollissima (Benth.) H.S.Irwin & Barneby H.S.Irwin & Barneby (Benth.)","perennial"
"Chamaecrista diphylla (L.) Greene Greene (L.)","annual"
"Chamaecrista simplex Standl.","perennial"
"Chamaecrista venulosa (Benth.) H.S.Irwin & Barneby H.S.Irwin & Barneby (Benth.)","perennial"
"Chamaecrista roraimae (Benth.) Gleason Gleason (Benth.)","perennial"
"Chamaecrista calycioides (DC. ex Collad.) Greene Greene (DC. ex Collad.)","perennial"
"Chamaecrista caribaea (Northr.) Britton Britton (Northr.)","perennial"
"Chamaecrista lineata (Sw.) Greene Greene (Sw.)","perennial"
"Chamaecrista nictitans var. ramosa (Vogel) H.S.Irwin & Barneby H.S.Irwin & Barneby (Vogel)","no_life_form_on_database"
"Chamaecrista nictitans subsp. brachypoda (Benth.) H.S.Irwin & Barneby H.S.Irwin & Barneby (Benth.)","annual"
"Chamaecrista nictitans subsp. disadena (Steud.) H.S.Irwin & Barneby H.S.Irwin & Barneby (Steud.)","annual"
"Chamaecrista pascuorum (Mart. ex Benth.) H.S.Irwin & Barneby H.S.Irwin & Barneby (Mart. ex Benth.)","perennial"
"Chamaecrista repens (Vogel) H.S.Irwin & Barneby H.S.Irwin & Barneby (Vogel)","perennial"
"Chamaecrista rotundifolia var. grandiflora (Benth.) H.S.Irwin & Barneby H.S.Irwin & Barneby (Benth.)","perennial"
"Chamaecrista pilosa (L.) Greene Greene (L.)","perennial"
"Chamaecrista decora (H.S.Irwin & Barneby) Conc., L.P.Queiroz & G.P.Lewis Conc., L.P.Queiroz & G.P.Lewis (H.S.Irwin & Barneby)","perennial"
"Chamaecrista brachystachya (Benth.) Conc., L.P.Queiroz & G.P.Lewis Conc., L.P.Queiroz & G.P.Lewis (Benth.)","perennial"
"Chamaecrista blanchetii Benth.","perennial"
"Chamaecrista cytisoides (DC. ex Collad.) H.S.Irwin & Barneby H.S.Irwin & Barneby (DC. ex Collad.)","perennial"
"Chamaecrista depauperata Conc., L.P.Queiroz & G.P.Lewis","perennial"
"Chamaecrista coriacea (Bong. ex Benth.) H.S.Irwin & Barneby H.S.Irwin & Barneby (Bong. ex Benth.)","perennial"
"Chamaecrista confertiformis (H.S.Irwin & Barneby) Conc., L.P.Queiroz & G.P.Lewis Conc., L.P.Queiroz & G.P.Lewis (H.S.Irwin & Barneby)","perennial"
"Chamaecrista unijuga (Benth.) Conc., L.P.Queiroz & G.P.Lewis Conc., L.P.Queiroz & G.P.Lewis (Benth.)","perennial"
"Chamaecrista onusta H.S.Irwin & Barneby","perennial"
"Chamaecrista amorimii Barneby","perennial"
