"species","life_form"
"Salvia platystoma Epling","no_life_form_on_database"
"Salvia oxyphora Briq.","perennial"
"Salvia durifolia Epling","no_life_form_on_database"
"Salvia rusbyi Britton ex Rusby","perennial"
"Salvia alba J.R.I.Wood","no_life_form_on_database"
"Salvia graciliramulosa Epling & Játiva","perennial"
"Salvia formosa L'Hér.","no_life_form_on_database"
"Salvia sarmentosa Epling","no_life_form_on_database"
"Salvia dombeyi Epling","perennial"
"Salvia rypara Briq.","perennial"
"Salvia sucrensis J.R.I.Wood","perennial"
"Salvia orbignaei Benth.","perennial"
"Salvia nervosa Benth.","perennial"
"Salvia minarum Briq.","perennial"
"Salvia exserta Griseb.","annual"
"Salvia praeclara Epling","no_life_form_on_database"
"Salvia subrotunda A.St.-Hil. ex Benth.","perennial"
"Salvia confertiflora Pohl","perennial"
"Salvia guaranitica A.St.-Hil. ex Benth.","perennial"
"Salvia scabrida Pohl","perennial"
"Salvia squalens Kunth","perennial"
"Salvia striata Benth.","no_life_form_on_database"
"Salvia tubiflora Sm.","perennial"
"Salvia oppositiflora Ruiz & Pav.","no_life_form_on_database"
"Salvia lobbii Epling","perennial"
"Salvia speciosa C.Presl ex Benth.","no_life_form_on_database"
"Salvia blepharophylla Brandegee ex Epling","no_life_form_on_database"
"Salvia sharpii Epling & Mathias","perennial"
"Salvia hirtella Vahl","perennial"
"Salvia sprucei Briq.","perennial"
"Salvia reflexa Hornem.","annual"
"Salvia rhombifolia Ruiz & Pav.","annual"
"Salvia prasiifolia Benth.","no_life_form_on_database"
"Salvia reptans Jacq.","perennial"
"Salvia jaimehintoniana Ramamoorthy ex B.L.Turner","perennial"
"Salvia azurea Lam.","perennial"
"Salvia leptophylla Benth.","no_life_form_on_database"
"Salvia cedrosensis Greene","perennial"
"Salvia cualensis J.G.González","no_life_form_on_database"
"Salvia buchananii Hedge","perennial"
"Salvia gachantivana Fern.Alonso","no_life_form_on_database"
"Salvia gracilipes Epling","no_life_form_on_database"
"Salvia melaleuca Epling","perennial"
"Salvia erythrostoma Epling","no_life_form_on_database"
"Salvia rubescens Kunth","perennial"
"Salvia amethystina Sm.","perennial"
"Salvia leucochlamys Epling","perennial"
"Salvia urica Epling","perennial"
"Salvia perlonga Fernald","perennial"
"Salvia praestans Epling","perennial"
"Salvia infuscata Epling","perennial"
"Salvia herbacea Benth.","perennial"
"Salvia angustiarum Epling","no_life_form_on_database"
"Salvia chionophylla Fernald","perennial"
"Salvia coccinea Buc'hoz ex Etl.","annual"
"Salvia protracta Benth.","perennial"
"Salvia thyrsiflora Benth.","perennial"
"Salvia nepetoides Kunth","no_life_form_on_database"
"Salvia inconspicua Benth.","no_life_form_on_database"
"Salvia quercetorum Epling","no_life_form_on_database"
"Salvia ramamoorthyana Espejo","perennial"
"Salvia alamosana Rose","perennial"
"Salvia chapalensis Briq.","perennial"
"Salvia aequidistans Fernald","no_life_form_on_database"
"Salvia sphacelifolia Epling","perennial"
"Salvia tepicensis Fernald","perennial"
"Salvia aspera M.Martens & Galeotti","perennial"
"Salvia chamaedryoides Cav.","perennial"
"Salvia thymoides Benth.","perennial"
"Salvia keerlii Benth.","perennial"
"Salvia semiatrata Zucc.","perennial"
"Salvia lasiantha Benth.","perennial"
"Salvia ramosa Brandegee","perennial"
"Salvia melissodora Lag.","perennial"
"Salvia rupicola Fernald","no_life_form_on_database"
"Salvia breviflora Moc. & Sessé ex Benth.","perennial"
"Salvia curtiflora Epling","no_life_form_on_database"
"Salvia univerticillata Ramamoorthy ex Klitg.","perennial"
"Salvia pulchella DC.","perennial"
"Salvia holwayi S.F.Blake","perennial"
"Salvia wagneriana Pol.","perennial"
"Salvia dorisiana Standl.","perennial"
"Salvia involucrata Cav.","perennial"
"Salvia karwinskii Benth.","perennial"
"Salvia discolor Kunth","no_life_form_on_database"
"Salvia leucocephala Kunth","perennial"
"Salvia galloana B.L.Turner","no_life_form_on_database"
"Salvia lophanthoides Fernald","perennial"
"Salvia rubiginosa Benth.","no_life_form_on_database"
"Salvia compsostachys Epling","no_life_form_on_database"
"Salvia verecunda Epling","no_life_form_on_database"
"Salvia langlassei Fernald","perennial"
"Salvia sanctae-luciae Seem.","no_life_form_on_database"
"Salvia bupleuroides C.Presl ex Benth.","no_life_form_on_database"
"Salvia lasiocephala Hook. & Arn.","annual"
"Salvia mexiae Epling","perennial"
"Salvia nitida (M.Martens & Galeotti) Benth. Benth. (M.Martens & Galeotti)","no_life_form_on_database"
"Salvia adenophora Fernald","perennial"
"Salvia disjuncta Fernald","perennial"
"Salvia madrensis Seem.","perennial"
"Salvia bangii Rusby","no_life_form_on_database"
"Salvia gilliesii Benth.","no_life_form_on_database"
"Salvia heerii Regel","no_life_form_on_database"
"Salvia retinervia Briq.","perennial"
"Salvia calolophos Epling","perennial"
"Salvia ballotiflora Benth.","perennial"
"Salvia pinguifolia (Fernald) Wooton & Standl. Wooton & Standl. (Fernald)","no_life_form_on_database"
"Salvia divinorum Epling & Játiva","perennial"
"Salvia venulosa Epling","perennial"
"Salvia betulifolia Epling","no_life_form_on_database"
"Salvia regla Cav.","perennial"
"Salvia pubescens Benth.","perennial"
"Salvia sessei Benth.","perennial"
"Salvia cuspidata Ruiz & Pav.","perennial"
"Salvia flocculosa Epling & Mathias","no_life_form_on_database"
"Salvia concolor Lamb. ex Benth.","perennial"
"Salvia flaccidifolia Fernald","perennial"
"Salvia recurva Benth.","perennial"
"Salvia hidalgensis Miranda","no_life_form_on_database"
"Salvia candicans M.Martens & Galeotti","perennial"
"Salvia oaxacana Fernald","perennial"
"Salvia purpusii Brandegee","perennial"
"Salvia lycioides A.Gray","perennial"
"Salvia villosa Fernald","perennial"
"Salvia greggii A.Gray","perennial"
"Salvia coahuilensis Fernald","perennial"
"Salvia muelleri Epling","perennial"
"Salvia microphylla Kunth","perennial"
"Salvia neurepia Fernald","no_life_form_on_database"
"Salvia cardinalis Kunth","no_life_form_on_database"
"Salvia gesneriiflora Lindl. & Paxton","no_life_form_on_database"
"Salvia fulgens Cav.","perennial"
"Salvia lineata Benth.","perennial"
"Salvia stolonifera Benth.","perennial"
"Salvia purpurea Sessé & Moc.","perennial"
"Salvia podadena Briq.","annual"
"Salvia tehuacana Fernald","annual"
"Salvia acerifolia B.L.Turner","no_life_form_on_database"
"Salvia albocaerulea Linden","perennial"
"Salvia sinaloensis Fernald","perennial"
"Salvia prunifolia Fernald","no_life_form_on_database"
"Salvia rostellata Epling","perennial"
"Salvia misella Kunth","annual"
"Salvia occidentalis Sw.","annual"
"Salvia corrugata Vahl","perennial"
"Salvia styphelus Epling, 1938","no_life_form_on_database"
"Salvia bullulata Benth.","no_life_form_on_database"
"Salvia clinopodioides Kunth","no_life_form_on_database"
"Salvia forreri Greene","no_life_form_on_database"
"Salvia mocinoi Benth.","perennial"
"Salvia prunelloides Benth.","perennial"
"Salvia glechomifolia Kunth","no_life_form_on_database"
"Salvia setulosa Fernald","perennial"
"Salvia filifolia Ramamoorthy","no_life_form_on_database"
"Salvia laevis Benth.","perennial"
"Salvia nana Kunth","perennial"
"Salvia pusilla Fernald","perennial"
"Salvia congestiflora Epling","no_life_form_on_database"
"Salvia uliginosa Benth.","perennial"
"Salvia lachnostachys Benth.","no_life_form_on_database"
"Salvia ovalifolia A.St.-Hil. ex Benth.","perennial"
"Salvia procurrens Benth.","perennial"
"Salvia cinnabarina M.Martens & Galeotti","perennial"
"Salvia elegans Vahl","perennial"
"Salvia hintonii Epling","perennial"
"Salvia textitlana B.L.Turner","no_life_form_on_database"
"Salvia manantlanensis Ramamoorthy","perennial"
"Salvia tricuspidata M.Martens & Galeotti","perennial"
"Salvia fruticulosa Benth.","perennial"
"Salvia parryi A.Gray","perennial"
"Salvia macrophylla Tausch","perennial"
"Salvia sagittata Ruiz & Pav.","perennial"
"Salvia scutellarioides Kunth","perennial"
"Salvia cacaliifolia Benth.","perennial"
"Salvia patens Cav.","perennial"
"Salvia vitifolia Benth.","perennial"
"Salvia axillaris Moc. & Sessé ex Benth.","perennial"
"Salvia munzii Epling","perennial"
"Salvia vaseyi (Porter) Parish Parish (Porter)","perennial"
"Salvia eremostachya Jeps.","perennial"
"Salvia clevelandii (A.Gray) Greene Greene (A.Gray)","perennial"
"Salvia apiana Jeps.","no_life_form_on_database"
"Salvia mellifera Greene","perennial"
"Salvia brandegeei Munz","perennial"
"Salvia dorrii (Kellogg) Abrams Abrams (Kellogg)","perennial"
"Salvia pachyphylla Epling ex Munz","perennial"
"Salvia mohavensis Greene","perennial"
"Salvia sonomensis Greene","perennial"
"Salvia spathacea Greene","perennial"
"Salvia chionopeplica Epling","no_life_form_on_database"
"Salvia leucophylla Greene","perennial"
"Salvia columbariae Benth.","annual"
"Salvia californica Jeps.","perennial"
"Salvia greatae Brandegee","perennial"
"Salvia funerea M.E.Jones","perennial"
"Salvia carduacea Benth.","annual"
"Salvia dianthera Roth ex Roem. & Schult.","perennial"
"Salvia dorystaechas B.T.Drew","perennial"
"Salvia aegyptiaca L.","perennial"
"Salvia deserti Decne.","perennial"
"Salvia herbanica A.Santos & M.Fernández","perennial"
"Salvia areysiana Deflers","perennial"
"Salvia bariensis Thulin","perennial"
"Salvia geminata Thulin","perennial"
"Salvia trichocalycina Benth.","perennial"
"Salvia aristata Aucher ex Benth.","perennial"
"Salvia vvedenskii Nikitina","no_life_form_on_database"
"Salvia majdae (Rech.f. & Wendelbo) Sytsma Sytsma (Rech.f. & Wendelbo)","perennial"
"Salvia margaritae Botsch.","perennial"
"Salvia handelii E.Peter","perennial"
"Salvia lankongensis C.Y.Wu","perennial"
"Salvia subpalmatinervis E.Peter","perennial"
"Salvia aerea H.Lév.","perennial"
"Salvia cyclostegia E.Peter","perennial"
"Salvia atrorubra C.Y.Wu","perennial"
"Salvia mairei H.Lév.","perennial"
"Salvia cynica Dunn","perennial"
"Salvia kiaometiensis H.Lév.","no_life_form_on_database"
"Salvia omeiana E.Peter","perennial"
"Salvia sikkimensis E.Peter","perennial"
"Salvia digitaloides Diels","perennial"
"Salvia flava Forrest ex Diels","perennial"
"Salvia bulleyana Diels","perennial"
"Salvia campanulata Wall. ex Benth.","perennial"
"Salvia schizochila E.Peter","perennial"
"Salvia castanea Diels","perennial"
"Salvia maximowicziana Hemsl.","perennial"
"Salvia przewalskii Maxim.","perennial"
"Salvia hylocharis Diels","perennial"
"Salvia heterochroa E.Peter","perennial"
"Salvia pauciflora Kunth","no_life_form_on_database"
"Salvia paohsingensis C.Y.Wu","perennial"
"Salvia brachyloma E.Peter","perennial"
"Salvia hians Royle ex Benth.","perennial"
"Salvia hupehensis E.Peter","perennial"
"Salvia evansiana Hand.-Mazz.","perennial"
"Salvia brevilabra Franch.","perennial"
"Salvia prattii Hemsl.","perennial"
"Salvia potaninii Krylov","perennial"
"Salvia wardii E.Peter","perennial"
"Salvia bifidocalyx C.Y.Wu & Y.C.Huang","perennial"
"Salvia pogonochila Diels & E.Peter","perennial"
"Salvia smithii E.Peter","perennial"
"Salvia atropurpurea C.Y.Wu","perennial"
"Salvia glabrescens Makino","perennial"
"Salvia nipponica Miq.","perennial"
"Salvia koyamae Makino","perennial"
"Salvia glutinosa L.","perennial"
"Salvia nubicola Wall. ex Sweet","perennial"
"Salvia roborowskii Maxim.","annual"
"Salvia tricuspis Franch.","annual"
"Salvia umbratica Epling","annual"
"Salvia substolonifera E.Peter","annual"
"Salvia trijuga Diels","perennial"
"Salvia chinensis Benth.","annual"
"Salvia japonica Thunb.","annual"
"Salvia chienii E.Peter","perennial"
"Salvia chunganensis C.Y.Wu & Y.C.Huang","annual"
"Salvia qimenensis S.W.Su & J.Q.He","biennial"
"Salvia liguliloba Y.Z.Sun","annual"
"Salvia baimaensis S.W.Su & Z.A.Shen","perennial"
"Salvia cavaleriei H.Lév.","perennial"
"Salvia kiangsiensis C.Y.Wu","annual"
"Salvia scapiformis Hance","perennial"
"Salvia pygmaea Matsum.","perennial"
"Salvia appendiculata E.Peter","perennial"
"Salvia akiensis A.Takano, Sera & N.Kurosaki","no_life_form_on_database"
"Salvia omerocalyx Hayata","perennial"
"Salvia arisanensis Hayata","no_life_form_on_database"
"Salvia lutescens (Koidz.) Koidz. Koidz. (Koidz.)","perennial"
"Salvia ranzaniana Makino","perennial"
"Salvia isensis Nakai","perennial"
"Salvia bowleyana Dunn","perennial"
"Salvia sinica Migo","perennial"
"Salvia dabieshanensis J.Q.He","perennial"
"Salvia paramiltiorrhiza H.W.Li & X.L.Huang","no_life_form_on_database"
"Salvia miltiorrhiza Bunge","perennial"
"Salvia honania L.H.Bailey","annual"
"Salvia meiliensis S.W.Su","perennial"
"Salvia nanchuanensis H.t'S.Sun","annual"
"Salvia plectranthoides Griff.","annual"
"Salvia yunnanensis C.H.Wright","perennial"
"Salvia plebeia R.Br.","annual"
"Salvia petrophila G.X.Hu, E.D.Liu & Yan Liu","no_life_form_on_database"
"Salvia sonchifolia C.Y.Wu","perennial"
"Salvia reuteriana Boiss.","perennial"
"Salvia sahendica Boiss. & Buhse","perennial"
"Salvia staminea M.Martens & Galeotti","perennial"
"Salvia tingitana Etl.","perennial"
"Salvia limbata C.A.Mey.","perennial"
"Salvia candidissima M.Bieb.","perennial"
"Salvia vermifolia Hedge & Hub.-Mor.","perennial"
"Salvia chloroleuca Rech.f. & Aellen","perennial"
"Salvia absconditiflora Greuter & Burdet","no_life_form_on_database"
"Salvia hypoleuca Benth.","perennial"
"Salvia cassia Sam. ex Rech.f.","perennial"
"Salvia chrysophylla Stapf","perennial"
"Salvia tobeyi Hedge","perennial"
"Salvia veneris Hedge","perennial"
"Salvia modesta Boiss.","perennial"
"Salvia chionantha Boiss.","perennial"
"Salvia cyanescens Boiss. & Balansa","perennial"
"Salvia microstegia Boiss. & Balansa","perennial"
"Salvia eriophora Boiss. & Kotschy","perennial"
"Salvia yosgadensis Freyn & Bornm.","perennial"
"Salvia poculata Nábelek","perennial"
"Salvia anatolica Hamzaoglu & A.Duran","perennial"
"Salvia xanthocheila Boiss. ex Benth.","perennial"
"Salvia atropatana Bunge","perennial"
"Salvia brachyantha (Bordz.) Pobed. Pobed. (Bordz.)","perennial"
"Salvia frigida Boiss.","perennial"
"Salvia indica L.","perennial"
"Salvia aethiopis L.","biennial"
"Salvia canariensis L.","perennial"
"Salvia argentea L.","biennial"
"Salvia persepolitana Boiss.","perennial"
"Salvia schimperi Benth.","perennial"
"Salvia ariana Hedge","perennial"
"Salvia sharifii Rech.f. & Esfand.","perennial"
"Salvia sarawschanica Regel & Schmalh.","no_life_form_on_database"
"Salvia syriaca L.","perennial"
"Salvia moorcroftiana Wall. ex Benth.","perennial"
"Salvia palaestina Benth.","perennial"
"Salvia rhytidea Benth.","perennial"
"Salvia dominica L.","perennial"
"Salvia dichroantha Stapf","perennial"
"Salvia virgata Jacq.","perennial"
"Salvia adenocaulon P.H.Davis","perennial"
"Salvia amplexicaulis Lam.","perennial"
"Salvia sclareoides Brot.","perennial"
"Salvia viscosa Sessé & Moc.","perennial"
"Salvia deserta Schangin","perennial"
"Salvia sylvestris L.","perennial"
"Salvia disermas L.","no_life_form_on_database"
"Salvia radula Epling","no_life_form_on_database"
"Salvia pratensis L.","perennial"
"Salvia jurisicii Kosanin","perennial"
"Salvia nutans L.","perennial"
"Salvia hierosolymitana Boiss.","perennial"
"Salvia austriaca Jacq.","perennial"
"Salvia merjamie Forssk.","perennial"
"Salvia verbenaca L.","perennial"
"Salvia lanigera Poir.","perennial"
"Salvia broussonetii Benth.","perennial"
"Salvia sclarea L.","biennial"
"Salvia montbretii Benth.","perennial"
"Salvia phlomoides Asso","perennial"
"Salvia hypargeia Fisch. & C.A.Mey.","perennial"
"Salvia lanata Roxb.","no_life_form_on_database"
"Salvia daghestanica Sosn.","no_life_form_on_database"
"Salvia viridis L.","annual"
"Salvia albimaculata Hedge & Hub.-Mor.","perennial"
"Salvia potentillifolia Boiss. & Heldr. ex Benth.","perennial"
"Salvia nydeggeri Hub.-Mor.","perennial"
"Salvia pisidica Boiss. & Heldr. ex Benth.","perennial"
"Salvia heldreichiana Boiss.","perennial"
"Salvia cedronella Boiss.","perennial"
"Salvia tchihatcheffii (Fisch. & C.A.Mey.) Boiss. Boiss. (Fisch. & C.A.Mey.)","perennial"
"Salvia adenophylla Hedge & Hub.-Mor.","perennial"
"Salvia cadmica Boiss.","perennial"
"Salvia smyrnaea Boiss.","perennial"
"Salvia ringens Sm.","perennial"
"Salvia candelabrum Boiss.","perennial"
"Salvia interrupta Schousb.","perennial"
"Salvia ballsiana (Rech.f.) Hedge Hedge (Rech.f.)","perennial"
"Salvia suffruticosa Montbret & Aucher ex Benth.","perennial"
"Salvia marashica Ilçim, Celep & Dogan","perennial"
"Salvia pachystachya Trautv.","perennial"
"Salvia garipensis E.Mey. ex Benth.","no_life_form_on_database"
"Salvia blepharochlaena Hedge & Hub.-Mor.","perennial"
"Salvia caespitosa Montbret & Aucher ex Benth.","perennial"
"Salvia wiedemannii Boiss.","perennial"
"Salvia multicaulis Vahl","perennial"
"Salvia quezelii Hedge & Afzal-Rafii","perennial"
"Salvia pinnata L.","perennial"
"Salvia scabiosifolia Lam.","perennial"
"Salvia cerinopruinosa Rech.f.","perennial"
"Salvia euphratica Montbret & Aucher ex Benth.","perennial"
"Salvia pseudeuphratica Rech.f.","perennial"
"Salvia kronenburgii Rech.f.","perennial"
"Salvia sericeotomentosa Rech.f.","perennial"
"Salvia kurdica Boiss. & Hohen. ex Benth.","perennial"
"Salvia hydrangea DC. ex Benth.","perennial"
"Salvia maymanica Hedge","perennial"
"Salvia bucharica Popov","perennial"
"Salvia huberi Hedge","perennial"
"Salvia recognita Fisch. & C.A.Mey.","perennial"
"Salvia aramiensis Rech.f.","no_life_form_on_database"
"Salvia tomentosa Mill.","perennial"
"Salvia korolkovii Regel & Schmalh.","perennial"
"Salvia officinalis L.","perennial"
"Salvia aucheri Benth.","perennial"
"Salvia fruticosa Mill.","perennial"
"Salvia cabulica Benth.","perennial"
"Salvia albicaulis Benth.","no_life_form_on_database"
"Salvia chamelaeagnea Berg.","perennial"
"Salvia africana L.","perennial"
"Salvia thermarum van Jaarsv.","perennial"
"Salvia namaensis Schinz","no_life_form_on_database"
"Salvia repens Burch. ex Benth.","perennial"
"Salvia schlechteri Briq.","no_life_form_on_database"
"Salvia dolomitica Codd","no_life_form_on_database"
"Salvia africana-lutea L.","no_life_form_on_database"
"Salvia lanceolata Brouss.","no_life_form_on_database"
"Salvia scabra Thunb.","no_life_form_on_database"
"Salvia leucodermis Baker","perennial"
"Salvia sessilifolia A.Gray ex S.Watson","perennial"
"Salvia muirii L.Bolus","no_life_form_on_database"
"Salvia stenophylla Burch. ex Benth.","perennial"
"Salvia somalensis Vatke","perennial"
"Salvia aurita L.f.","no_life_form_on_database"
"Salvia nilotica Juss. ex Jacq.","perennial"
"Salvia napifolia Jacq.","perennial"
"Salvia russellii Benth.","perennial"
"Salvia judaica Boiss.","no_life_form_on_database"
"Salvia verticillata L.","perennial"
"Salvia verticillata subsp. amasiaca (Freyn & Bornm.) Bornm. Bornm. (Freyn & Bornm.)","perennial"
"Salvia leriifolia Benth.","perennial"
"Salvia taraxacifolia Coss. & Balansa","no_life_form_on_database"
"Salvia engelmannii A.Gray","perennial"
"Salvia texana (Scheele) Torr. Torr. (Scheele)","no_life_form_on_database"
"Salvia whitehousei Alziar","perennial"
"Salvia pentstemonoides Kunth & C.D.Bouché","no_life_form_on_database"
"Salvia henryi A.Gray","perennial"
"Salvia summa A.Nelson","perennial"
"Salvia roemeriana Scheele","perennial"
"Salvia lyrata L.","no_life_form_on_database"
"Salvia rosmarinus Schleid.","perennial"
"Salvia scrophulariifolia (Bunge) B.T.Drew B.T.Drew (Bunge)","perennial"
"Salvia yangii B.T.Drew","perennial"
