"species","life_form"
"Primula merrilliana Schltr.","perennial"
"Primula maximowiczii Regel","perennial"
"Primula advena W.W.Sm.","perennial"
"Primula minor Balf.fil. & Kingdon-Ward","perennial"
"Primula soongii F.H.Chen & C.M.Hu","perennial"
"Primula stuartii Wall.","perennial"
"Primula eximia Greene","perennial"
"Primula tschuktschorum Kjellm.","perennial"
"Primula caveana W.W.Sm.","perennial"
"Primula littledalei Balf.fil. & Watt","perennial"
"Primula fedtschenkoi Regel","perennial"
"Primula rotundifolia Wall.","perennial"
"Primula malvacea Franch.","perennial"
"Primula blattariformis Franch.","perennial"
"Primula saturata W.W.Sm. & H.R.Fletcher","perennial"
"Primula celsiiformis Balf.fil.","perennial"
"Primula pycnoloba Bureau & Franch.","perennial"
"Primula cortusoides L.","perennial"
"Primula kisoana Miq.","perennial"
"Primula chapaensis Gagnep.","perennial"
"Primula sinomollis Balf.fil. & Forrest","perennial"
"Primula tosaensis Yatabe","perennial"
"Cortusa turkestanica Losinsk.","no_life_form_on_database"
"Cortusa matthioli L.","no_life_form_on_database"
"Primula polyneura Franch.","perennial"
"Primula septemloba Franch.","perennial"
"Cortusa brotheri Pax ex Lipsky","no_life_form_on_database"
"Primula geraniifolia Hook.fil.","perennial"
"Primula latisecta W.W.Sm.","perennial"
"Primula heucherifolia Franch.","perennial"
"Primula mollis Nutt. ex Hook.","perennial"
"Primula forbesii Franch.","no_life_form_on_database"
"Primula malacoides Franch.","annual"
"Primula interjacens F.H.Chen","perennial"
"Primula forrestii Balf.fil.","no_life_form_on_database"
"Primula bracteata Franch.","no_life_form_on_database"
"Primula wangii F.H.Chen & C.M.Hu","perennial"
"Primula dryadifolia Franch.","perennial"
"Primula calyptrata X.Gong & R.C.Fang","no_life_form_on_database"
"Primula asarifolia H.R.Fletcher","perennial"
"Primula sinolisteri Balf.fil.","perennial"
"Primula obconica Hance","perennial"
"Primula barbicalyx C.H.Wright","perennial"
"Primula rugosa N.P.Balakr.","perennial"
"Primula partschiana (Hemsl.) Pax Pax (Hemsl.)","perennial"
"Primula rupestris Pax & K.Hoffm.","perennial"
"Primula sinensis Sabine ex Lindl.","no_life_form_on_database"
"Dodecatheon poeticum L.F.Hend.","no_life_form_on_database"
"Dodecatheon pulchellum (Raf.) Merr. Merr. (Raf.)","no_life_form_on_database"
"Dodecatheon dentatum Hook.","no_life_form_on_database"
"Dodecatheon frigidum Cham. & Schltdl.","no_life_form_on_database"
"Primula suffrutescens A.Gray","perennial"
"Dodecatheon hendersonii A.Gray","no_life_form_on_database"
"Dodecatheon alpinum Greene","no_life_form_on_database"
"Dodecatheon clevelandii Greene","no_life_form_on_database"
"Dodecatheon conjugens Greene","no_life_form_on_database"
"Primula cuneifolia subsp. cuneifolia","no_life_form_on_database"
"Primula cuneifolia var. saxifragifolia (Lehm.) Pax Pax (Lehm.)","perennial"
"Primula nipponica Yatabe","perennial"
"Primula capillaris N.H.Holmgren & A.H.Holmgren","perennial"
"Primula cusickiana var. cusickiana","no_life_form_on_database"
"Primula cusickiana var. maguirei (L.O.Williams) N.H.Holmgren & S.Kelso N.H.Holmgren & S.Kelso (L.O.Williams)","no_life_form_on_database"
"Primula angustifolia Torr.","perennial"
"Primula rusbyi Greene","perennial"
"Primula parryi A.Gray","perennial"
"Primula deorum Velen.","perennial"
"Primula glaucescens Moretti","perennial"
"Primula glutinosa Wulfen","perennial"
"Primula minima L.","perennial"
"Primula clusiana Tausch","perennial"
"Primula palinuri Petagna","perennial"
"Primula marginata Curtis","perennial"
"Primula villosa Wulfen","perennial"
"Primula hirsuta All.","perennial"
"Soldanella alpina L.","perennial"
"Soldanella minima Hoppe","perennial"
"Soldanella pusilla Baumg.","perennial"
"Soldanella villosa Darracq","perennial"
"Omphalogramma souliei Franch.","perennial"
"Omphalogramma delavayi (Franch.) Franch. Franch. (Franch.)","perennial"
"Bryocarpum himalaicum Hook.fil. & Thomson","perennial"
"Hottonia palustris L.","perennial"
"Hottonia inflata Elliott","annual"
"Androsace brigantiaca Jord. & Fourr.","no_life_form_on_database"
"Androsace puberula Jord. & Fourr.","no_life_form_on_database"
"Androsace adfinis Biroli","perennial"
"Androsace cantabrica (Losa & P.Monts.) Kress Kress (Losa & P.Monts.)","no_life_form_on_database"
"Androsace chaixii Gren. & Godr.","annual"
"Androsace obtusifolia All.","perennial"
"Androsace helvetica (L.) All. All. (L.)","perennial"
"Androsace alpina (L.) Lam. Lam. (L.)","perennial"
"Androsace pubescens DC.","perennial"
"Androsace ciliata DC.","perennial"
"Androsace halleri L.","perennial"
"Androsace rioxana A.Segura","perennial"
"Androsace halleri L.","perennial"
"Androsace pyrenaica Lam.","perennial"
"Androsace laggeri A.Huet","perennial"
"Androsace hedraeantha Griseb.","no_life_form_on_database"
"Androsace lactea Vill.","perennial"
"Androsace mathildae Levier","perennial"
"Douglasia gormanii Constance","no_life_form_on_database"
"Douglasia arctica Hook.","no_life_form_on_database"
"Douglasia idahoensis Douglass M.Hend.","no_life_form_on_database"
"Douglasia ochotensis (Willd. ex Roem. & Schult.) Hultén Hultén (Willd. ex Roem. & Schult.)","no_life_form_on_database"
"Douglasia nivalis Lindl.","no_life_form_on_database"
"Douglasia beringensis S.Kelso, Jurtzev & D.F.Murray","no_life_form_on_database"
"Androsace triflora Adans.","perennial"
"Douglasia laevigata A.Gray","no_life_form_on_database"
"Androsace brevis (Hegetschw.) Ces. Ces. (Hegetschw.)","perennial"
"Androsace wulfeniana Koch","perennial"
"Androsace vitaliana (L.) Lapeyr. Lapeyr. (L.)","perennial"
"Androsace cylindrica subsp. willkommii P.Monts.","no_life_form_on_database"
"Androsace cylindrica var. hirtella (Dufour) Philippe Philippe (Dufour)","perennial"
"Androsace cylindrica subsp. cylindrica","no_life_form_on_database"
"Androsace vandellii (Turra) Chiov. Chiov. (Turra)","no_life_form_on_database"
"Androsace hausmannii Leyb.","perennial"
"Androsace komovensis Schönsw. & Schneew.","perennial"
"Androsace elongata subsp. elongata","no_life_form_on_database"
"Androsace elongata var. breistrofferi Charpin & Greuter","annual"
"Androsace raddeana Sommier & Levier","no_life_form_on_database"
"Androsace armeniaca Duby","biennial"
"Androsace albana Stev.","biennial"
"Androsace septentrionalis L.","annual"
"Androsace lactiflora Pall.","annual"
"Pomatosace filicula Maxim.","annual"
"Androsace sublanata Hand.-Mazz.","perennial"
"Androsace bulleyana Forrest","annual"
"Androsace cuttingii C.E.C.Fisch.","perennial"
"Androsace mariae Kanitz","perennial"
"Androsace limprichtii Pax & K.Hoffm.","perennial"
"Androsace stenophylla (Petitm.) Hand.-Mazz. Hand.-Mazz. (Petitm.)","perennial"
"Androsace chamaejasme Wulfen","perennial"
"Androsace bungeana Schischk. & Bobrov","perennial"
"Androsace minor (Hand.-Mazz.) C.M.Hu & Y.C.Yang C.M.Hu & Y.C.Yang (Hand.-Mazz.)","perennial"
"Androsace sempervivoides Jacquem.","perennial"
"Androsace delavayi Franch.","perennial"
"Androsace spinulifera (Franch.) R.Knuth R.Knuth (Franch.)","perennial"
"Androsace globifera Duby","perennial"
"Androsace nortonii Ludlow ex Stearn","perennial"
"Androsace barbulata Ovcz.","no_life_form_on_database"
"Androsace hookeriana Klatt","perennial"
"Androsace erecta Maxim.","annual"
"Androsace axillaris (Franch.) Franch. Franch. (Franch.)","perennial"
"Androsace cuscutiformis Franch.","perennial"
"Androsace elatior Pax & K.Hoffm.","perennial"
"Androsace maxima L.","annual"
"Androsace filiformis Retz.","annual"
