"species","n","mean","sd","se"
"Androsace septentrionalis L.",705,193.564539007092,83.7987588175872,3.15604384264421
"Lysimachia thyrsiflora L.",714,279.656862745098,141.794474911858,5.30652485569973
"Epilobium obscurum Schreb.",188,285.042553191489,122.375062547699,8.92511872903723
"Epilobium ciliatum Raf.",530,294.849056603774,201.202161708653,8.73966342301654
"Epilobium lactiflorum Hausskn.",307,382.543973941368,288.81135800199,16.4833348384738
"Epilobium anagallidifolium Lam.",416,400.028846153846,306.921910926637,15.0480847400395
"Aethusa cynapium L.",243,263.123456790123,107.070732323229,6.86859068101631
"Conium maculatum L.",416,248.098557692308,99.4837876134334,4.87759398391363
"Cicuta virosa L.",534,257.065543071161,124.670257055793,5.39500965735155
"Carum carvi L.",567,248.867724867725,110.994644439651,4.66133692138659
"Galium odoratum (L.) Scop.",403,306.181141439206,151.837122872755,7.56354582945938
"Polemonium caeruleum L.",397,238.808564231738,85.7319561791699,4.30276354002612
"Hyoscyamus niger L.",480,248.166666666667,123.834092211621,5.65222714103995
"Solanum nigrum L.",807,383.377942998761,293.527104288669,10.3326434365427
"Solanum chenopodium Raf.",2,84.5,16.2634559672906,11.5
"Solanum dulcamara L.",826,268.974576271186,138.366585851221,4.81438925749335
"Linaria vulgaris Mill.",567,249.968253968254,107.766822521337,4.52578114246177
"Centaurea jacea L.",478,256.786610878661,105.128614793727,4.80847091807516
"Poa compressa L.",423,249.550827423168,86.7870228741667,4.21972945122264
"Poa glauca Vahl",951,217.270241850684,133.871397628448,4.3410774977203
"Poa bulbosa L.",467,237.059957173448,117.053143731849,5.41657351520584
"Glyceria maxima (Hartm.) Holmb.",279,235.05017921147,79.4694026792575,4.75770869003181
"Trisetum spicatum (L.) K.Richt.",1194,266.975711892797,224.416225631324,6.49459524856795
"Agrostis clavata Trin.",263,386.627376425856,280.299795086499,17.2840258043614
"Alopecurus pratensis L.",589,230.855687606112,93.595859528226,3.85655020608664
"Scolochloa festucacea (Willd.) Link",191,215.455497382199,52.0534832106034,3.76645785682081
"Leersia oryzoides (L.) Sw.",670,309.840298507463,132.835523865074,5.13188400430047
"Erysimum cheiranthoides L.",528,249.719696969697,126.159596788225,5.49039172130256
"Puccinellia phryganodes (Trin.) Scribn. & Merr.",99,156.585858585859,88.283403818705,8.8728159297598
"Chaenorhinum minus (L.) Lange",280,247.971428571429,90.7207652374234,5.42160270362388
"Cynosurus cristatus L.",331,294.332326283988,114.498742140884,6.29342004050083
"Centaurea solstitialis L.",180,264.372222222222,113.586775852937,8.46625840507332
"Primula veris L.",349,257.289398280802,91.7752716734135,4.91261766213818
"Cardamine hirsuta L.",492,384.715447154472,229.696834477635,10.3555330413857
"Danthonia decumbens (L.) DC.",259,311.633204633205,141.579847830768,8.79734369170901
"Arctium lappa L.",394,325.406091370558,176.483036440038,8.89108692902231
"Cardamine bulbifera (L.) Crantz",176,309.056818181818,155.554077538845,11.7253297683227
"Draba nivalis Lilj.",310,201.577419354839,113.500005587663,6.44636713606214
"Drabella muralis (L.) Fourr.",13,297.692307692308,104.943941079182,29.1062123546355
"Raphanus sativus L.",264,245.19696969697,118.174385507274,7.27313065382842
"Helictochloa pratensis (L.) Romero Zarco",48,232.0625,49.2126978295193,7.10324108485517
"Helictotrichon pratense (L.) Pilg.",24,240.583333333333,62.9706050586246,12.8538209323293
"Phleum pratense L.",621,256.607085346216,101.062932555976,4.05551578370023
"Centaurea montana L.",144,285.298611111111,110.644145760472,9.2203454800393
"Galium aparine L.",564,320.590425531915,201.012677720677,8.46416063505965
"Lathraea squamaria L.",187,271.122994652406,103.631900554266,7.57831511352196
"Glyceria notata Chevall.",307,247.85016286645,94.040304033181,5.36716364070459
"Ligusticum scoticum L.",133,378.195488721805,209.692179109032,18.1826179036679
"Melampyrum arvense L.",201,223.477611940299,83.7188195465551,5.90507023320198
"Draba alpina L.",232,161.698275862069,110.56515344894,7.25895794898408
"Galium mollugo L.",432,261.518518518519,102.287909166261,4.92132932433206
"Lolium perenne L.",613,279.166394779772,127.816306531088,5.16245199769113
"Cakile maritima Scop.",147,283.619047619048,130.570105734106,10.7692408133863
"Primula nutans Georgi",179,203.067039106145,104.052633492332,7.7772589765424
"Oenanthe aquatica (L.) Poir.",242,221.078512396694,46.9250973849052,3.01645950624596
"Solanum melongena L.",270,561.433333333333,449.991897076985,27.3856347470675
"Seseli libanotis (L.) W.D.J.Koch",179,257.536312849162,119.592954631803,8.93879711376998
"Libanotis pyrenaica (L.) Bourg",8,291,197.48562334654,69.8217117275954
"Libanotis sibirica (L.) Koch",3,222.333333333333,12.0554275466834,6.9602043392737
"Crambe maritima L.",47,266.68085106383,115.189655782366,16.8021381613402
"Carduus nutans L.",255,234.8,98.0798084158898,6.14199584950078
"Carduus acanthoides L.",272,287.511029411765,143.307245691106,8.68927810148195
"Cardamine parviflora L.",221,328.927601809955,174.488640443348,11.7373761287645
"Sium latifolium L.",224,213.450892857143,45.3348013610501,3.02905882840183
"Solanum rostratum Dunal",556,288.478417266187,150.773159014767,6.39420621846017
"Rorippa sylvestris (L.) Besser",264,242.041666666667,88.5860313441285,5.45209333904534
"Galium spurium L.",260,321.519230769231,214.600399988168,13.3089518276352
"Agrostis vinealis Schreb.",434,262.331797235023,150.161592875986,7.20798711732571
"Setaria viridis (L.) P.Beauv.",1203,307.270157938487,207.866744237645,5.99310932667357
"Solanum americanum Mill.",1188,614.359427609428,365.81554630873,10.6133854689295
"Solanum ptychanthum Dunal",202,378.059405940594,166.34979759484,11.7043309154111
"Centaurea diffusa Lam.",137,219.978102189781,73.8418886334855,6.30873830142865
"Eragrostis australasica (Steud.) C.E.Hubb.",144,106.895833333333,47.1330090484158,3.92775075403465
"Perotis rara R.Br.",268,428.272388059701,304.043641626908,18.5724213788135
"Aristida anthoxanthoides (Domin) Henrard",110,135.636363636364,94.8139392137272,9.04015439792945
"Poa fordeana F.Muell.",74,143.27027027027,82.7487196933273,9.61934327342348
"Rytidosperma caespitosum (Gaudich.) Connor & Edgar",221,181.266968325792,126.104200219659,8.48268646964286
"Alyogyne hakeifolia (Giord.) Alefeld",63,193.349206349206,142.357020372583,17.9352987280957
"Setaria verticillata (L.) P.Beauv.",472,310.233050847458,213.978035087254,9.84913739445414
"Thyridolepis mitchelliana (Nees) S.T.Blake",152,139.427631578947,62.5593865645561,5.07423629678551
"Solanum elaeagnifolium Cav.",571,265.99649737303,143.12406587756,5.98955574244126
"Vulpia muralis (Kunth) Nees",235,238.344680851064,128.381427565703,8.37468092597854
"Aristida contorta F.Muell.",382,171.149214659686,127.55792770597,6.5264313430065
"Sida platycalyx F.Muell. ex Benth.",132,209.386363636364,107.943698056138,9.39529296640106
"Lepidium phlebopetalum (F.Muell.) F.Muell.",235,114.03829787234,53.6439136079374,3.49934307949111
"Rytidosperma tenuius (Steud.) O.E.Erikss., A.Hansen & Sunding",91,290.406593406593,148.263652399064,15.5422538646949
"Lepidium oxytrichum Sprague",210,113.052380952381,45.8895295001912,3.16667838425069
"Bromus arenarius Labill.",157,142.949044585987,92.5524657983967,7.38649090788386
"Solanum quadriloculatum F.Muell.",158,234.183544303797,170.109063501764,13.533150457314
"Nicotiana velutina Wheeler",182,116.027472527473,63.8707631018446,4.73441595038654
"Tragus australianus S.T.Blake",325,194.843076923077,139.164093976254,7.71943502361345
"Solanum petrophilum F.Muell.",71,117.915492957746,65.1281695645206,7.72929170709122
"Rytidosperma setaceum (R.Br.) Connor & Edgar",183,199.453551912568,123.397493945541,9.12180523070322
"Solanum diversiflorum F.Muell.",74,332.162162162162,272.827158242564,31.7155129308844
"Solanum ellipticum R.Br.",246,202.516260162602,180.034253373043,11.4785647504397
"Poa helmsii Vickery",15,334.866666666667,122.456328464283,31.6180880519916
"Solanum chippendalei Symon",75,246.293333333333,110.295766174573,12.7358580582731
"Solanum simile F.Muell.",85,175.211764705882,105.59289457039,11.4531574807759
"Sporobolus actinocladus (F.Muell.) F.Muell.",238,215.731092436975,161.808408739737,10.4884813047148
"Eragrostis dielsii Pilg.",310,129.583870967742,75.7387632379337,4.3016726892221
"Rytidosperma racemosum (R.Br.) Connor & Edgar",72,266.75,101.860682265285,12.0043965276785
"Solanum sturtianum F.Muell.",111,133.837837837838,60.6996391393408,5.76135478283966
"Lepidium leptopetalum (F.Muell.) F.Muell.",32,106.4375,55.160140763347,9.7510273962418
"Paspalidium constrictum (Domin) C.E.Hubb.",237,197.717299578059,171.90517758582,11.1664412246553
"Solanum chenopodinum F.Muell.",67,137.731343283582,88.7885779730213,10.8472512361505
"Asperula conferta Hook.f.",136,232.477941176471,105.275298141078,9.02728234082531
"Daucus glochidiatus (Labill.) Fisch., C.A.Mey. & Avé-Lall.",377,190.525198938992,131.030612090511,6.74841985725536
"Echinochloa esculenta (A.Braun) H.Scholz",106,389.556603773585,267.873960418441,26.0182190648081
"Solanum nemophilum F.Muell.",22,321.363636363636,89.8366482935744,19.1532377711771
"Eriachne mucronata R.Br.",288,246.197916666667,185.983062047238,10.9591570299534
"Themeda triandra Forssk.",751,447.832223701731,333.223002127577,12.159480043269
"Solanum centrale J.M.Black",135,169.185185185185,100.144312674125,8.61905011565054
"Grammosolen truncatus (Ising) Haegi",16,95.3125,63.9997070305794,15.9999267576449
"Sacciolepis indica (L.) Chase",348,808.227011494253,312.936363079526,16.7751498732055
"Enneapogon polyphyllus (Domin) N.T.Burb.",336,224.380952380952,163.029099481952,8.89396653400633
"Nicotiana goodspeedii Wheeler",77,104.064935064935,50.4955281142321,5.75449949253174
"Dichelachne crinita (L.f.) Hook.f.",135,310.607407407407,146.123393792293,12.5762993477524
"Aristida latifolia Domin",234,365.064102564103,245.591062789656,16.0547900195954
"Panicum laevinode Lindl.",240,260.820833333333,201.226794923337,12.9891337591463
"Poa labillardierei Steud.",121,296.727272727273,173.938303238054,15.8125730216413
"Solanum pseudocapsicum L.",419,480.952267303103,235.293571314188,11.4948431627405
"Solanum capsicastrum Link ex Schauer",12,558.833333333333,307.885407647755,88.8788614924945
"Rytidosperma semiannulare (Labill.) Connor & Edgar",60,297.65,144.779648466798,18.6909722460557
"Solanum esuriale Lindl.",235,185.570212765957,121.781357805408,7.94413984710338
"Bothriochloa ewartiana (Domin) C.E.Hubb.",212,295.311320754717,214.862696737782,14.756830597719
"Nicotiana maritima Wheeler",20,156.6,59.2411663412672,13.2467275005446
"Hypericum gramineum G.Forst.",304,403.108552631579,336.864161680878,19.3204847166776
"Poa clelandii Vickery",48,284.895833333333,139.978910202282,20.2042153715394
"Chloris truncata R.Br.",181,173.939226519337,96.1971451266071,7.15027748582962
"Solanum nummularium S.Moore",52,116.384615384615,55.0618738761326,7.63570806090489
"Solanum aviculare G.Forst.",124,453.806451612903,288.38520640822,25.8977560485011
"Vulpia myuros (L.) C.C.Gmel.",737,340.781546811398,219.582019652496,8.08840765153485
"Solanum echinatum R.Br.",66,613.651515151515,213.297155841274,26.2550649341535
"Hainardia cylindrica (Willd.) Greuter",182,280.021978021978,121.642350325661,9.01673090559467
"Rytidosperma geniculatum (J.M.Black) Connor & Edgar",37,245.675675675676,63.7687027267095,10.4835101500474
"Rytidosperma fulvum (Vickery) A.M.Humphreys & H.P.Linder",74,204.256756756757,78.0682983053697,9.07525533874733
"Iseilema membranaceum (Lindl.) Domin",224,209.446428571429,134.21429483427,8.96756977995182
"Panicum paludosum Roxb.",60,842.433333333333,404.284862092948,52.1929512669917
"Solanum curvicuspe Domin",4,385.25,181.382422889687,90.6912114448436
"Solanum brownii Dunal",24,339.5,123.724448394142,25.2551472727465
"Triodia basedowii E.Pritz.",172,143.71511627907,73.9161466069908,5.63605334103066
"Solanum linnaeanum Hepper & P.-M.L.Jaeger",137,316.649635036496,157.160118390022,13.4270950634188
"Bothriochloa macra (Steud.) S.T.Blake",91,224.824175824176,144.078496614912,15.1035303299102
"Distichlis distichophylla (Labill.) Fassett",59,207.406779661017,89.2976654604811,11.62556581943
"Rytidosperma nivicola (Vickery) Connor & Edgar",10,487.2,190.902418353811,60.3686452832373
"Triraphis mollis R.Br.",283,177.173144876325,149.909955430711,8.91122188011274
"Lepidium pseudohyssopifolium Hewson",63,223.746031746032,138.821998843956,17.4899278783811
"Solanum mauritianum Scop.",223,591.170403587444,291.674009107042,19.5319363164955
"Enneapogon cylindricus N.T.Burb.",156,124.923076923077,80.3610833804794,6.43403595974642
"Enteropogon ramosus B.K.Simon",241,193.120331950207,133.70320848764,8.61258077183652
"Eragrostis parviflora (R.Br.) Trin.",242,229.309917355372,192.526893699305,12.3760974632327
"Rytidosperma duttonianum (Cashmore) Connor & Edgar",45,187.244444444444,62.3094023094558,9.28853728008837
"Solanum linearifolium Geras. ex Symon",39,299.333333333333,103.660968986538,16.5990395854608
"Sporobolus virginicus (L.) Kunth",450,533.408888888889,390.651972784771,18.4155106026676
"Triodia scariosa N.T.Burb.",146,134.143835616438,69.8304340059723,5.77920783870017
"Aristida behriana F.Muell.",56,159.785714285714,73.21517832842,9.78378974344657
"Solanum triflorum Nutt.",356,189.331460674157,105.124726559447,5.57159936446309
"Triodia irritans R.Br.",72,122.736111111111,53.7453550054657,6.33395083027386
"Solanum capsiciforme (Domin) Baylis",30,157.1,92.4581359132431,16.8804688881872
"Arthraxon hispidus (Thunb.) Makino",228,697.90350877193,349.815507556256,23.1670979380697
"Nicotiana excelsior (J.M.Black) J.M.Black",26,120.076923076923,46.5127277866376,9.12189640824978
"Diplotaxis muralis (L.) DC.",210,237.914285714286,103.515675191021,7.14326023013932
"Amphipogon strictus R.Br.",79,244.924050632911,117.303985128263,13.1977294398215
"Solanum vicinum A.R.Bean",12,498.083333333333,131.356183599011,37.9192639803053
"Aristida inaequiglumis Domin",173,338.526011560694,211.228895092008,16.0594355103809
"Panicum decompositum R.Br.",279,331.763440860215,256.272718853189,15.3426463569499
"Solanum laciniatum Aiton",110,298.681818181818,139.247119240749,13.2766918856274
"Lycium australe F.Muell.",118,102.567796610169,46.8457149092635,4.3124976102769
"Rytidosperma carphoides (F.Muell. ex Benth.) Connor & Edgar",45,196.444444444444,57.922579815865,8.63458839336209
"Zygochloa paradoxa (R.Br.) S.T.Blake",83,97.7349397590361,44.4423672662476,4.8781835551697
"Solanum dioicum W.Fitzg.",56,554.678571428571,231.769015667273,30.9714374820278
"Rytidosperma pilosum (R.Br.) Connor & Edgar",87,295.379310344828,128.294921991563,13.7546594023191
"Solanum gabrielae Domin",18,208.555555555556,71.1685838011509,16.774596071079
"Elytrophorus spicatus (Willd.) A.Camus",244,444.930327868852,279.767024001062,17.9102484306038
"Rytidosperma auriculatum (J.M.Black) Connor & Edgar",44,194.522727272727,90.9227857021048,13.7071256848987
"Rytidosperma laeve (Vickery) Connor & Edgar",61,266.459016393443,128.445393555717,16.4457474326269
"Dichelachne micrantha (Cav.) Domin",104,330.913461538462,150.570572466056,14.7646593687934
"Solanum cinereum R.Br.",49,247.571428571429,113.313723793722,16.1876748276746
"Dactyloctenium radulans (R.Br.) P.Beauv.",385,257.919480519481,213.141913453367,10.862717756915
"Gingidia harveyana (F.Muell.) J.W.Dawson",8,322.375,115.371372408534,40.7899398924364
"Epilobium gunnianum Hausskn.",39,383.282051282051,160.132502489583,25.6417219878454
"Panicum queenslandicum Domin",75,269.32,141.474681146152,16.3360890486495
"Monachather paradoxus Steud.",184,124.114130434783,52.4895307417688,3.8695795451095
"Rytidosperma longifolium (R.Br.) Connor & Edgar",59,314.542372881356,140.144546319997,18.2452658653021
"Solanum vescum F.Muell.",56,341.660714285714,141.227769196457,18.8723544939832
"Duboisia hopwoodii (F.Muell.) F.Muell.",171,134.502923976608,74.0605772935043,5.66355389688892
"Astrebla elymoides F.Muell. ex F.M.Bailey",124,282.346774193548,142.730802639199,12.8176044582686
"Sporobolus australasicus Domin",199,374.306532663317,213.241626850283,15.1162981399566
"Triodia rigidissima (Pilg.) Lazarides",22,129.590909090909,118.779370940576,25.3238469727996
"Solanum prinophyllum Dunal",35,381.485714285714,133.877110337312,22.6293618824677
"Vulpia bromoides (L.) Gray",554,352.059566787004,257.665556372715,10.9471604993233
"Spinifex sericeus R.Br.",68,395.75,177.535817281782,21.5293802053867
"Paspalidium basicladum Hughes",116,139.905172413793,92.4695934464077,8.58558621306259
"Vulpia ciliata Dumort.",168,262.422619047619,112.926689007097,8.71248320696117
"Solanum coactiliferum J.M.Black",139,107.676258992806,51.7784040689981,4.39178691278205
"Poa costiniana Vickery",22,450.045454545455,184.078781600427,39.2457281030791
"Eragrostis eriopoda Benth.",295,169.040677966102,110.006238410986,6.40481082146551
"Epilobium hirtigerum A.Cunn.",110,276.2,135.509558212594,12.9203294240906
"Solanum stelligerum Sm.",54,443.5,241.60046154523,32.8776584670401
"Solanum clarkiae Symon",10,876.3,233.497585045803,73.838419689361
"Triodia pungens R.Br.",190,315.289473684211,195.944694158923,14.2153221947368
"Echinopogon ovatus (G.Forst.) P.Beauv.",125,380.52,233.364196883534,20.8727283098491
"Solanum pungetium R.Br.",20,368.4,120.724305318924,26.9947753229554
"Enteropogon acicularis (Lindl.) Lazarides",209,173.492822966507,106.35296457195,7.35658838694543
"Grammosolen dixonii (F.Muell. & Tate) Haegi",15,113.066666666667,38.9238572942953,10.050096738064
"Ammophila arenaria (L.) Link",207,330.07729468599,198.448310299198,13.7931110475513
"Chrysopogon oliganthus Veldkamp",53,743.037735849057,247.190207226381,33.954186267209
"Paspalidium albovillosum S.T.Blake",52,331.961538461538,126.069380452919,17.4826775188068
"Triodia brizoides N.T.Burb.",53,213.924528301887,91.5002835339457,12.5685305476877
"Anthocercis angustifolia F.Muell.",4,221.75,148.252880803938,74.126440401969
"Thyridolepis multiculmis (Pilg.) S.T.Blake",63,105.873015873016,37.8803260126193,4.77247248625913
"Galium migrans Ehrend. & McGill.",12,195.75,87.6938113292754,25.3150227886107
"Anthocercis littorea Labill.",27,302.111111111111,175.461881315777,33.767654803394
"Rytidosperma nudiflorum (P.Morris) Connor & Edgar",17,428.117647058824,205.793853878384,49.9123409790296
"Lepidium papillosum F.Muell.",62,98.8548387096774,51.6850001305809,6.56400158058864
"Entolasia marginata (R.Br.) Hughes",54,463.259259259259,321.964030874257,43.8137550650899
"Solanum torvum Sw.",552,907.871376811594,467.304841235377,19.8898148978397
"Solanum symonii H.Eichler",42,242.690476190476,156.454230523013,24.1414118854423
"Solanum acanthodapis A.R.Bean",1,710,NA,NA
"Urochloa mosambicensis (Hack.) Dandy",217,512.456221198157,271.918695586987,18.4590438426264
"Urochloa trichopus (Hochst.) Stapf",75,426.653333333333,186.860295649156,21.5767683987787
"Uranthoecium truncatum (Maiden & Betche) Stapf",67,198.970149253731,104.025196561575,12.7087004629831
"Nicotiana simulans N.T.Burb.",132,118.015151515152,82.4585933424007,7.17709932122461
"Rytidosperma erianthum (Lindl.) Connor & Edgar",71,197.732394366197,100.153162384488,11.8859936128021
"Dichelachne rara (R.Br.) Vickery",81,492.160493827161,350.609806508251,38.9566451675834
"Lepidium foliosum Desv.",17,310.588235294118,139.151921844225,33.749298339496
"Solanum oligacanthum F.Muell.",36,102.861111111111,59.543574813638,9.92392913560633
"Aristida obscura Henrard",78,159.076923076923,64.7209332503727,7.32820263478024
"Paspalidium jubiflorum (Trin.) Hughes",208,222.745192307692,159.067686732038,11.0293596304193
"Chloris pectinata Benth.",188,251.904255319149,166.906715702219,12.1729233334228
"Dichelachne inaequiglumis (Hack.) Edgar & Connor",55,389.654545454545,147.969493625446,19.9522024502063
"Astrebla lappacea (Lindl.) Domin",138,226.724637681159,140.895352174819,11.9938088692369
"Amphipogon caricinus F.Muell.",122,172.94262295082,96.7497666241299,8.75931230075516
"Eriachne aristidea F.Muell.",204,195.441176470588,142.033790021842,9.94435437133008
"Solanum lucani F.Muell.",57,628.964912280702,229.504432334439,30.3986046716809
"Glyceria australis C.E.Hubb.",60,252.316666666667,94.6652427878912,12.2212302927395
"Yakirra australiensis (Domin) Lazarides & R.D.Webster",164,279.884146341463,185.835714748145,14.5113313327379
"Nicotiana gossei Domin",24,138.875,34.0515114904259,6.95073567683849
"Anthocercis sylvicola T.D.Macfarl. & Ward.-Johnson",1,534,NA,NA
"Aristida hygrometrica R.Br.",104,521.461538461538,219.611745803128,21.5347034089293
"Bothriochloa bladhii (Retz.) S.T.Blake",236,636.860169491525,324.591909978978,21.1291336366744
"Solanum hoplopetalum Bitter & Summerh.",49,158.448979591837,100.257389840785,14.3224842629692
"Anthotroche walcottii F.Muell.",7,156.571428571429,51.8454663490684,19.5957443665432
"Sorghum intrans F.Muell. ex Benth.",20,774.95,222.755347268796,49.8096098844601
"Aristida ramosa R.Br.",96,267.8125,108.127440647842,11.0357106991786
"Rytidosperma clelandii (Vickery) Connor & Edgar",2,306.5,201.525432638166,142.5
"Solanum hystrix R.Br.",19,110.842105263158,52.9184521041519,12.1403255247682
"Solanum cleistogamum Symon",197,168.157360406091,111.020776733305,7.90990282961435
"Sorghum stipoideum (Ewart & Jean White) C.A.Gardner & C.E.Hubb.",74,617.202702702703,262.272627148735,30.4885736131786
"Nicotiana suaveolens Lehm.",55,222.872727272727,120.054471363111,16.1881416162214
"Poa poiformis (Labill.) Druce",74,311.527027027027,153.153984914366,17.8037891105016
"Solanum oldfieldii F.Muell.",34,199.735294117647,95.4019594562538,16.3613010665705
