"species","n","mean","sd","se"
"Solanum chenopodium Raf.",2,301,21.2132034355964,15
"Solanum dulcamara L.",826,199.268765133172,34.7210936523124,1.20810135814042
"Linaria vulgaris Mill.",567,177.310405643739,30.4709027806243,1.27965763462156
"Centaurea jacea L.",478,178.02510460251,24.7996457481618,1.13430939418901
"Poa compressa L.",423,186.855791962175,25.8905005228085,1.25883921287856
"Poa glauca Vahl",951,114.572029442692,44.6856955327479,1.44903295837385
"Poa bulbosa L.",467,207.299785867238,37.2883448974355,1.72549882009153
"Glyceria maxima (Hartm.) Holmb.",279,181.849462365591,19.0289137646485,1.13923126798038
"Trisetum spicatum (L.) K.Richt.",1194,113.978224455611,48.1767616559184,1.39423326660853
"Agrostis clavata Trin.",263,179.851711026616,39.828123897167,2.45590732938461
"Alopecurus pratensis L.",589,168.631578947368,33.6178264135978,1.38519840553894
"Scolochloa festucacea (Willd.) Link",191,182.931937172775,19.6058685069502,1.41863085663316
"Leersia oryzoides (L.) Sw.",670,222.901492537313,35.4553024681122,1.36975783517484
"Erysimum cheiranthoides L.",528,170.335227272727,29.9905002281234,1.30516899516264
"Puccinellia phryganodes (Trin.) Scribn. & Merr.",99,79.5656565656566,44.2813734315332,4.45044548103054
"Chaenorhinum minus (L.) Lange",280,179.271428571429,25.5277887399569,1.52557717175204
"Cynosurus cristatus L.",331,181.510574018127,27.1911701906367,1.49456188079221
"Centaurea solstitialis L.",180,214.583333333333,40.275292202679,3.00194303929525
"Primula veris L.",349,174.862464183381,21.2340134782172,1.13663068219921
"Cardamine hirsuta L.",492,202.934959349593,45.4010846811216,2.0468389718966
"Danthonia decumbens (L.) DC.",259,173.714285714286,26.7924015277369,1.66479882679001
"Arctium lappa L.",394,197.195431472081,39.3969151792413,1.98478791310327
"Cardamine bulbifera (L.) Crantz",176,176.346590909091,26.138735126742,1.9702812934065
"Draba nivalis Lilj.",310,84.4032258064516,30.9122673764016,1.75569880798367
"Drabella muralis (L.) Fourr.",13,194.461538461538,30.8534584355773,8.55720972422085
"Raphanus sativus L.",264,200.136363636364,46.506922944693,2.8623032430616
"Helictochloa pratensis (L.) Romero Zarco",48,174.083333333333,22.8490265478509,3.29797290703066
"Helictotrichon pratense (L.) Pilg.",24,176.291666666667,32.7500138289605,6.68506857917049
"Phleum pratense L.",621,172.568438003221,30.4128671141775,1.22042631744146
"Centaurea montana L.",144,170.8125,26.7822007352603,2.23185006127169
"Galium aparine L.",564,197.998226950355,45.4527060479529,1.91390418579777
"Lathraea squamaria L.",187,177.427807486631,21.1852778310775,1.54922094753388
"Glyceria notata Chevall.",307,184.85016286645,27.3067247033707,1.55847709640485
"Ligusticum scoticum L.",133,150.736842105263,37.7071841753929,3.26962753211653
"Melampyrum arvense L.",201,191.477611940299,26.7499672199548,1.88679721029563
"Draba alpina L.",232,68.2801724137931,35.5044530341129,2.33098153927246
"Galium mollugo L.",432,177.539351851852,27.5602411693807,1.32599272150608
"Lolium perenne L.",613,190.934747145188,34.9993788433631,1.41361159723327
"Cakile maritima Scop.",147,203.340136054422,46.5375818962318,3.83835506217482
"Primula nutans Georgi",179,150.463687150838,37.9713459357347,2.83811164713917
"Oenanthe aquatica (L.) Poir.",242,183.702479338843,19.0829787196581,1.22670033253717
"Solanum melongena L.",270,254.588888888889,39.1809910793215,2.38447918217256
"Seseli libanotis (L.) W.D.J.Koch",179,176.821229050279,25.1215337292116,1.87767158929641
"Libanotis pyrenaica (L.) Bourg",8,175.125,27.5755455845522,9.7494276388778
"Libanotis sibirica (L.) Koch",3,183,1.73205080756888,1
"Crambe maritima L.",47,178.191489361702,25.5705658724622,3.72985037358305
"Carduus nutans L.",255,187,26.7251982307417,1.67359683161563
"Carduus acanthoides L.",272,193.591911764706,36.9238621335263,2.23883799532754
"Cardamine parviflora L.",221,215.366515837104,40.6103050187329,2.73174473419935
"Sium latifolium L.",224,183.9375,19.0688068483278,1.27408825001806
"Solanum rostratum Dunal",556,236.365107913669,37.8113592516429,1.60355881666979
"Rorippa sylvestris (L.) Besser",264,190.863636363636,27.3566148505292,1.6836832550495
"Galium spurium L.",260,202.884615384615,36.8694104964187,2.28654377269194
"Agrostis vinealis Schreb.",434,160.430875576037,38.7437375187543,1.85975891413768
"Setaria viridis (L.) P.Beauv.",1203,222.868661679135,40.1687294928858,1.15812458720775
"Solanum americanum Mill.",1188,245.531986531987,37.9018795339855,1.09964505759857
"Solanum ptychanthum Dunal",202,243.153465346535,32.1216780673423,2.26007338207989
"Centaurea diffusa Lam.",137,208.912408759124,29.1271236167361,2.48849811092212
"Eragrostis australasica (Steud.) C.E.Hubb.",144,280.701388888889,33.8412748898351,2.82010624081959
"Perotis rara R.Br.",268,291.746268656716,23.4904352412356,1.43490671055476
"Aristida anthoxanthoides (Domin) Henrard",110,297.545454545455,23.2716847139291,2.21886807634499
"Poa fordeana F.Muell.",74,256.905405405405,30.9711173089968,3.60031925642871
"Rytidosperma caespitosum (Gaudich.) Connor & Edgar",221,230.16742081448,33.1346293331439,2.2288763691558
"Alyogyne hakeifolia (Giord.) Alefeld",63,240.412698412698,25.2916120996888,3.18644361293756
"Setaria verticillata (L.) P.Beauv.",472,253.478813559322,44.3595086146608,2.04181188465494
"Thyridolepis mitchelliana (Nees) S.T.Blake",152,282.467105263158,23.9803776746595,1.94506547281784
"Solanum elaeagnifolium Cav.",571,253.653239929947,35.3444539312035,1.479119361996
"Vulpia muralis (Kunth) Nees",235,226.965957446809,31.4599003793484,2.05221761929136
"Aristida contorta F.Muell.",382,288.476439790576,31.495085145805,1.61142874098777
"Sida platycalyx F.Muell. ex Benth.",132,307.530303030303,13.7087699093156,1.19319526592483
"Lepidium phlebopetalum (F.Muell.) F.Muell.",235,287.953191489362,31.6826198078777,2.06674623285577
"Rytidosperma tenuius (Steud.) O.E.Erikss., A.Hansen & Sunding",91,213.208791208791,39.1352402952509,4.10248789829802
"Lepidium oxytrichum Sprague",210,289.880952380952,26.2040231953896,1.80824939233465
"Bromus arenarius Labill.",157,251.445859872611,32.569136504078,2.59930006823403
"Solanum quadriloculatum F.Muell.",158,298.936708860759,21.0018754225668,1.67081949737743
"Nicotiana velutina Wheeler",182,282.417582417582,32.1830283450769,2.38556477688731
"Tragus australianus S.T.Blake",325,284.356923076923,29.4289580303183,1.63242487941216
"Solanum petrophilum F.Muell.",71,267.957746478873,28.5614308463696,3.38961822602436
"Rytidosperma setaceum (R.Br.) Connor & Edgar",183,225.55737704918,33.2270864236274,2.45621690561913
"Solanum diversiflorum F.Muell.",74,309.905405405405,25.7518021281442,2.99358619079483
"Solanum ellipticum R.Br.",246,282.117886178862,25.0228941131764,1.59540145800109
"Poa helmsii Vickery",15,175.2,24.4633837164269,6.31641851504022
"Solanum chippendalei Symon",75,313.893333333333,10.9391107565535,1.26313970799826
"Solanum simile F.Muell.",85,227.117647058824,25.9910294802914,2.8191229621689
"Sporobolus actinocladus (F.Muell.) F.Muell.",238,299.735294117647,19.5314658526171,1.26603688920984
"Eragrostis dielsii Pilg.",310,287.125806451613,32.2891514213264,1.83390056675378
"Rytidosperma racemosum (R.Br.) Connor & Edgar",72,204.416666666667,24.1081775618173,2.8411759726684
"Solanum sturtianum F.Muell.",111,294.387387387387,31.0196920362097,2.94425887219486
"Lepidium leptopetalum (F.Muell.) F.Muell.",32,246.96875,20.018514615709,3.53880685851246
"Paspalidium constrictum (Domin) C.E.Hubb.",237,271.037974683544,28.7343662893443,1.86649766344295
"Solanum chenopodinum F.Muell.",67,296.910447761194,28.1703322036347,3.44155383265058
"Asperula conferta Hook.f.",136,223.75,38.744509766379,3.32231430348706
"Daucus glochidiatus (Labill.) Fisch., C.A.Mey. & Avé-Lall.",377,255.604774535809,45.3307616951953,2.33465300579573
"Echinochloa esculenta (A.Braun) H.Scholz",106,241.5,34.7563628981049,3.37583639098878
"Solanum nemophilum F.Muell.",22,247.590909090909,22.3620833234019,4.76761218375314
"Eriachne mucronata R.Br.",288,295.680555555556,21.9110182703019,1.2911191334694
"Themeda triandra Forssk.",751,254.67776298269,45.9417895260486,1.67643970952575
"Solanum centrale J.M.Black",135,305.474074074074,21.5412930880419,1.85397931968353
"Grammosolen truncatus (Ising) Haegi",16,242.8125,17.2673825462923,4.31684563657308
"Sacciolepis indica (L.) Chase",348,258.5,37.5999340854165,2.01556803210249
"Enneapogon polyphyllus (Domin) N.T.Burb.",336,296.958333333333,23.2327237476865,1.26744899016395
"Nicotiana goodspeedii Wheeler",77,241.311688311688,23.0572854910842,2.6276215461584
"Dichelachne crinita (L.f.) Hook.f.",135,196.044444444444,34.5626980935009,2.97468342480275
"Aristida latifolia Domin",234,297.653846153846,20.0378356213501,1.30991429286447
"Panicum laevinode Lindl.",240,294.65,24.8998496071814,1.60727838086138
"Poa labillardierei Steud.",121,207.636363636364,34.8836160205141,3.17123782004673
"Solanum pseudocapsicum L.",419,228.210023866348,38.7772906800806,1.89439461585769
"Solanum capsicastrum Link ex Schauer",12,261.833333333333,28.7965696610278,8.31285362276609
"Rytidosperma semiannulare (Labill.) Connor & Edgar",60,192.2,32.6277411342775,4.21222326791411
"Solanum esuriale Lindl.",235,282.455319148936,29.49940466233,1.92432897996015
"Bothriochloa ewartiana (Domin) C.E.Hubb.",212,294.433962264151,21.9972074349668,1.51077440928167
"Nicotiana maritima Wheeler",20,219.2,16.3629877596071,3.65887529454785
"Hypericum gramineum G.Forst.",304,245.078947368421,50.4833438291169,2.89541834319919
"Poa clelandii Vickery",48,186.791666666667,23.5642700437556,3.40120941325483
"Chloris truncata R.Br.",181,248,33.0602144242559,2.45734638552255
"Solanum nummularium S.Moore",52,276.519230769231,26.7995393467985,3.71642743360373
"Solanum aviculare G.Forst.",124,209.16935483871,37.39738736455,3.35838452631115
"Vulpia myuros (L.) C.C.Gmel.",737,212.545454545455,44.0653653442803,1.62316859450702
"Solanum echinatum R.Br.",66,300.378787878788,15.682194853758,1.9303447463775
"Hainardia cylindrica (Willd.) Greuter",182,226.357142857143,31.3518427308566,2.32395320003137
"Rytidosperma geniculatum (J.M.Black) Connor & Edgar",37,191.972972972973,15.8701090216911,2.60902985159163
"Rytidosperma fulvum (Vickery) A.M.Humphreys & H.P.Linder",74,219.027027027027,26.0136807910882,3.02402896699945
"Iseilema membranaceum (Lindl.) Domin",224,296.183035714286,23.457192719818,1.56729961451941
"Panicum paludosum Roxb.",60,267.283333333333,35.0041603661315,4.51901767153337
"Solanum curvicuspe Domin",4,200.75,10.688779163216,5.34438958160799
"Solanum brownii Dunal",24,219.625,28.7656384688701,5.87176136450888
"Triodia basedowii E.Pritz.",172,307.53488372093,21.051425574052,1.60515615175308
"Solanum linnaeanum Hepper & P.-M.L.Jaeger",137,229.029197080292,30.8749712088076,2.63782680840293
"Bothriochloa macra (Steud.) S.T.Blake",91,229.318681318681,29.6890848333484,3.11226174469498
"Distichlis distichophylla (Labill.) Fassett",59,206.237288135593,34.2250860723085,4.45572668397881
"Rytidosperma nivicola (Vickery) Connor & Edgar",10,128.4,40.1032002048049,12.6817454108915
"Triraphis mollis R.Br.",283,290.194346289753,27.9118617197026,1.65918795824243
"Lepidium pseudohyssopifolium Hewson",63,236.619047619048,27.9956382382803,3.52711888442953
"Solanum mauritianum Scop.",223,228.735426008969,28.5052065841977,1.9088498196861
"Enneapogon cylindricus N.T.Burb.",156,293.173076923077,25.5621099289525,2.04660673514292
"Enteropogon ramosus B.K.Simon",241,287.954356846473,28.4196600030471,1.83067123110215
"Eragrostis parviflora (R.Br.) Trin.",242,269.276859504132,32.5558855871242,2.09277158783536
"Rytidosperma duttonianum (Cashmore) Connor & Edgar",45,215.444444444444,24.5519445217274,3.65998779535907
"Solanum linearifolium Geras. ex Symon",39,202,30.8229237999731,4.93561788296457
"Sporobolus virginicus (L.) Kunth",450,264.422222222222,34.5036642377334,1.62651833055234
"Triodia scariosa N.T.Burb.",146,246.965753424658,28.6788193821255,2.37347597988107
"Aristida behriana F.Muell.",56,233.375,24.6882839346189,3.29911071252641
"Solanum triflorum Nutt.",356,213.120786516854,34.699831804592,1.83908740747224
"Triodia irritans R.Br.",72,255.611111111111,32.1105289895305,3.78426213266404
"Solanum capsiciforme (Domin) Baylis",30,222.333333333333,12.8259793827386,2.34169274334071
"Arthraxon hispidus (Thunb.) Makino",228,237.925438596491,37.6210956647176,2.4915179258079
"Nicotiana excelsior (J.M.Black) J.M.Black",26,283.807692307692,27.6362359676845,5.41991178774916
"Diplotaxis muralis (L.) DC.",210,210.433333333333,31.6107884396059,2.18135164058295
"Amphipogon strictus R.Br.",79,223.455696202532,35.8418168139104,4.03251944445375
"Solanum vicinum A.R.Bean",12,195.166666666667,18.3096265456842,5.28553390745615
"Aristida inaequiglumis Domin",173,306.364161849711,13.7861697219191,1.04814307478098
"Panicum decompositum R.Br.",279,286.501792114695,30.7914631904667,1.8434366820567
"Solanum laciniatum Aiton",110,187.963636363636,29.3529384530724,2.7986928699433
"Lycium australe F.Muell.",118,253.838983050847,29.8027619723273,2.74356662149899
"Rytidosperma carphoides (F.Muell. ex Benth.) Connor & Edgar",45,209.288888888889,26.9803145596447,4.02198782731285
"Zygochloa paradoxa (R.Br.) S.T.Blake",83,302.722891566265,21.1229347398671,2.31854330053203
"Solanum dioicum W.Fitzg.",56,305.785714285714,17.1195946061967,2.28770205774469
"Rytidosperma pilosum (R.Br.) Connor & Edgar",87,196.218390804598,29.4185613324097,3.15400083613709
"Solanum gabrielae Domin",18,311.777777777778,19.6005868926404,4.61990263567407
"Elytrophorus spicatus (Willd.) A.Camus",244,302.549180327869,23.1293028327949,1.48070188486708
"Rytidosperma auriculatum (J.M.Black) Connor & Edgar",44,215,26.1596173786114,3.94371070473248
"Rytidosperma laeve (Vickery) Connor & Edgar",61,192.327868852459,37.7812657770468,4.83739539000857
"Dichelachne micrantha (Cav.) Domin",104,210.846153846154,35.1862642084518,3.45029707325629
"Solanum cinereum R.Br.",49,228.285714285714,20.1277172078703,2.87538817255291
"Dactyloctenium radulans (R.Br.) P.Beauv.",385,290.776623376623,28.1750845537398,1.43593527113311
"Gingidia harveyana (F.Muell.) J.W.Dawson",8,157.625,19.5224230053546,6.90221884613926
"Epilobium gunnianum Hausskn.",39,168.435897435897,30.6927000336827,4.91476539168694
"Panicum queenslandicum Domin",75,258.706666666667,22.6225033463951,2.61222167935688
"Monachather paradoxus Steud.",184,287.527173913043,22.1082612122146,1.62984264015618
"Rytidosperma longifolium (R.Br.) Connor & Edgar",59,212.28813559322,25.8116859711053,3.3603952871572
"Solanum vescum F.Muell.",56,196.160714285714,34.5925776514475,4.62262763203892
"Duboisia hopwoodii (F.Muell.) F.Muell.",171,287.152046783626,30.1853145813369,2.30832869893039
"Astrebla elymoides F.Muell. ex F.M.Bailey",124,296.120967741935,21.4747318871498,1.92848785326777
"Sporobolus australasicus Domin",199,303.949748743719,17.7569871704322,1.25875944626936
"Triodia rigidissima (Pilg.) Lazarides",22,280.681818181818,19.7421144321241,4.20903293930329
"Solanum prinophyllum Dunal",35,208.542857142857,24.7283391335229,4.17985220621331
"Vulpia bromoides (L.) Gray",554,204.904332129964,46.6092977399352,1.98023930828283
"Spinifex sericeus R.Br.",68,207.911764705882,33.8494186524376,4.10484495499273
"Paspalidium basicladum Hughes",116,292.215517241379,27.6621876699341,2.56836964704275
"Vulpia ciliata Dumort.",168,226.595238095238,27.8763819711106,2.15070956148261
"Solanum coactiliferum J.M.Black",139,276.568345323741,29.22899353697,2.47917087437454
"Poa costiniana Vickery",22,147.636363636364,31.0629858659642,6.62265083876777
"Eragrostis eriopoda Benth.",295,302.223728813559,21.7187678565134,1.26451555298706
"Epilobium hirtigerum A.Cunn.",110,211.636363636364,34.098004265828,3.25111714354037
"Solanum stelligerum Sm.",54,242.703703703704,25.5207127344945,3.47292911509224
"Solanum clarkiae Symon",10,287,32.4208437754342,10.2523709994865
"Triodia pungens R.Br.",190,304.157894736842,18.6046678955065,1.34972446993741
"Echinopogon ovatus (G.Forst.) P.Beauv.",125,194.264,39.6822345884841,3.54928696155775
"Solanum pungetium R.Br.",20,204.5,23.1664457896829,5.18017475827947
"Enteropogon acicularis (Lindl.) Lazarides",209,279.320574162679,31.7013953777988,2.19283137075605
"Grammosolen dixonii (F.Muell. & Tate) Haegi",15,230.066666666667,10.7402225746202,2.77311354440433
"Ammophila arenaria (L.) Link",207,190.584541062802,35.3032817399281,2.45374770209765
"Chrysopogon oliganthus Veldkamp",53,294.358490566038,15.3548969132409,2.10915729937676
"Paspalidium albovillosum S.T.Blake",52,258.961538461538,20.5225476559956,2.84596530295559
"Triodia brizoides N.T.Burb.",53,307.207547169811,11.5448264979568,1.58580387844911
"Anthocercis angustifolia F.Muell.",4,216.5,25.8005167906898,12.9002583953449
"Thyridolepis multiculmis (Pilg.) S.T.Blake",63,289.428571428571,19.6088478101697,2.47048260962964
"Galium migrans Ehrend. & McGill.",12,210.416666666667,24.1075557123538,6.95925189001568
"Anthocercis littorea Labill.",27,235.074074074074,31.6409252100527,6.08929889581091
"Rytidosperma nudiflorum (P.Morris) Connor & Edgar",17,147.235294117647,33.4692571843265,8.11748721070239
"Lepidium papillosum F.Muell.",62,260.612903225806,25.3954654779734,3.22522734093158
"Entolasia marginata (R.Br.) Hughes",54,224.722222222222,27.672216613908,3.76571170865788
"Solanum torvum Sw.",552,254.16847826087,31.2969888186366,1.3320883062474
"Solanum symonii H.Eichler",42,224.238095238095,27.4961722602678,4.24275149089406
"Solanum acanthodapis A.R.Bean",1,240,NA,NA
"Urochloa mosambicensis (Hack.) Dandy",217,270.064516129032,25.7679366488624,1.74924151981749
"Urochloa trichopus (Hochst.) Stapf",75,272.186666666667,38.0681087118982,4.39572656247087
"Uranthoecium truncatum (Maiden & Betche) Stapf",67,306.074626865672,13.3805755106058,1.6346974752983
"Nicotiana simulans N.T.Burb.",132,289.469696969697,23.7452894143896,2.06676216062329
"Rytidosperma erianthum (Lindl.) Connor & Edgar",71,216.718309859155,29.870282938347,3.5449503916291
"Dichelachne rara (R.Br.) Vickery",81,178.654320987654,42.1420693885063,4.68245215427848
"Lepidium foliosum Desv.",17,190.235294117647,26.0636946051512,6.32137446181645
"Solanum oligacanthum F.Muell.",36,289.555555555556,37.3664818822159,6.22774698036931
"Aristida obscura Henrard",78,285.333333333333,23.2572662387571,2.63336684391312
"Paspalidium jubiflorum (Trin.) Hughes",208,281.673076923077,33.3773455258435,2.31430251408283
"Chloris pectinata Benth.",188,299.920212765957,22.2087571482993,1.61974008630774
"Dichelachne inaequiglumis (Hack.) Edgar & Connor",55,174.781818181818,27.7986749678169,3.7483725679925
"Astrebla lappacea (Lindl.) Domin",138,287.188405797101,24.1553822642176,2.05624269053893
"Amphipogon caricinus F.Muell.",122,279.098360655738,31.9126933568814,2.88923950129138
"Eriachne aristidea F.Muell.",204,308.637254901961,17.2890746650057,1.21047734623404
"Solanum lucani F.Muell.",57,299.894736842105,25.9227452598005,3.43355148805603
"Glyceria australis C.E.Hubb.",60,193.8,31.5013047886882,4.06680096101311
"Yakirra australiensis (Domin) Lazarides & R.D.Webster",164,310.609756097561,15.932569642097,1.24412466877924
"Nicotiana gossei Domin",24,293.5,15.0275110033738,3.06747783852713
"Anthocercis sylvicola T.D.Macfarl. & Ward.-Johnson",1,194,NA,NA
"Aristida hygrometrica R.Br.",104,300.576923076923,16.8359833710923,1.65090399499468
"Bothriochloa bladhii (Retz.) S.T.Blake",236,270.186440677966,31.248884004595,2.03412908896216
"Solanum hoplopetalum Bitter & Summerh.",49,248.265306122449,27.2907001179004,3.89867144541435
"Anthotroche walcottii F.Muell.",7,286.285714285714,15.4241616272899,5.82978512106777
"Sorghum intrans F.Muell. ex Benth.",20,301.25,7.99259525732214,1.78719863120147
"Aristida ramosa R.Br.",96,239.9375,31.6456740204807,3.22982307985948
"Rytidosperma clelandii (Vickery) Connor & Edgar",2,195.5,27.5771644662754,19.5
"Solanum hystrix R.Br.",19,229.157894736842,13.7851093490796,3.16252097780504
"Solanum cleistogamum Symon",197,292.091370558376,24.6481728562748,1.75610960360165
