"species","n","mean","sd","se"
"Briza media L.",424,-21.3466981132075,47.6133966928146,2.31231095332695
"Pimpinella saxifraga L.",474,-42.9978902953587,55.044110658283,2.52825973659728
"Nardus stricta L.",444,-42.9279279279279,51.4312026768709,2.44081686259597
"Cirsium arvense (L.) Scop.",545,-24.9688073394495,67.3548885421353,2.88516643201221
"Poa nemoralis L.",1119,-57.5942806076854,72.6537466908989,2.17191573727368
"Leymus arenarius (L.) Hochst.",200,-37.18,47.9895047152403,3.39337042099302
"Cinna latifolia (Trevir.) Griseb.",594,-94.2794612794613,65.3451803578454,2.68114522618686
"Rhinanthus minor L.",503,-43.2962226640159,52.3395834684945,2.33370668124051
"Alopecurus geniculatus L.",420,-33.5380952380952,52.3247704264609,2.55318736380992
"Agrostis mertensii Trin.",407,-115.646191646192,86.3138826260462,4.27842031916879
"Agrostis canina L.",390,-35.648717948718,53.3160744065605,2.69976437249429
"Glyceria fluitans (L.) R.Br.",429,-20.6083916083916,51.630838467124,2.49276037108295
"Poa palustris L.",1343,-87.7393894266567,76.4251617918964,2.0854431747791
"Galium boreale L.",1176,-88.3256802721088,73.6090550885297,2.14648363589661
"Galium septentrionale Roem. & Schult.",27,-65.5555555555556,33.673012857061,6.48037434581663
"Galium verum L.",826,-58.6101694915254,80.0552723800877,2.78547917462399
"Aegopodium podagraria L.",320,-45.153125,51.5694588018223,2.88282038609374
"Catabrosa aquatica (L.) P.Beauv.",499,-45.6452905811623,57.6661248976257,2.58149028772691
"Anthoxanthum odoratum L.",611,-28.050736497545,70.0187729764583,2.83265635255452
"Draba verna L.",301,-15.3621262458472,49.2051328026932,2.83613670493367
"Epilobium alsinifolium Vill.",221,-66.8461538461538,45.7260006218249,3.07586365965601
"Elymus mutabilis (Drobow) Tzvelev",212,-186.650943396226,77.4943560033628,5.32233422173119
"Galium uliginosum L.",507,-78.5364891518738,82.7129910189552,3.67341289463638
"Bromus hordeaceus L.",439,0.37129840546697,59.0890218879195,2.82016514632629
"Arabis alpina L.",338,-68.5118343195266,93.3724943877906,5.07879415060843
"Angelica archangelica L.",213,-56.6713615023474,51.5087002774254,3.52931798879821
"Impatiens noli-tangere L.",559,-55.7298747763864,71.2041616505961,3.01161515226273
"Dactylis glomerata L.",765,-19.1934640522876,77.0463021808222,2.78561493422005
"Saussurea alpina (L.) DC.",233,-109.364806866953,76.4153236408723,5.00613430018602
"Lysimachia vulgaris L.",541,-54.2957486136784,80.8339711340452,3.47532386269917
"Molinia caerulea (L.) Moench",475,-32.0484210526316,55.7408463718728,2.55756543539389
"Poa annua L.",848,-17.185141509434,84.5877978923804,2.90475690541878
"Lepidium ruderale L.",349,-33.3323782234957,56.4366047586504,3.02098219131478
"Agrostis stolonifera L.",747,-46.6010709504685,84.3495783400472,3.08618968231256
"Phippsia algida (Sol.) R.Br.",282,-221.432624113475,96.6271997370957,5.75406600890773
"Avena fatua L.",440,-16.9295454545455,67.8348660847836,3.23390035291629
"Cardamine bellidifolia L.",552,-194.442028985507,102.691847329939,4.37085528476454
"Cardamine alpina Willd.",14,-77.8571428571429,54.4579684680794,14.5545042848065
"Arctagrostis latifolia (R.Br.) Griseb.",542,-238.012915129151,83.5007267458616,3.58666332596381
"Festuca ovina L.",880,-93.1681818181818,97.3865496660016,3.2828999195294
"Raphanus raphanistrum L.",392,-2.65051020408163,71.5275262218096,3.6126856309243
"Poa arctica R.Br.",657,-194.942161339422,91.4086559429527,3.56619131840653
"Barbarea stricta Andrz. ex Besser",222,-76.5945945945946,56.5654033621896,3.79642129821573
"Rorippa amphibia (L.) Besser",220,-35.3454545454545,64.9184154472058,4.37679867658378
"Rorippa palustris (L.) Besser",1231,-75.0308692120228,95.6009440838931,2.72479073935953
"Cardamine flexuosa With.",261,-6.17624521072797,45.7441838556178,2.83149389690073
"Draba norvegica Gunnerus",110,-96.5181818181818,58.2357958928131,5.55256527387394
"Draba fladnizensis Wulfen",230,-198.582608695652,85.0358755638053,5.60709958848872
"Draba lactea Adams",305,-231.704918032787,92.7285129498542,5.30961920584885
"Draba cinerea Adams",272,-265.742647058824,77.5833793898079,4.7041833531845
"Draba incana L.",206,-59.8155339805825,60.3236389490466,4.20294707980085
"Draba nemorosa L.",652,-96.0858895705521,77.1569628272466,3.02169987118866
"Thlaspi arvense L.",613,-45.3556280587276,66.5085191983173,2.68625378965493
"Androsace septentrionalis L.",705,-138.30780141844,100.611823015631,3.78926047361753
"Lysimachia thyrsiflora L.",714,-76.6624649859944,66.2953743006469,2.48104202764588
"Epilobium obscurum Schreb.",188,8.04255319148936,32.5040235744218,2.3705995611652
"Epilobium ciliatum Raf.",530,-41.1358490566038,72.2473725016953,3.13822532273003
"Epilobium lactiflorum Hausskn.",307,-76.2605863192182,57.3535404738353,3.27333945015996
"Epilobium anagallidifolium Lam.",416,-96.1947115384615,66.4038616304403,3.25571717530318
"Aethusa cynapium L.",243,-8.02469135802469,35.6341518244411,2.2859319053539
"Conium maculatum L.",416,6.91826923076923,62.5245825613182,3.06551987076351
"Cicuta virosa L.",534,-95.0187265917603,88.4488363223657,3.82755548444181
"Carum carvi L.",567,-63.1781305114638,60.077026659014,2.52299796901506
"Galium odoratum (L.) Scop.",403,-37.0918114143921,52.5354559965017,2.61697746626881
"Polemonium caeruleum L.",397,-85.2443324937028,61.1657232969138,3.06981965454361
"Hyoscyamus niger L.",480,-34.6666666666667,60.9846256450436,2.78355459389987
"Solanum nigrum L.",807,30.9603469640644,79.4164724297152,2.79559223190944
"Solanum chenopodium Raf.",2,124.5,13.4350288425444,9.5
"Solanum dulcamara L.",826,-14.5726392251816,65.9901750414086,2.29609184807865
"Linaria vulgaris Mill.",567,-51.7372134038801,59.5284747138863,2.49996095269746
"Centaurea jacea L.",478,-31.1589958158996,52.6594596676661,2.40858762260257
"Poa compressa L.",423,-22.4704491725768,45.6464203269032,2.21940490429769
"Poa glauca Vahl",951,-174.732912723449,99.7150263703191,3.23348127254325
"Poa bulbosa L.",467,-1.05567451820128,61.8191074337943,2.86064713329392
"Glyceria maxima (Hartm.) Holmb.",279,-36.1075268817204,49.18350509427,2.94453942906393
"Trisetum spicatum (L.) K.Richt.",1194,-139.08040201005,113.425414383947,3.28252627568483
"Agrostis clavata Trin.",263,-123.920152091255,109.616982776182,6.75927272196223
"Alopecurus pratensis L.",589,-76.5755517826825,78.4268788084512,3.23152324425475
"Scolochloa festucacea (Willd.) Link",191,-105.455497382199,58.7082605022383,4.24798064203118
"Leersia oryzoides (L.) Sw.",670,-8.21940298507463,64.9306028041478,2.50848803260379
"Erysimum cheiranthoides L.",528,-80.9356060606061,83.7435523656589,3.64447032430428
"Puccinellia phryganodes (Trin.) Scribn. & Merr.",99,-190.929292929293,83.71260999362,8.41343386576343
"Chaenorhinum minus (L.) Lange",280,-20.1964285714286,48.6974492582529,2.91022922775369
"Cynosurus cristatus L.",331,-4.20845921450151,47.4420417158056,2.60765044675469
"Centaurea solstitialis L.",180,33.05,45.7101965324927,3.40703689038429
"Primula veris L.",349,-25.676217765043,49.0637168597159,2.62632055040826
"Cardamine hirsuta L.",492,40.0386178861789,55.6235211251756,2.50770199859266
"Danthonia decumbens (L.) DC.",259,-3.62934362934363,45.5983653057843,2.83334455800924
"Arctium lappa L.",394,-12.8401015228426,55.6713119847801,2.80468017943228
"Cardamine bulbifera (L.) Crantz",176,-17.3806818181818,32.1739463646492,2.42520245719456
"Draba nivalis Lilj.",310,-193.238709677419,87.6466193774598,4.97799347071764
"Drabella muralis (L.) Fourr.",13,20.2307692307692,36.4283631395324,10.1034100908313
"Raphanus sativus L.",264,6.81060606060606,67.1815691472845,4.13473975633519
"Helictochloa pratensis (L.) Romero Zarco",48,-7.85416666666667,46.5238395002387,6.71513781479944
"Helictotrichon pratense (L.) Pilg.",24,-8.375,54.3881480855334,11.1019342387072
"Phleum pratense L.",621,-47.7455716586151,68.8029186402923,2.76096601843412
"Centaurea montana L.",144,-14.2638888888889,43.8964111362753,3.65803426135627
"Galium aparine L.",564,4.01063829787234,66.7867944128178,2.81223136083146
"Lathraea squamaria L.",187,-21.3422459893048,39.0900598051931,2.85854827930181
"Glyceria notata Chevall.",307,-27.8371335504886,58.8774582262299,3.36031403022077
"Ligusticum scoticum L.",133,-53.9924812030075,61.0673369323496,5.29520966663289
"Melampyrum arvense L.",201,-16.3880597014925,44.018730748585,3.10484187491745
"Draba alpina L.",232,-229.961206896552,92.94369777512,6.10205270582157
"Galium mollugo L.",432,-32.9699074074074,60.1057963007506,2.89184147284126
"Lolium perenne L.",613,9.08319738988581,54.5945057707113,2.20505131957022
"Cakile maritima Scop.",147,48.734693877551,62.3169457956346,5.13981506145499
"Primula nutans Georgi",179,-178.094972067039,83.1378774083818,6.21401671119329
"Oenanthe aquatica (L.) Poir.",242,-30.900826446281,52.7228571623726,3.38915362027667
"Solanum melongena L.",270,126.325925925926,95.8840168041968,5.835315434207
"Seseli libanotis (L.) W.D.J.Koch",179,-47.804469273743,56.5573268097815,4.22729308098706
"Libanotis pyrenaica (L.) Bourg",8,-15.25,31.6216471966369,11.1799405825152
"Libanotis sibirica (L.) Koch",3,-17,7.54983443527075,4.35889894354067
"Crambe maritima L.",47,10.4042553191489,29.1939984708502,4.25838233874011
"Carduus nutans L.",255,-20.1921568627451,57.1915411506623,3.58147323131406
"Carduus acanthoides L.",272,-23.8088235294118,53.7264514217592,3.25764461914013
"Cardamine parviflora L.",221,-14.1945701357466,74.8290972053277,5.03354978893294
"Sium latifolium L.",224,-29.5357142857143,52.4791529946804,3.50641090096761
"Solanum rostratum Dunal",556,45.7535971223022,73.4812011603943,3.11629706819167
"Rorippa sylvestris (L.) Besser",264,-14.375,58.1695396423706,3.5800876820804
"Galium spurium L.",260,1.7,66.1134686247117,4.10018326681904
"Agrostis vinealis Schreb.",434,-107.889400921659,100.60646000641,4.82926461924815
"Setaria viridis (L.) P.Beauv.",1203,-4.08894430590191,90.9870604016408,2.62329312127135
"Solanum americanum Mill.",1188,153.207070707071,86.2111739924173,2.50123984763147
"Solanum ptychanthum Dunal",202,17.3267326732673,68.4397703632977,4.81540543895212
"Centaurea diffusa Lam.",137,-14.956204379562,51.9791910588689,4.44088199230672
"Eragrostis australasica (Steud.) C.E.Hubb.",144,117.75,21.4340752172698,1.78617293477249
"Perotis rara R.Br.",268,176.171641791045,43.6254102704429,2.66484606627793
"Aristida anthoxanthoides (Domin) Henrard",110,134.336363636364,24.1350471393162,2.30118645370168
"Poa fordeana F.Muell.",74,105.202702702703,17.1831230753531,1.99749748375423
"Rytidosperma caespitosum (Gaudich.) Connor & Edgar",221,106.135746606335,21.0116772297746,1.41339836287012
"Alyogyne hakeifolia (Giord.) Alefeld",63,117.619047619048,26.55331130036,3.34540277076351
"Setaria verticillata (L.) P.Beauv.",472,120.036016949153,79.8822433190865,3.67687828101645
"Thyridolepis mitchelliana (Nees) S.T.Blake",152,120.322368421053,19.0911379786623,1.54849576695103
"Solanum elaeagnifolium Cav.",571,91.1803852889667,55.1118865186156,2.30636066932822
"Vulpia muralis (Kunth) Nees",235,90.2510638297872,30.6288916755681,1.9980085886486
"Aristida contorta F.Muell.",382,137.664921465969,31.4043609133671,1.60678688544181
"Sida platycalyx F.Muell. ex Benth.",132,153.848484848485,25.884796105871,2.2529823155006
"Lepidium phlebopetalum (F.Muell.) F.Muell.",235,128.693617021277,20.6910464580193,1.3497350465419
"Rytidosperma tenuius (Steud.) O.E.Erikss., A.Hansen & Sunding",91,96.2637362637363,30.6405088312969,3.21199807972925
"Lepidium oxytrichum Sprague",210,126.47619047619,18.2322051873122,1.25814168706272
"Bromus arenarius Labill.",157,111.044585987261,19.1687325360607,1.52983140288978
"Solanum quadriloculatum F.Muell.",158,154.208860759494,38.1979513569228,3.03886584425901
"Nicotiana velutina Wheeler",182,121.978021978022,18.6328160711108,1.38115621801829
"Tragus australianus S.T.Blake",325,138.043076923077,33.3506157476925,1.84995930994773
"Solanum petrophilum F.Muell.",71,113.042253521127,18.1890364307092,2.15864148161855
"Rytidosperma setaceum (R.Br.) Connor & Edgar",183,103.010928961749,20.3809836682662,1.50660566505602
"Solanum diversiflorum F.Muell.",74,189.72972972973,26.4068781499174,3.06973723152365
"Solanum ellipticum R.Br.",246,134.329268292683,28.0373169163988,1.78759403626727
"Poa helmsii Vickery",15,60.6,41.3258825849923,10.6702970012666
"Solanum chippendalei Symon",75,167,21.6539116995496,2.50037834974867
"Solanum simile F.Muell.",85,105.211764705882,16.2092669832554,1.75814185379121
"Sporobolus actinocladus (F.Muell.) F.Muell.",238,150.928571428571,32.3207674295224,2.09504417958799
"Eragrostis dielsii Pilg.",310,132.987096774194,26.8857072980454,1.52700556320276
"Rytidosperma racemosum (R.Br.) Connor & Edgar",72,92.2083333333333,23.055925577286,2.71716688703855
"Solanum sturtianum F.Muell.",111,133.945945945946,31.6046135406146,2.9997771644742
"Lepidium leptopetalum (F.Muell.) F.Muell.",32,101,10.9190570312465,1.93023481773926
"Paspalidium constrictum (Domin) C.E.Hubb.",237,127.189873417722,31.0470157205713,2.01672038686346
"Solanum chenopodinum F.Muell.",67,133.358208955224,25.7256513258167,3.14288852817907
"Asperula conferta Hook.f.",136,99.3161764705882,26.16690083572,2.24379323544516
"Daucus glochidiatus (Labill.) Fisch., C.A.Mey. & Avé-Lall.",377,118.716180371353,26.7015932716378,1.37520201867183
"Echinochloa esculenta (A.Braun) H.Scholz",106,66.8207547169811,72.9283793699011,7.08343038466121
"Solanum nemophilum F.Muell.",22,129.045454545455,21.7900747889345,4.64565955444316
"Eriachne mucronata R.Br.",288,152.114583333333,35.1220479682538,2.06958652395929
"Themeda triandra Forssk.",751,146.537949400799,58.6667500201159,2.14078011277245
"Solanum centrale J.M.Black",135,145.074074074074,26.912414499141,2.31625184803121
"Grammosolen truncatus (Ising) Haegi",16,112.0625,8.5359533738183,2.13398834345457
"Sacciolepis indica (L.) Chase",348,160.629310344828,75.1498250094212,4.02845346917337
"Enneapogon polyphyllus (Domin) N.T.Burb.",336,151.994047619048,36.9417447040178,2.01533739773685
"Nicotiana goodspeedii Wheeler",77,110.844155844156,14.5936764740083,1.66310378364345
"Dichelachne crinita (L.f.) Hook.f.",135,92.7333333333333,32.146400183786,2.76672161227383
"Aristida latifolia Domin",234,172.82905982906,37.0342123692075,2.42100219924524
"Panicum laevinode Lindl.",240,155.175,40.9844674119069,2.64553599565827
"Poa labillardierei Steud.",121,95.3471074380165,28.2626699445876,2.56933363132614
"Solanum pseudocapsicum L.",419,118.317422434368,52.7773780471487,2.57834364026271
"Solanum capsicastrum Link ex Schauer",12,136.5,67.0935574742125,19.3682417343131
"Rytidosperma semiannulare (Labill.) Connor & Edgar",60,89.7333333333333,20.747772326136,2.6785258896676
"Solanum esuriale Lindl.",235,133.757446808511,34.107620928748,2.22493586368874
"Bothriochloa ewartiana (Domin) C.E.Hubb.",212,160.52358490566,37.9331466099517,2.60525920534564
"Nicotiana maritima Wheeler",20,110.2,12.0332871651931,2.69072480941474
"Hypericum gramineum G.Forst.",304,131.901315789474,53.4942407520896,3.06810512499729
"Poa clelandii Vickery",48,94.8541666666667,19.619778973025,2.83187116787924
"Chloris truncata R.Br.",181,108.270718232044,22.1930588256065,1.64959707123924
"Solanum nummularium S.Moore",52,128.192307692308,16.3383807265657,2.26572574875713
"Solanum aviculare G.Forst.",124,107.282258064516,41.3097678332489,3.70972666417331
"Vulpia myuros (L.) C.C.Gmel.",737,56.1587516960651,51.6169054351429,1.9013331489112
"Solanum echinatum R.Br.",66,214.363636363636,26.1855135309797,3.22321390258778
"Hainardia cylindrica (Willd.) Greuter",182,96.0054945054945,30.8968158442278,2.29022436315377
"Rytidosperma geniculatum (J.M.Black) Connor & Edgar",37,96.4864864864865,13.7651363588952,2.26297447752253
"Rytidosperma fulvum (Vickery) A.M.Humphreys & H.P.Linder",74,90.554054054054,17.4459179131582,2.02804676312314
"Iseilema membranaceum (Lindl.) Domin",224,147.901785714286,34.0142306861938,2.27267138397196
"Panicum paludosum Roxb.",60,193.8,39.7384670402856,5.13021403502795
"Solanum curvicuspe Domin",4,83,19.6129209111409,9.80646045557043
"Solanum brownii Dunal",24,96.3333333333333,21.9062561377113,4.47159580934207
"Triodia basedowii E.Pritz.",172,144.895348837209,25.3831592510036,1.93544774815144
"Solanum linnaeanum Hepper & P.-M.L.Jaeger",137,115.102189781022,32.1147493766111,2.74374820555623
"Bothriochloa macra (Steud.) S.T.Blake",91,99.5934065934066,23.7496095977167,2.48963556193517
"Distichlis distichophylla (Labill.) Fassett",59,104.152542372881,21.9000972752697,2.85114981464148
"Rytidosperma nivicola (Vickery) Connor & Edgar",10,19.2,30.5534140663709,9.6618378743959
"Triraphis mollis R.Br.",283,138.236749116608,30.9508382664231,1.83983636293629
"Lepidium pseudohyssopifolium Hewson",63,105.603174603175,18.5259536192143,2.33405076555991
"Solanum mauritianum Scop.",223,153.242152466368,44.0964812270467,2.95291879363899
"Enneapogon cylindricus N.T.Burb.",156,132.012820512821,24.2471114819722,1.94132259835717
"Enteropogon ramosus B.K.Simon",241,139.161825726141,31.5614934688802,2.03305451570857
"Eragrostis parviflora (R.Br.) Trin.",242,126.632231404959,33.9144804747403,2.18010537491887
"Rytidosperma duttonianum (Cashmore) Connor & Edgar",45,86.9111111111111,15.1099338519433,2.25245594856469
"Solanum linearifolium Geras. ex Symon",39,82.2051282051282,31.3277911657563,5.01646136216387
"Sporobolus virginicus (L.) Kunth",450,189.482222222222,51.8699409538969,2.44517246588309
"Triodia scariosa N.T.Burb.",146,107.534246575342,16.1775341812978,1.33886225515081
"Aristida behriana F.Muell.",56,91.0535714285714,12.6841628424184,1.69499255694208
"Solanum triflorum Nutt.",356,4.25842696629214,64.3180964769636,3.4088522955813
"Triodia irritans R.Br.",72,109.597222222222,13.3539673086128,1.57378013994393
"Solanum capsiciforme (Domin) Baylis",30,115.366666666667,10.1522320743743,1.85353550538742
"Arthraxon hispidus (Thunb.) Makino",228,74.8114035087719,87.1698653208086,5.77296535892065
"Nicotiana excelsior (J.M.Black) J.M.Black",26,116.230769230769,12.2712923274045,2.40659842440141
"Diplotaxis muralis (L.) DC.",210,52.4523809523809,50.7930421246378,3.5050529024438
"Amphipogon strictus R.Br.",79,108.53164556962,22.1850235016825,2.49601015235025
"Solanum vicinum A.R.Bean",12,84.1666666666667,20.5108988027578,5.92098647254668
"Aristida inaequiglumis Domin",173,176.901734104046,35.5119804120997,2.6999258743725
"Panicum decompositum R.Br.",279,159.978494623656,48.1813820787724,2.88454389344179
"Solanum laciniatum Aiton",110,80.3818181818182,41.9940978417756,4.00398012612521
"Lycium australe F.Muell.",118,116.35593220339,15.2844960404012,1.40705191021608
"Rytidosperma carphoides (F.Muell. ex Benth.) Connor & Edgar",45,82.7333333333333,16.4709109976015,2.45533844279905
"Zygochloa paradoxa (R.Br.) S.T.Blake",83,130.89156626506,13.3818333792522,1.46884703817895
"Solanum dioicum W.Fitzg.",56,216.142857142857,21.6982852874504,2.89955533664703
"Rytidosperma pilosum (R.Br.) Connor & Edgar",87,86.4712643678161,27.1112433041914,2.90663037814609
"Solanum gabrielae Domin",18,170.333333333333,22.8215584352113,5.37909290892766
"Elytrophorus spicatus (Willd.) A.Camus",244,191.881147540984,43.6666927376554,2.79547354755892
"Rytidosperma auriculatum (J.M.Black) Connor & Edgar",44,81.7954545454545,18.9461655265829,2.85624192125643
"Rytidosperma laeve (Vickery) Connor & Edgar",61,75.3934426229508,27.721398887577,3.54936142094061
"Dichelachne micrantha (Cav.) Domin",104,99.0096153846154,33.6029053275543,3.29503596112712
"Solanum cinereum R.Br.",49,94.265306122449,17.5092541129494,2.50132201613563
"Dactyloctenium radulans (R.Br.) P.Beauv.",385,152.418181818182,41.2129781063434,2.10040785426783
"Gingidia harveyana (F.Muell.) J.W.Dawson",8,30.25,22.6888896662158,8.02173387028729
"Epilobium gunnianum Hausskn.",39,62.2307692307692,32.3992052684058,5.18802492438187
"Panicum queenslandicum Domin",75,125.48,33.5355237226341,3.87234872973557
"Monachather paradoxus Steud.",184,124.25,16.0886376767917,1.18607010546678
"Rytidosperma longifolium (R.Br.) Connor & Edgar",59,94.2881355932203,26.1824176641486,3.40866044254059
"Solanum vescum F.Muell.",56,91.7678571428571,28.5517017938454,3.81538164006816
"Duboisia hopwoodii (F.Muell.) F.Muell.",171,134.479532163743,27.9157006594721,2.13476698443458
"Astrebla elymoides F.Muell. ex F.M.Bailey",124,160.75,36.5261071572792,3.28014125392274
"Sporobolus australasicus Domin",199,184.256281407035,31.886947525059,2.26040577856014
"Triodia rigidissima (Pilg.) Lazarides",22,125.363636363636,25.6710796228816,5.47309256522028
"Solanum prinophyllum Dunal",35,101.6,29.634240926572,5.00910096094846
"Vulpia bromoides (L.) Gray",554,67.9927797833935,49.3046031310264,2.09475186140144
"Spinifex sericeus R.Br.",68,124.838235294118,30.6957191308289,3.72240271266766
"Paspalidium basicladum Hughes",116,134.655172413793,27.4825172722986,2.55168766941808
"Vulpia ciliata Dumort.",168,65.9226190476191,36.2088084403281,2.79357022023915
"Solanum coactiliferum J.M.Black",139,119.503597122302,16.9442282510865,1.43719068245422
"Poa costiniana Vickery",22,39,29.6101655645811,6.31290850977692
"Eragrostis eriopoda Benth.",295,147.098305084746,31.2957229670295,1.82210743699786
"Epilobium hirtigerum A.Cunn.",110,94.5909090909091,25.1852933110967,2.40132349713079
"Solanum stelligerum Sm.",54,135.092592592593,32.9094059608923,4.47840290790518
"Solanum clarkiae Symon",10,223.8,45.4332232818427,14.3672467013613
"Triodia pungens R.Br.",190,171.415789473684,32.4510337376681,2.35424542681969
"Echinopogon ovatus (G.Forst.) P.Beauv.",125,95.792,38.2534619980821,3.42149365609666
"Solanum pungetium R.Br.",20,97.8,28.5833959899063,6.39144164612253
"Enteropogon acicularis (Lindl.) Lazarides",209,127.344497607655,28.004909955173,1.93714012752602
"Grammosolen dixonii (F.Muell. & Tate) Haegi",15,105.266666666667,8.07524140874586,2.08501836617848
"Ammophila arenaria (L.) Link",207,63.3333333333333,55.3935610151735,3.85011863920457
"Chrysopogon oliganthus Veldkamp",53,223.811320754717,23.5176338126338,3.23039544324214
"Paspalidium albovillosum S.T.Blake",52,138.692307692308,27.2321454092355,3.77641910053422
"Triodia brizoides N.T.Burb.",53,154.471698113208,27.4349606927877,3.76848167267143
"Anthocercis angustifolia F.Muell.",4,85.75,14.4539498638492,7.22697493192461
"Thyridolepis multiculmis (Pilg.) S.T.Blake",63,124.190476190476,13.3945789983776,1.68755833076742
"Galium migrans Ehrend. & McGill.",12,99.75,18.7622687133707,5.41620044613632
"Anthocercis littorea Labill.",27,142.481481481481,20.6497725269095,3.97405057570524
"Rytidosperma nudiflorum (P.Morris) Connor & Edgar",17,33.7647058823529,30.003186105322,7.2768414951357
"Lepidium papillosum F.Muell.",62,104.41935483871,12.7492184101123,1.61915235723743
"Entolasia marginata (R.Br.) Hughes",54,120.833333333333,37.1207870362238,5.05149928273716
"Solanum torvum Sw.",552,199.873188405797,52.0237472508362,2.21427773009084
"Solanum symonii H.Eichler",42,129.238095238095,17.5134923928835,2.70239054575753
"Solanum acanthodapis A.R.Bean",1,148,NA,NA
"Urochloa mosambicensis (Hack.) Dandy",217,177.834101382488,41.3878464251511,2.80959008745081
"Urochloa trichopus (Hochst.) Stapf",75,182.946666666667,39.4039692517492,4.54997845092742
"Uranthoecium truncatum (Maiden & Betche) Stapf",67,152.671641791045,24.7094559618448,3.01874050520517
"Nicotiana simulans N.T.Burb.",132,124.651515151515,21.210678877635,1.84615263012386
"Rytidosperma erianthum (Lindl.) Connor & Edgar",71,84.830985915493,20.3603156834164,2.41632492081152
"Dichelachne rara (R.Br.) Vickery",81,90.8395061728395,37.914198128842,4.21268868098244
"Lepidium foliosum Desv.",17,112.117647058824,16.5525011438648,4.01457121084188
"Solanum oligacanthum F.Muell.",36,124.027777777778,16.0240642447737,2.67067737412895
"Aristida obscura Henrard",78,124.769230769231,19.1507506054266,2.16839550971553
"Paspalidium jubiflorum (Trin.) Hughes",208,138.879807692308,39.3621851436948,2.72927647788267
"Chloris pectinata Benth.",188,159.468085106383,33.2732013467952,2.42669761577901
"Dichelachne inaequiglumis (Hack.) Edgar & Connor",55,74.4727272727273,29.9566690438376,4.03935642984244
"Astrebla lappacea (Lindl.) Domin",138,142.652173913043,33.0252396674668,2.8112950946804
"Amphipogon caricinus F.Muell.",122,130.213114754098,26.849820938565,2.43086856978102
"Eriachne aristidea F.Muell.",204,155.073529411765,29.2662229912154,2.04904545946608
"Solanum lucani F.Muell.",57,215.526315789474,23.1702590027742,3.06897577707521
"Glyceria australis C.E.Hubb.",60,85.6333333333333,26.0800376069882,3.36691837734429
"Yakirra australiensis (Domin) Lazarides & R.D.Webster",164,172.207317073171,33.1851980473955,2.59132860904009
"Nicotiana gossei Domin",24,121.958333333333,14.1466824092579,2.88767945465736
"Anthocercis sylvicola T.D.Macfarl. & Ward.-Johnson",1,129,NA,NA
"Aristida hygrometrica R.Br.",104,203.471153846154,26.6541884468935,2.61365821172479
"Bothriochloa bladhii (Retz.) S.T.Blake",236,186.360169491525,59.6658206300769,3.88391410530344
