"species","n","mean","sd","se"
"Muhlenbergia diversiglumis Trin.",49,84.7959183673469,26.1063367082885,3.72947667261264
"Trisetum viride (Kunth) Kunth",22,90.7272727272727,17.8463863707336,3.80486235859941
"Muhlenbergia macroura (Kunth) Hitchc.",50,89.94,15.9507021149285,2.25576992603051
"Achimenes antirrhina (DC.) C.V.Morton",36,99.1111111111111,14.2102131838392,2.36836886397321
"Heliocarpus appendiculatus Turcz.",53,75.5849056603774,18.6541745815207,2.56234794051498
"Croton magdalenae Millsp.",20,89.35,22.1270850935419,4.94776664130819
"Nicotiana plumbaginifolia Viv.",43,87.953488372093,21.2803883427375,3.2452287983901
"Capsicum ciliatum (Kunth) Kuntze",34,79.8529411764706,20.5649486335236,3.52685959417767
"Capsicum rhomboideum (Dunal) Kuntze",76,67.9342105263158,27.4359061699886,3.14711427419591
"Setaria magna Griseb.",50,43.12,26.6784633771,3.77290447311687
"Croton alabamensis var. texensis Ginzbarg",3,32,7,4.04145188432738
"Croton alabamensis var. alabamensis",1,21,NA,NA
"Festuca amplissima Rupr. ex Galeotti",9,88.3333333333333,17.414074767268,5.80469158908933
"Panicum trichanthum Nees",162,54.4876543209877,22.4464131108817,1.76355676933545
"Salvia involucrata Cav.",14,76.2857142857143,9.03351513002528,2.41430847248523
"Solanum citrullifolium A.Br.",51,64.0392156862745,27.4968803934655,3.850333398787
"Olyra latifolia L.",741,60.3427800269906,23.2852735584841,0.855405898155041
"Bakeridesia bakeriana (Rose) D.M.Bates",6,96.3333333333333,12.8789233504461,5.25779844083476
"Physalis pumila Nutt.",50,34.86,15.6570516160011,2.21424147421243
"Mathiasella bupleuroides Constance & C.L.Hitchc.",1,73,NA,NA
"Dryopetalon runcinatum A.Gray",29,86.0344827586207,18.8309827499801,3.49682570996379
"Physalis philadelphica Lam.",90,87.5222222222222,17.6827394909589,1.86392440209455
"Scleropogon brevifolius Phil.",105,67.8857142857143,20.0548834862821,1.95715622572371
"Croton reflexifolius Kunth",61,77.0819672131148,17.1486589193511,2.19566078306714
"Fuchsia microphylla Kunth",39,86.5897435897436,19.0618355949345,3.05233654195296
"Lopezia grandiflora Zucc.",7,94,12.4632793972266,4.71067682933952
"Ligusticum porteri J.M.Coult. & Rose",58,47.0172413793103,29.8290400003792,3.91674483807977
"Lasiacis sorghoidea (Ham.) Hitchc. & Chase",355,59.2169014084507,23.2247857683861,1.23264364244511
"Isachne arundinacea (Sw.) Griseb.",78,57.5897435897436,22.9773665584064,2.60167444592056
"Salvia leptostachys Benth.",24,98.125,12.650184738297,2.58220814673091
"Salvia patens Cav.",21,87.8095238095238,12.3596887000403,2.69710519209644
"Aristida arizonica Vasey",80,71.1625,24.7260656551909,2.76445818105648
"Salvia alamosana Rose",13,99,10.5672449894316,2.93082643459888
"Solanum aligerum Schltdl.",75,79.1333333333333,17.9979978866519,2.07822978494656
"Festuca subverticillata (Pers.) E.B.Alexeev",245,27.0122448979592,15.6544346706552,1.00012514494042
"Steinchisma hians Raf.",1,34,NA,NA
"Cenchrus myosuroides Kunth",125,68.904,29.8500078348723,2.66986586590703
"Triumfetta lappula L.",149,61.4295302013423,24.5475971834414,2.01101751847185
"Houstonia micrantha (Shinners) Terrell",32,17.53125,3.80987151590994,0.673496496087348
"Paspalum virgatum L.",259,59.4710424710425,23.1200551233997,1.43661032419617
"Festuca ligulata Swallen",4,62.25,5.1234753829798,2.5617376914899
"Kearnemalvastrum lacteum (Aiton) D.M.Bates",22,85.9545454545455,15.8939259818612,3.38859640503586
"Aristida havardii Vasey",78,72.4615384615385,18.03221670125,2.0417464845544
"Oenothera cinerea (Wooton & Standl.) W.L.Wagner & Hoch",13,51.0769230769231,8.89252062561134,2.46634146798175
"Phlox nivalis Lodd.",7,23.1428571428571,12.6547563051549,4.78304829793806
"Salvia semiatrata Zucc.",4,89.5,7.04745817062199,3.523729085311
"Lupinus havardii S.Watson",5,64.6,9.63327566303384,4.3081318457076
"Paspalum vaginatum Sw.",134,50.9179104477612,26.0112897719614,2.24703319426448
"Ipomopsis aggregata (Pursh) V.E.Grant",142,46.0281690140845,21.2549347334783,1.78367450001478
"Salvia aspera M.Martens & Galeotti",5,80.4,14.6389890361322,6.54675492133316
"Muhlenbergia lucida Swallen",6,100.833333333333,11.1250468163809,4.54178134411794
"Lysimachia radicans Hook.",27,17.1111111111111,2.20721427863152,0.424778585975698
"Croton sonorae Torr.",39,94.3076923076923,19.3827837962535,3.10372938489723
"Salvia gesneriiflora Lindl. & Paxton",15,102.2,8.7847270060844,2.26820675970289
"Paspalum denticulatum Trin.",110,65.4272727272727,30.7971936916781,2.93639720387654
"Panicum amarum Elliott",39,37.1538461538462,22.4224258764799,3.59046165943214
"Muhlenbergia sobolifera (Muhl. ex Willd.) Trin.",97,25.0618556701031,13.2687088301997,1.34723326270178
"Streptanthus hyacinthoides Hook.",17,32,16.140012391569,3.91452799348334
"Hauya elegans Moc. & Sessé ex DC.",29,87.9310344827586,14.2300763838999,2.64245884639357
"Briza subaristata Lam.",110,50.9818181818182,27.7286927267336,2.64382711636269
"Croton argenteus L.",108,62.1574074074074,22.8183243452697,2.19569428386627
"Croton cuneatus Klotzsch",128,42.515625,19.729263757809,1.74383702387059
"Lycianthes geminiflora Bitter",13,77.4615384615385,15.8829855747977,4.40514760749137
"Solanum lanceifolium Jacq.",109,62.1743119266055,20.5353552561039,1.96693030406506
"Bouteloua media (E.Fourn.) Gould & Kapadia",48,91.6041666666667,19.9432594951472,2.87856155951045
"Cobaea scandens Cav.",15,79.5333333333333,17.1208589014631,4.42058675987558
"Axonopus compressus (Sw.) P.Beauv.",348,54.3505747126437,26.5836307396089,1.4250321868717
"Axonopus rosengurttii G.A.Black",3,30.6666666666667,15.0443787951957,8.68587614719692
"Achimenes grandiflora (Schiede) A.DC.",63,88.1269841269841,17.9088120888915,2.25629824113306
"Solanum sisymbriifolium Lam.",372,46.989247311828,25.8326543278195,1.33936073423089
"Corchorus siliquosus L.",137,67.1386861313869,22.5434816722731,1.9260196198304
"Physalis patula Mill.",28,92.6071428571429,14.8457233789904,2.80557800669044
"Taraxia tanacetifolia (Torr. & A.Gray) Piper",35,47.1714285714286,16.5200158707475,2.79239234026897
"Loeselia glandulosa (Cav.) G.Don",93,92.2150537634409,16.5140582155652,1.71242806535073
"Salvia peninsularis Brandegee",7,95.1428571428571,22.2218253932822,8.39906052407499
"Croton yucatanensis Lundell",13,78.3076923076923,16.1316697595373,4.47412019052796
"Salvia whitehousei Alziar",5,54.6,7.12741187248218,3.18747549010185
"Aristida schiedeana Trin. & Rupr.",107,86.981308411215,20.5830032960937,1.98983403404809
"Linanthus bigelovii (A.Gray) Greene",72,63.0555555555556,19.0410149517098,2.24400513217141
"Solanum bulbocastanum Dunal",33,94.4242424242424,15.8863744743536,2.76546283012991
"Panicum laxum Sw.",228,61.0614035087719,25.635116707247,1.69772707779437
"Ipomopsis laxiflora (J.M.Coult.) V.E.Grant",51,60.9411764705882,10.6647302163831,1.4933609323533
"Dendrosida breedlovei Fryxell",4,98,3.55902608401044,1.77951304200522
"Zizia aurea (L.) W.D.J.Koch",253,28.2806324110672,16.1914482497356,1.01794762987564
"Kohleria spicata (Kunth) Oerst.",98,57.1224489795918,24.1824104543771,2.4427923453895
"Salvia disjuncta Fernald",7,81.1428571428571,8.315218406203,3.14285714285714
"Fuchsia paniculata Lindl.",30,77.2666666666667,15.3598970303062,2.80432069481844
"Fuchsia arborescens Sims",37,88.054054054054,17.3396558115686,2.85062185564533
"Stenotaphrum secundatum (Walter) Kuntze",132,47.0984848484849,22.4066715284645,1.95025042872219
"Oldenlandia pringlei B.L.Rob.",3,74.6666666666667,8.08290376865476,4.66666666666667
"Neobrittonia acerifolia (G.Don) Hochr.",23,86,17.5136310549033,3.65184451742495
"Muhlenbergia pubescens (Kunth) Hitchc.",43,92.8837209302326,13.9253268788266,2.12359244043525
"Trichospermum grewiifolium (A.Rich.) Kosterm.",61,64.2786885245902,27.7645644347497,3.5548882029212
"Trichospermum mexicanum (DC.) Baill.",56,73.6071428571429,28.8297060000956,3.85253151477781
"Panicum rigidulum Bosc ex Nees",133,29.6541353383459,18.4940797704915,1.60364009461675
"Lopezia laciniata (Rose) M.E.Jones",7,106.142857142857,8.25486869325352,3.12004709540594
"Hypericum silenoides Juss.",80,77.0875,27.3566198916959,3.05856308562275
"Eucodonia verticillata (M.Martens & Galeotti) Wiehler",10,100.4,11.587349423689,3.66424162230968
"Physalis greenmanii Waterf.",12,78.9166666666667,14.2156017576933,4.10369075074838
"Microchloa kunthii Desv.",262,83.6526717557252,25.7314001663375,1.58969121121797
"Salvia adenophora Fernald",6,92.6666666666667,8.50098033562404,3.47051068928543
"Muhlenbergia polycaulis Scribn.",60,83.7833333333333,18.9549793705468,2.44707731432776
"Muhlenbergia quadridentata (Kunth) Trin.",42,93.6666666666667,13.9085281202414,2.1461324819952
"Pereilema crinitum J.Presl",65,92.2461538461538,19.2443423254332,2.38696689267898
"Croton morifolius Willd.",48,95,15.9627225321465,2.30402053773352
"Aristida californica Thurb.",37,72.5405405405405,21.5362673370018,3.54054054054054
"Oplismenus compositus (L.) P.Beauv.",316,70.3829113924051,29.7265136168765,1.67224704035302
"Cestrum diurnum L.",35,58.7142857142857,15.2635117163766,2.58000437383885
"Salvia blepharophylla Brandegee ex Epling",2,70.5,16.2634559672906,11.5
"Salvia pubescens Benth.",9,93.4444444444444,9.0844800499411,3.02816001664703
"Cakile lanceolata (Willd.) O.E.Schulz",46,53.3695652173913,14.6019156972291,2.15293501400836
"Cakile lanceolata subsp. pseudoconstricta Rodman",1,52,NA,NA
"Solanum stoloniferum Schltdl. & Bouché",82,85.5853658536585,19.6361666945738,2.16845185434186
"Muhlenbergia ciliata (Kunth) Kunth",27,91.8518518518518,19.8411067148361,3.81842276761024
"Spermacoce verticillata L.",265,63.222641509434,23.7687616605238,1.46010342212498
"Galium boreale L.",1171,42.0213492741247,21.9098476526152,0.640266693046289
"Galium septentrionale Roem. & Schult.",27,33.3703703703704,16.6482804567091,3.20396306774179
"Leptochloa panicea (Retz.) Ohwi",89,62.7078651685393,26.2125066641475,2.77852014936489
"Lepidium thurberi Wooton",32,71.03125,19.0525324284066,3.36804371972572
"Croton palanostigma Klotzsch",87,39.5057471264368,17.7258670291558,1.90041242328259
"Hesperidanthus linearifolius (A.Gray) Rydb.",69,64.3333333333333,22.2866793944583,2.6830009113509
"Aristida eludens Allred & Valdés-Reyna",9,75.1111111111111,21.8256984106147,7.27523280353825
"Lepidium alyssoides A.Gray",55,52.0909090909091,17.8234892116209,2.40331879501798
"Salvia candicans M.Martens & Galeotti",6,74.5,10.7842477716343,4.40265071670844
"Gymnopogon ambiguus (Michx.) Britton, Sterns & Poggenb.",94,23.8936170212766,11.1263207118496,1.14759235748909
"Neogoezia planipetala (Hemsl.) Hemsl.",14,102.714285714286,10.306298085141,2.75447402575441
"Salvia sanctae-luciae Seem.",3,115.666666666667,3.51188458428425,2.02758751009941
"Cestrum roseum Kunth",19,83.4736842105263,12.4023672518714,2.8452981848203
"Cestrum tomentosum Moc. & Sessé ex Dunal",3,80.6666666666667,32.8075194632775,18.9414301935672
"Cestrum laxum Benth.",26,86.1153846153846,13.8023966703668,2.70687269063649
"Panicum acuminatum Sw.",86,44.2674418604651,29.8527462205464,3.21910441269998
"Paspalum paniculatum L.",272,59.4779411764706,27.8476262277508,1.68851035823143
"Neogoezia gracilipes (Hemsl.) Hemsl.",8,96.375,9.82616768779016,3.47407490255628
"Salvia sapinea Epling",9,98.1111111111111,14.9870314309109,4.99567714363697
"Croton hirtus L'Hér.",220,71.1181818181818,25.0855092221551,1.69126468673973
"Horsfordia exalata Fryxell",1,107,NA,NA
"Solanum rudepannum Dunal",128,67.2265625,24.862207617549,2.19752945020459
"Bryantiella palmeri (S.Watson) J.M.Porter",6,72.1666666666667,6.1454590281497,2.50887314235783
"Muhlenbergia alamosae Vasey",38,93.4473684210526,15.8910094731837,2.57786213994227
"Lycianthes acapulcensis (Baill.) D' Arcy",23,96.304347826087,10.2355653687997,2.13426291541816
"Cryptotaenia canadensis (L.) DC.",257,26.9066147859922,15.3284048464342,0.956159623813327
"Paspalum wrightii Hitchc. & Chase",45,49.9777777777778,16.3491574552008,2.43718849631177
"Oenothera macrosceles A.Gray",10,67.1,16.8354784111808,5.32384572779239
"Paspalum unispicatum (Scribn. & Merr.) Nash",68,69.1911764705882,22.3434903892468,2.70954620352463
"Loeselia coerulea (Cav.) G.Don",42,81.5,17.6762897552681,2.72751072413847
"Uniola pittieri Hack.",28,83.3214285714286,28.0568913716248,5.30225408077665
"Phelipanche ramosa (L.) Pomel",39,43.6410256410256,24.2155747831488,3.87759528335464
"Ipomopsis macombii (Torr.) V.E.Grant",21,83.0476190476191,16.7674571431574,3.65895912240222
"Salvia albocaerulea Linden",10,100.4,8.39576612876329,2.65497436689865
"Salvia henryi A.Gray",25,59.72,13.0751673029449,2.61503346058898
"Nicotiana nesophila I.M.Johnst.",2,91,35.3553390593274,25
"Nicotiana stocktonii Brandegee",1,112,NA,NA
"Muhlenbergia arizonica Scribn.",34,89.0294117647059,16.0915661970424,2.75968083551979
"Pseudechinolaena polystachya (Kunth) Stapf",315,53.9396825396825,24.519578422427,1.38152173519091
"Olmeca reflexa Soderstr.",5,67.2,15.8965405041474,7.10914903487049
"Brachiaria mutica (Forssk.) Stapf",157,73.968152866242,36.9940085901248,2.95244330596611
"Croton adspersus Benth.",29,95.8620689655172,16.2452721428443,3.01667130434372
"Stenaria nigricans (Lam.) Terrell",29,51.551724137931,19.2828313845995,3.58073189497428
"Stenaria nigricans var. nigricans",44,42.5,18.8882884841498,2.84751662881434
"Sporobolus giganteus Nash",69,54.6666666666667,15.8510221109171,1.90823881910415
"Paspalum humboldtianum Flüggé",131,81.5038167938931,24.3251607776492,2.12529916503641
"Croton torreyanus Müll.Arg.",23,69.3913043478261,11.9458594212494,2.49088387763
"Crusea megalocarpa (A.Gray) S.Watson",19,105.894736842105,10.0603442443979,2.30800125781902
"Abutilon purpusii Standl.",20,80.6,17.7627641281892,3.97187480589258
"Cestrum thyrsoideum Kunth",25,99.76,13.3581435835972,2.67162871671945
"Cathestecum brevifolium Swallen",44,99.0454545454545,12.5919031671141,1.89830082735479
"Muhlenbergia dumosa Scribn. ex Vasey",42,92.2380952380952,19.9472591476349,3.07792890904204
"Setariopsis auriculata (E.Fourn.) Scribn.",66,92.1666666666667,17.525878301997,2.15728649091515
"Streptanthus bracteatus A.Gray",3,29,1.73205080756888,1
"Oenothera suffulta (Engelm.) W.L.Wagner & Hoch",16,38.25,12.8711563842052,3.2177890960513
"Draba jorullensis Kunth",12,86.8333333333333,14.4400537227239,4.16848445196364
"Draba mexicana Rose",2,85.5,16.2634559672906,11.5
"Croton gossypiifolius Vahl",35,45.3428571428571,14.9330719765044,2.52414986342198
"Blepharidachne bigelovii (S.Watson) Hack.",13,62.2307692307692,12.4709919824223,3.45883084988645
"Briquetia spicata (Kunth) Fryxell",81,83.1851851851852,24.1744240423175,2.68604711581305
"Salvia urica Epling",16,75.5,15.6290328128988,3.90725820322469
"Brachistus stramonifolius (Kunth) Miers",33,90.2424242424242,17.3458033523788,3.01951678825058
"Alopecurus aequalis Sobol.",1353,42.3466371027347,22.556084394114,0.613217884468298
"Oenothera stubbei W.Dietr., P.H.Raven & W.L.Wagner",1,67,NA,NA
"Cardamine bulbosa (Schreb. ex Muhl.) Britton, Sterns & Poggenb.",194,25.9020618556701,15.2106349445328,1.09205994561834
"Achimenes longiflora DC.",47,80.2127659574468,24.6461357498606,3.59500838160937
"Witheringia cuneata (Standl.) Hunz.",22,65.6363636363636,21.6411104691433,4.61390025475225
"Solanum schlechtendalianum Walp.",255,57.7176470588235,20.9615011360098,1.31266011889783
"Croton chamelensis E.J.Lott",5,109.4,5.3665631459995,2.4
"Solanum candidum Lindl.",79,79.8607594936709,29.9322886191463,3.36764557724273
"Zeugites americanus Willd.",36,72.6944444444444,23.56367597377,3.92727932896167
"Physalis lagascae Roem. & Schult.",96,77.5729166666667,27.4186816035562,2.7984074728562
"Physalis minima L.",7,95.4285714285714,33.728608741231,12.7482158282138
"Croton floribundus Spreng.",85,56.7058823529412,22.0987090386853,2.39694153448164
"Cymopterus macrorhizus Buckley",24,40.6666666666667,10.1923529163297,2.08050532694798
"Taenidia integerrima (L.) Drude",146,21.9383561643836,10.4189632171607,0.862279531165368
"Salvia recurva Benth.",13,77.1538461538462,12.6349129653126,3.50429435057381
"Lycium macrodon A.Gray",4,78.75,9.60468635614927,4.80234317807464
"Tristachya avenacea (J.Presl) Scribn. & Merr.",25,101.44,13.1214836559489,2.62429673118977
"Croton axillaris Müll.Arg.",11,80.9090909090909,8.57268389076076,2.58476144654341
"Salvia reptans Jacq.",23,91.695652173913,18.7748254624709,3.91482173033096
"Salvia leptophylla Benth.",17,90.1176470588235,17.4674066225541,4.23646838296494
"Lycium pallidum Miers",77,56.012987012987,19.1053130571835,2.17725248943848
"Selenia aurea Nutt.",18,27.8888888888889,7.74512285923052,1.82554296496161
"Chasmanthium curvifolium (J.Valdés, Morden & S.L.Hatch) Wipff & S.D.Jones",1,72,NA,NA
"Reederochloa eludens Soderstr. & H.F.Decker",3,91,20.8086520466848,12.0138808606267
"Distichlis eludens (Soderstr. & H.F.Decker) H.L.Bell & Columbus",2,87,24.0416305603426,17
"Heliocarpus americanus L.",180,55.3,23.4418095665456,1.7472493235467
"Muhlenbergia vaginata Swallen",35,92.9428571428571,11.9187022022062,2.01462837540734
"Solanum hjertingii Hawkes",7,67.2857142857143,9.12349139518941,3.44835561718698
"Nicotiana nudicaulis S.Watson",8,64.25,2.91547594742265,1.03077640640442
"Solanum jamesii Torr.",54,59.3333333333333,21.0533912474658,2.86500366174825
"Physalis nicandroides Schltdl.",65,94.0307692307692,18.9933946007958,2.35584065825781
"Solanum adscendens Sendtn.",55,81.4545454545455,35.6109732265409,4.80178265030322
"Houstonia pusilla Schoepf",125,24.064,10.7138318797892,0.958274255308519
"Oenothera engelmannii (Wooton & Standl.) Munz",18,57.8888888888889,8.22398850486214,1.93841268006274
"Salvia vazquezii Iltis & Ramamoorthy",2,103,1.4142135623731,1
"Croton glabellus L.",33,60.4242424242424,12.0675968585048,2.10069897414685
"Selenia dissecta Torr. & A.Gray",13,64.3846153846154,13.099226831754,3.63307184698636
"Solanum aphyodendron S.Knapp",118,63.7627118644068,24.6887212444367,2.27278101259955
"Croton pycnocephalus Baill.",10,15.3,6.29020402424807,1.98913716637809
"Salvia clinopodioides Kunth",8,95.5,10.7968249301092,3.81725406168211
"Lilaeopsis schaffneriana (Schltdl.) J.M.Coult. & Rose",33,70,27.939667141897,4.86367176424386
"Chusquea circinata Soderstr. & C.E.Calderón",13,102.076923076923,11.419731013043,3.16726351688715
"Andropogon bicornis L.",483,55.712215320911,22.52610279005,1.02497316725763
"Solanum wendlandii Hook.fil.",89,64.7752808988764,24.0008299141494,2.54408288273915
"Salvia glechomifolia Kunth",16,85.75,10.554619841567,2.63865496039175
"Neogoezia minor Hemsl.",2,82.5,3.53553390593274,2.5
"Desplatsia dewevrei (De Wild. & T.Durand) Burret",98,49.8877551020408,14.3504607872147,1.44961544797016
"Setaria barbata (Lam.) Kunth",146,79.6232876712329,31.0685871760638,2.57125456974664
"Glyphaea brevis (Spreng.) Monach.",119,55.8655462184874,16.0649763116549,1.47267396396878
"Dactyloctenium aegyptium (L.) Willd.",342,87.4912280701754,31.6121785843851,1.70939084499947
"Festuca heterophylla Lam.",109,27.7339449541284,11.1335680296577,1.0664024107104
"Afroligusticum elliotii (Engl.) C.Norman",9,47.5555555555556,19.615753306406,6.53858443546866
"Lefebvrea abyssinica A.Rich.",40,84.85,17.7699689046378,2.80967878445115
"Lefebvrea grantii (Kingston ex Oliv.) S.Droop",47,84.1063829787234,22.5776284449445,3.29328558116445
"Peucedanum angolense (Welw. ex Ficalho) Cannon",2,86,2.82842712474619,2
"Eragrostis tremula Hochst. ex Steud.",207,98.951690821256,34.3001823502903,2.38402747494053
"Bromus tectorum L.",434,44.8548387096774,28.1156410587564,1.34959395851799
"Arctium lappa L.",393,47.1857506361323,28.5689034689337,1.4411105463009
"Lepidium latifolium L.",223,43.7668161434978,28.1293564745668,1.88368103475276
"Oldenlandia affinis (Roem. & Schult.) DC.",84,70.7976190476191,23.7206532762723,2.58813545648381
"Pentodon pentandrus (Schumach. & Thonn.) Vatke",142,73.1338028169014,27.2873412246371,2.28990280731962
"Hackelochloa granularis (L.) Kuntze",203,85.1674876847291,27.2867342935995,1.91515329925641
"Panicum pansum Rendle",79,92.9240506329114,22.9574702393856,2.5829172002202
"Andropogon chinensis (Nees) Merr.",130,89.8384615384615,18.1239504250629,1.58957560618244
"Pennisetum pedicellatum Trin.",165,108.090909090909,26.6553930345634,2.0751195333618
"Urena lobata L.",666,67.5645645645646,24.2375996889604,0.939187910886523
"Carphalea madagascariensis Lam.",6,95.3333333333333,29.3303028737629,11.9740460070011
"Puelia olyriformis (Franch.) Clayton",49,51.5714285714286,19.5224230053546,2.78891757219352
"Corchorus fascicularis Lam.",71,106.366197183099,21.7316355551859,2.5790706479448
"Hibiscus surattensis L.",135,69.8814814814815,23.3545201134413,2.01003705462276
"Panicum repens L.",283,72.0777385159011,31.5037029092647,1.87270075468316
"Solanum anguivi Lam.",207,68.2173913043478,23.2288339182256,1.61451556456264
"Setaria restioidea (Franch.) Stapf",34,58.2352941176471,18.0824019984095,3.10110635870531
"Kohautia coccinea Royle",52,80.1153846153846,26.3183033648834,3.64969201020398
"Eleusine indica (L.) Gaertn.",592,69.4324324324324,30.4009110563817,1.24946974770735
"Eleusine coracana (L.) Gaertn.",31,73.4516129032258,27.3725394141372,4.91625320871591
"Sorghum arundinaceum (Desv.) Stapf",195,80.2410256410256,33.7216984654724,2.41486098489975
"Hibiscus mechowii Garcke",15,76.8666666666667,23.9131364575644,6.17434528371549
"Hibiscus micranthus L.fil.",113,88.858407079646,26.1280730443594,2.45792235634798
"Impatiens bequaertii De Wild.",8,41.5,14.5012314747995,5.12695955569325
"Impatiens burtonii Hook.fil.",25,49.28,17.3578032404257,3.47156064808514
"Oldenlandia lancifolia (Schumach.) DC.",151,69.9337748344371,26.5218573693905,2.15831814323849
"Kickxia elatine subsp. crinita (Mabille) Greuter",47,59,27.1108834234519,3.95452878006222
"Kickxia elatine (L.) Dumort.",101,32.6039603960396,20.9270538814812,2.08231968936021
"Impatiens niamniamensis Gilg",87,48.4827586206897,16.2229109229248,1.73927861520246
"Impatiens stuhlmannii Warb.",18,38.3888888888889,12.6822659363793,2.98923874814165
"Digitaria gayana (Kunth) A.Chev.",92,96.7608695652174,28.9844101958343,3.02183365438714
"Oldenlandia corymbosa L.",181,76.5690607734807,30.0329806435388,2.23233387066968
"Oldenlandia herbacea DC.",8,77.875,21.8333787713086,7.71926509270336
"Hyparrhenia diplandra (Hack.) Stapf",195,69.9025641025641,23.4330752145348,1.67807737056131
"Grewia flavescens Juss.",110,101.790909090909,22.8878780682859,2.18227354853253
"Mitrasacmopsis quadrivalvis Jovet",19,86.4210526315789,23.749422892342,5.44849128184896
"Sorghum versicolor Andersson",74,91.1216216216216,20.6914400292731,2.40533104561234
"Setaria verticillata (L.) P.Beauv.",471,61.2653927813164,37.3326571402828,1.72019803898284
"Grewia villosa Willd.",92,96.0760869565217,31.5644234618007,3.29081863159337
"Eragrostis racemosa (Thunb.) Steud.",147,76.734693877551,24.9652708175715,2.05910083241669
"Oldenlandia herbacea var. herbacea",68,81.6323529411765,21.8159905832237,2.64557745594446
"Oldenlandia goreensis (DC.) Summerh.",120,73.3916666666667,27.5928671313187,2.51887262567769
"Anthriscus sylvestris (L.) Hoffm.",627,38.2503987240829,22.4734734437449,0.897504078195483
"Imperata cylindrica (L.) Raeusch.",269,73.7769516728625,31.9579140865386,1.94850841128725
"Brachiaria (Trin.) Griseb.",230,75.1347826086957,29.6039963768563,1.95202971453786
"Chaenorhinum (DC.) Rchb.",58,41.2413793103448,15.4491927283875,2.02857838772693
"Cynodon dactylon (L.) Pers.",954,63.5220125786164,34.9336657820134,1.13101918981278
"Agathisanthemum bojeri Klotzsch",36,83.3611111111111,19.5362707038952,3.25604511731586
"Afrocarum imbricatum (Schinz) Rauschert",12,91.5,16.2676477597827,4.69606540659628
"Bromus hordeaceus L.",442,33.2081447963801,14.4692065451777,0.688229971244377
"Alopecurus geniculatus L.",418,28.7775119617225,8.52761188951666,0.417099131500112
"Sporobolus spicatus (Vahl) Kunth",76,107.289473684211,43.0267562614934,4.93550743190015
"Andropogon distachyos L.",72,68.6944444444444,23.731858238698,2.79682631512353
"Chrysopogon nigritanus (Benth.) Veldkamp",54,94.6851851851852,22.7237919321662,3.09231640305445
"Oreoschimperella verrucosa (J.Gay ex A.Rich.) Rauschert",4,60.25,16.0078105935821,8.00390529679106
"Striga asiatica (L.) Kuntze",235,79.4595744680851,24.4367634942633,1.59407868418755
"Lepidium ruderale L.",347,28.1700288184438,9.01780004375928,0.484100870800868
"Perotis patens Gand.",141,81.5744680851064,23.2099837023865,1.95463323628874
"Cicuta virosa L.",534,41.6535580524345,22.4076553288217,0.969674080671042
"Galium verum L.",823,46.910085054678,29.7147293690678,1.0357903524775
"Barbarea vulgaris R.Br.",222,31.4684684684685,14.9495803114988,1.00335013489708
"Erysimum cheiranthoides L.",528,36.6136363636364,20.4905301317935,0.891735863658054
"Sinapis arvensis L.",383,34.6788511749347,17.1477639388006,0.876209806087647
"Cakile maritima Scop.",148,39.1891891891892,21.6717476045674,1.78140667966409
"Holcus mollis L.",238,28.0336134453782,11.5659421262458,0.749708675262135
"Phleum pratense L.",624,31.4791666666667,13.5519764639006,0.5425132428936
"Cardamine pratensis L.",561,31.5080213903743,16.154400876704,0.682039339597088
"Thlaspi arvense L.",612,42.5506535947712,25.3460317459695,1.02455260861658
"Diplotaxis muralis (L.) DC.",210,32.4095238095238,16.205436643474,1.1182813701766
"Nasturtium microphyllum (Boenn. ex Rchb.) Rchb.",43,23.4186046511628,12.7731723287513,1.94789051874656
"Rorippa amphibia (L.) Besser",220,26.9363636363636,10.0453558389483,0.677257752501324
"Corchorus tridens L.",210,100.885714285714,24.7300504048824,1.70653560652098
"Aira caryophyllea L.",199,35.070351758794,20.4014030854605,1.4462171203082
"Epilobium palustre L.",1231,41.0804224207961,23.454107379991,0.668482254033626
"Galium uliginosum L.",507,33.3786982248521,13.5208293373601,0.600481112122448
"Sporobolus pyramidalis P.Beauv.",352,78.9943181818182,26.194537861524,1.39617355917027
"Aegopodium podagraria L.",320,28.2,9.56535021653103,0.534719332818893
"Aethusa cynapium L.",243,25.843621399177,8.97334381532157,0.575640274145219
"Anthriscus caucalis M.Bieb.",176,32.3409090909091,15.0153341534666,1.13182339747403
"Corchorus olitorius L.",116,80.5862068965517,28.8564871662199,2.67925757146648
"Spermacoce ruelliae DC.",66,74.4242424242424,23.4835854987859,2.89062955258619
"Cymbopogon pospischilii (K.Schum.) C.E.Hubb.",64,66.125,23.5988296723537,2.94985370904421
"Coelachyrum poiflorum Chiov.",7,74.4285714285714,21.7398033022161,8.21687329844638
"Nardus stricta L.",442,28.8122171945701,9.3507386332168,0.444769280233772
"Euclasta condylotricha (Hochst. ex Steud.) Stapf",128,89.1796875,24.5159223831223,2.1669218705186
"Eulalia villosa (Spreng.) Nees",53,73.8490566037736,23.7579106067975,3.26339999919224
"Eragrostis paniciformis (A.Braun) Steud.",47,74.2127659574468,29.6632814818273,4.3268343011464
"Melica nutans L.",570,34.9245614035088,16.3933286261594,0.686640976497698
"Agrostis gigantea Roth",621,42.645732689211,26.3506155033587,1.05741377556898
"Sinapis alba L.",230,39.1347826086957,22.096930346511,1.45702843924762
