"species","life_form","n_bio_15","mean_bio_15","sd_bio_15","se_bio_15","within_sp_var_bio_15"
"Salvia absconditiflora","no_life_form_on_database",2,3.867717,0.118125,0.083527,0.110084
"Salvia acerifolia","no_life_form_on_database",NA,NA,NA,NA,NA
"Salvia adenocaulon","perennial",NA,NA,NA,NA,NA
"Salvia adenophora","perennial",6,4.500274,0.089629,0.036591,0.036695
"Salvia adenophylla","perennial",NA,NA,NA,NA,NA
"Salvia aegyptiaca","perennial",19,4.219257,0.372882,0.085545,0.011588
"Salvia aequidistans","no_life_form_on_database",NA,NA,NA,NA,NA
"Salvia aerea","perennial",4,4.566861,0.145024,0.072512,0.055042
"Salvia aethiopis","annual",76,3.344357,0.367423,0.042146,0.002897
"Salvia africana","perennial",NA,NA,NA,NA,NA
"Salvia africana-lutea","no_life_form_on_database",15,3.755008,0.563246,0.145429,0.014678
"Salvia agnes","perennial",8,4.597818,0.091071,0.032198,0.027521
"Salvia akiensis","no_life_form_on_database",1,3.850148,NA,NA,0.220168
"Salvia alamosana","perennial",13,4.598258,0.11619,0.032225,0.016936
"Salvia alba","no_life_form_on_database",11,4.275728,0.521931,0.157368,0.020015
"Salvia albicaulis","no_life_form_on_database",2,3.979288,0.039661,0.028045,0.110084
"Salvia albimaculata","perennial",NA,NA,NA,NA,NA
"Salvia albocaerulea","perennial",10,4.607651,0.089504,0.028304,0.022017
"Salvia alborosea","no_life_form_on_database",NA,NA,NA,NA,NA
"Salvia amarissima","no_life_form_on_database",33,4.487703,0.160093,0.027869,0.006672
"Salvia amethystina","perennial",6,3.55947,0.114441,0.04672,0.036695
"Salvia amplexicaulis","perennial",NA,NA,NA,NA,NA
"Salvia amplifrons","annual",NA,NA,NA,NA,NA
"Salvia anatolica","perennial",NA,NA,NA,NA,NA
"Salvia angulata","perennial",12,3.831851,0.463763,0.133877,0.018347
"Salvia angustiarum","no_life_form_on_database",NA,NA,NA,NA,NA
"Salvia apiana","no_life_form_on_database",22,4.328931,0.244729,0.052176,0.010008
"Salvia appendiculata","perennial",NA,NA,NA,NA,NA
