"species","life_form","n_bio_13","mean_bio_13","sd_bio_13","se_bio_13","within_sp_var_bio_13"
"Cirsium scariosum","perennial",121,3.972714,0.549554,0.049959,0.001846
"Cirsium spinosissimum","perennial",NA,NA,NA,NA,NA
"Cirsium tanakae","no_life_form_on_database",1,5.231109,NA,NA,0.223385
"Cirsium tenoreanum","no_life_form_on_database",3,4.529627,0.17168,0.099119,0.074462
"Cirsium tracyi","perennial",23,3.649667,0.479737,0.100032,0.009712
"Cirsium vulgare","annual",NA,NA,NA,NA,NA
"Cousinia astracanica","no_life_form_on_database",NA,NA,NA,NA,NA
"Cousinia coronata","perennial",NA,NA,NA,NA,NA
"Cousinia grandifolia","no_life_form_on_database",NA,NA,NA,NA,NA
"Cousinia grandifolia","annual",NA,NA,NA,NA,NA
"Cousinia lappacea","perennial",NA,NA,NA,NA,NA
"Cousinia microcarpa","no_life_form_on_database",22,4.182983,0.407329,0.086843,0.010154
"Cousinia neubaueri","no_life_form_on_database",NA,NA,NA,NA,NA
"Cousinia polycephala","perennial",NA,NA,NA,NA,NA
"Cousinia purpurea","perennial",NA,NA,NA,NA,NA
"Cousinia triflora","perennial",NA,NA,NA,NA,NA
"Cousinia umbrosa","perennial",3,3.954293,0.17279,0.09976,0.074462
"Cousiniopsis atractyloides","annual",NA,NA,NA,NA,NA
"Crupina vulgaris","annual",146,4.440037,0.349047,0.028887,0.00153
"Cynara cardunculus","perennial",50,4.309136,0.393874,0.055702,0.004468
"Cynara cornigera","perennial",5,4.675862,0.157985,0.070653,0.037231
"Cynara humilis","perennial",35,4.508446,0.323751,0.054724,0.006382
"Dipterocome pusilla","no_life_form_on_database",6,3.684707,0.642055,0.262118,0.037231
"Echinops acantholepis","annual",6,3.73239,0.498436,0.203486,0.037231
"Echinops angustilobus","perennial",3,5.472861,0.328558,0.189693,0.074462
"Echinops hoehnelii","perennial",11,5.421575,0.322455,0.097224,0.020308
"Echinops niveus","perennial",9,5.753567,0.767021,0.255674,0.024821
"Echinops persicus","perennial",NA,NA,NA,NA,NA
"Echinops ritro","perennial",85,4.324533,0.44706,0.04849,0.002628
"Echinops sphaerocephalus","perennial",170,4.368198,0.406877,0.031206,0.001314
"Echinops spinosissimus","perennial",16,4.217465,0.946342,0.236586,0.013962
"Echinops tschimganicus","perennial",1,4.663439,NA,NA,0.223385
"Echinops viscosus","no_life_form_on_database",5,4.607556,0.422473,0.188936,0.044677
"Galactites tomentosa","annual",103,4.592442,0.405391,0.039944,0.002169
"Goniocaulon indicum","annual",2,5.246761,0.14863,0.105097,0.111692
"Himalaiella deltoidea","annual",12,5.461268,0.820004,0.236715,0.018615
"Jurinea albicaulis","perennial",NA,NA,NA,NA,NA
"Jurinea carduiformis","perennial",6,4.096358,0.500142,0.204182,0.037231
"Jurinea humilis","perennial",44,4.479428,0.45683,0.06887,0.005077
"Jurinea robusta","perennial",NA,NA,NA,NA,NA
"Klasea coriacea","perennial",NA,NA,NA,NA,NA
"Klasea serratuloides","perennial",2,3.64378,1.146315,0.810567,0.111692
"Lamyropappus schacaptaricus","no_life_form_on_database",NA,NA,NA,NA,NA
"Lamyropsis carpini","no_life_form_on_database",NA,NA,NA,NA,NA
"Lamyropsis cynaroides","no_life_form_on_database",7,4.916034,0.257533,0.097338,0.031912
"Mantisalca salmantica","perennial",106,4.344649,0.377084,0.036626,0.002107
"Myopordon aucheri","perennial",NA,NA,NA,NA,NA
"Notobasis syriaca","annual",68,4.636013,0.368276,0.04466,0.003285
"Olgaea baldschuanica","perennial",NA,NA,NA,NA,NA
"Olgaea pectinata","perennial",NA,NA,NA,NA,NA
"Onopordum acanthium","annual",198,4.277486,0.376624,0.026766,0.001128
"Onopordum illyricum","annual",43,4.583559,0.320568,0.048886,0.005195
"Onopordum nervosum","annual",40,4.171185,0.401651,0.063507,0.005585
"Onopordum tauricum","perennial",23,4.396002,0.375888,0.078378,0.009712
"Picnomon acarna","annual",89,4.372962,0.414103,0.043895,0.00251
"Plectocephalus americanus","annual",84,4.47645,0.372683,0.040663,0.002659
"Plectocephalus chilensis","perennial",1,4.158883,NA,NA,0.223385
"Plectocephalus varians","annual",NA,NA,NA,NA,NA
"Ptilostemon abylensis","perennial",NA,NA,NA,NA,NA
"Ptilostemon afer","perennial",12,4.628996,0.319042,0.092099,0.018615
"Ptilostemon diacantha","perennial",NA,NA,NA,NA,NA
"Ptilostemon gnaphaloides","perennial",NA,NA,NA,NA,NA
"Ptilostemon hispanicus","perennial",10,4.436084,0.356989,0.11289,0.022338
"Rhaponticoides hajastana","perennial",NA,NA,NA,NA,NA
"Rhaponticum acaule","perennial",8,4.22876,0.647865,0.229055,0.027923
"Rhaponticum australe","no_life_form_on_database",21,4.649194,0.278066,0.060679,0.010637
"Saussurea alpina","perennial",232,4.456892,0.478098,0.031389,0.000963
"Saussurea americana","perennial",34,5.209387,0.759709,0.130289,0.00657
"Saussurea discolor","perennial",19,4.959334,0.326447,0.074892,0.011757
"Saussurea elegans","perennial",11,3.916495,0.463331,0.1397,0.020308
"Saussurea manshurica","perennial",13,5.255623,0.553749,0.153582,0.017183
"Saussurea maximowiczii","perennial",37,5.433977,0.437947,0.071998,0.006037
"Schischkinia albispina","annual",NA,NA,NA,NA,NA
"Schmalhausenia nidulans","no_life_form_on_database",NA,NA,NA,NA,NA
"Serratula coronata","perennial",136,4.322248,0.411238,0.035263,0.001643
"Siebera pungens","no_life_form_on_database",NA,NA,NA,NA,NA
"Silybum marianum","annual",171,4.460055,0.467009,0.035713,0.001306
"Staehelina dubia","perennial",76,4.454772,0.380334,0.043627,0.002939
"Staehelina fruticosa","perennial",5,4.7483,0.131843,0.058962,0.044677
"Staehelina lobelii","perennial",NA,NA,NA,NA,NA
"Staehelina uniflosculosa","perennial",8,4.866013,0.276227,0.097661,0.027923
"Stizolophus balsamita","annual",NA,NA,NA,NA,NA
"Stizolophus coronopifolius","annual",NA,NA,NA,NA,NA
"Synurus palmatopinnatifidus","perennial",11,5.646262,0.274282,0.082699,0.020308
"Syreitschikovia spinulosa","perennial",NA,NA,NA,NA,NA
"Tugarinovia mongolica","perennial",NA,NA,NA,NA,NA
"Tyrimnus leucographus","annual",39,4.691588,0.339455,0.054356,0.005728
"Volutaria crupinoides","perennial",10,3.304566,0.328763,0.103964,0.022338
"Volutaria muricata","no_life_form_on_database",23,4.121698,0.551121,0.114917,0.009712
"Xanthopappus subacaulis","no_life_form_on_database",15,4.420833,0.507245,0.13097,0.014892
"Xeranthemum annuum","annual",78,4.192712,0.28359,0.03211,0.002864
"Xeranthemum cylindraceum","annual",67,4.512788,0.341272,0.041693,0.003334
"Xeranthemum inapertum","annual",9,4.308685,0.442024,0.147341,0.024821
"Xeranthemum longepapposum","annual",NA,NA,NA,NA,NA
"Zoegea leptaurea","annual",4,4.439642,0.367276,0.183638,0.055846
