"species","life_form","n","mean","sd","se"
"Salvia absconditiflora","no_life_form_on_database",2,129,57.9827560572969,41
"Salvia acerifolia","no_life_form_on_database",NA,NA,NA,NA
"Salvia adenocaulon","perennial",NA,NA,NA,NA
"Salvia adenophora","perennial",6,34.1666666666667,23.2758816517585,9.50233889336959
"Salvia adenophylla","perennial",NA,NA,NA,NA
"Salvia aegyptiaca","perennial",19,66.8421052631579,46.526292635807,10.6738635693202
"Salvia aequidistans","no_life_form_on_database",NA,NA,NA,NA
"Salvia aerea","perennial",4,11.5,9.1104335791443,4.55521678957215
"Salvia aethiopis","annual",76,143.263157894737,68.1060679471959,7.81230177957215
"Salvia africana","perennial",NA,NA,NA,NA
"Salvia africana-lutea","no_life_form_on_database",15,168,115.535399646293,29.8311119151673
"Salvia agnes","perennial",8,109.25,67.3450602706475,23.8100743983958
"Salvia akiensis","no_life_form_on_database",1,198,NA,NA
"Salvia alamosana","perennial",13,136.615384615385,60.2999978738784,16.7242103265106
"Salvia alba","no_life_form_on_database",11,62.0909090909091,113.768584895352,34.302519002507
"Salvia albicaulis","no_life_form_on_database",2,374.5,328.804653251745,232.5
"Salvia albimaculata","perennial",NA,NA,NA,NA
"Salvia albocaerulea","perennial",10,72.8,46.8752481474913,14.8232550031661
"Salvia alborosea","no_life_form_on_database",NA,NA,NA,NA
"Salvia amarissima","no_life_form_on_database",33,58.6363636363636,51.9566033951762,9.04448373045213
"Salvia amethystina","perennial",6,330.166666666667,118.627849456469,48.429616742008
"Salvia amplexicaulis","perennial",NA,NA,NA,NA
"Salvia amplifrons","annual",NA,NA,NA,NA
"Salvia anatolica","perennial",NA,NA,NA,NA
"Salvia angulata","perennial",12,495.083333333333,463.295008770346,133.741749013885
"Salvia angustiarum","no_life_form_on_database",NA,NA,NA,NA
"Salvia apiana","no_life_form_on_database",22,151.818181818182,92.4119330387876,19.7022903236762
"Salvia appendiculata","perennial",NA,NA,NA,NA
"Salvia aramiensis","no_life_form_on_database",NA,NA,NA,NA
"Salvia arbuscula","no_life_form_on_database",13,83.6923076923077,67.2388585757083,18.6487040229529
"Salvia areolata","perennial",1,311,NA,NA
"Salvia areysiana","perennial",NA,NA,NA,NA
"Salvia argentea","annual",55,234.654545454545,130.140695685096,17.5481678263524
"Salvia ariana","perennial",NA,NA,NA,NA
"Salvia arisanensis","no_life_form_on_database",3,472,322.163002220925,186.000896055189
"Salvia aristata","perennial",3,160,40.3608721412211,23.3023603954621
"Salvia articulata","perennial",NA,NA,NA,NA
"Salvia aspera","perennial",4,69.75,91.113025047648,45.556512523824
"Salvia atrocyanea","perennial",7,20.2857142857143,12.4192630714586,4.69404022196681
"Salvia atropatana","perennial",4,147.75,27.0970478096785,13.5485239048392
"Salvia atropurpurea","perennial",1,32,NA,NA
"Salvia atrorubra","perennial",1,9,NA,NA
"Salvia aucheri","perennial",NA,NA,NA,NA
"Salvia aurita","no_life_form_on_database",8,71,39.7168550042494,14.0420287504538
"Salvia austriaca","perennial",18,131.277777777778,49.1669491517309,11.5887610518144
"Salvia axillaris","perennial",22,42.9090909090909,24.3523912796867,5.19194726580133
"Salvia azurea","perennial",59,234.949152542373,146.650702025056,19.0922951912154
"Salvia baimaensis","perennial",NA,NA,NA,NA
"Salvia ballotiflora","perennial",59,62.6271186440678,35.3011176462147,4.59581406276663
"Salvia ballsiana","perennial",NA,NA,NA,NA
"Salvia bangii","no_life_form_on_database",2,37.5,13.4350288425444,9.5
"Salvia bariensis","perennial",NA,NA,NA,NA
"Salvia betulifolia","no_life_form_on_database",7,79.1428571428571,67.6545848937295,25.5710295260165
"Salvia bifidocalyx","perennial",1,16,NA,NA
"Salvia blepharochlaena","perennial",NA,NA,NA,NA
"Salvia blepharophylla","no_life_form_on_database",2,53,22.6274169979695,16
"Salvia bogotensis","perennial",4,431.5,324.845091287114,162.422545643557
"Salvia bowleyana","perennial",10,151.1,22.1482379534907,7.0038878092417
"Salvia brachyantha","perennial",NA,NA,NA,NA
"Salvia brachyloma","perennial",3,12.3333333333333,10.4083299973307,6.00925212577332
"Salvia brandegeei","perennial",8,239.375,133.151833311771,47.0762821310871
"Salvia breviflora","perennial",8,32.125,9.44816686679787,3.34043143064742
"Salvia brevilabra","perennial",5,16.4,8.01872807869178,3.58608421540822
"Salvia brevipes","perennial",18,113.777777777778,110.400637016254,26.021679693836
"Salvia broussonetii","perennial",NA,NA,NA,NA
"Salvia buchananii","perennial",NA,NA,NA,NA
"Salvia bucharica","perennial",1,99,NA,NA
"Salvia bulleyana","perennial",3,19.6666666666667,12.8970280814354,7.44610263456289
"Salvia bullulata","no_life_form_on_database",NA,NA,NA,NA
"Salvia bupleuroides","no_life_form_on_database",4,29.5,4.72581562625261,2.3629078131263
"Salvia cabulica","perennial",2,84,60.8111831820431,43
"Salvia cacaliifolia","perennial",14,97.7142857142857,113.227088748116,30.2612123569496
"Salvia cadmica","perennial",NA,NA,NA,NA
"Salvia caespitosa","perennial",NA,NA,NA,NA
"Salvia californica","perennial",NA,NA,NA,NA
"Salvia calolophos","perennial",5,12.4,11.216059914248,5.01597448159378
"Salvia campanulata","perennial",6,35,24.454038521275,9.98331942124796
"Salvia canariensis","perennial",3,115.666666666667,43.1547602627257,24.9154124544985
"Salvia candelabrum","perennial",7,199,85.2017214223594,32.203223736881
"Salvia candicans","perennial",6,71.6666666666667,99.8432104184689,40.7608199677637
"Salvia candidissima","perennial",NA,NA,NA,NA
"Salvia cardinalis","no_life_form_on_database",11,67.9090909090909,59.5272283000889,17.9481346437473
"Salvia carduacea","annual",21,164.095238095238,81.5848667106252,17.8032774887773
"Salvia carnea","perennial",39,252.358974358974,236.268968849118,37.833313783241
"Salvia cassia","perennial",NA,NA,NA,NA
"Salvia castanea","perennial",9,14.2222222222222,15.864880851883,5.28829361729434
"Salvia caudata","perennial",2,73,7.07106781186548,5
"Salvia cavaleriei","perennial",26,56.1923076923077,34.659508629834,6.79728887827158
"Salvia cedronella","perennial",NA,NA,NA,NA
