"species","life_form","n_bio_14","mean_bio_14","sd_bio_14","se_bio_14","within_sp_var_bio_14"
"Lysimachia ephemerum","perennial",NA,NA,NA,NA,NA
"Lysimachia erosipetala","perennial",1,2.484907,NA,NA,0.296594
"Lysimachia filifolia","perennial",NA,NA,NA,NA,NA
"Lysimachia fistulosa","perennial",9,3.296745,0.35955,0.11985,0.032955
"Lysimachia foenum-graecum","perennial",12,3.457973,0.509523,0.147087,0.024716
"Lysimachia fordiana","perennial",9,3.242207,0.468451,0.15615,0.032955
"Lysimachia fortunei","perennial",118,3.770832,0.541978,0.049893,0.002514
"Lysimachia gesnerioides","perennial",NA,NA,NA,NA,NA
"Lysimachia glanduliflora","perennial",3,3.523772,0.343764,0.198472,0.098865
"Lysimachia glutinosa","perennial",1,4.836282,NA,NA,0.296594
"Lysimachia grammica","perennial",15,2.915631,0.726841,0.18767,0.019773
"Lysimachia hemsleyana","perennial",25,3.22799,0.796783,0.159357,0.011864
"Lysimachia hemsleyi","perennial",4,1.660947,0.497303,0.248651,0.074148
"Lysimachia heterobotrys","perennial",NA,NA,NA,NA,NA
"Lysimachia heterogenea","perennial",NA,NA,NA,NA,NA
"Lysimachia hybrida","perennial",128,3.475419,0.742094,0.065592,0.002317
"Lysimachia iniki","perennial",NA,NA,NA,NA,NA
"Lysimachia insignis","perennial",12,2.990595,0.312464,0.090201,0.024716
"Lysimachia japonica","perennial",66,4.223018,0.616852,0.075929,0.004494
"Lysimachia kalalauensis","perennial",1,4.875197,NA,NA,0.296594
"Lysimachia klattiana","perennial",22,3.325733,0.494512,0.10543,0.013482
"Lysimachia lanceolata","perennial",120,4.059122,0.347221,0.031697,0.002472
"Lysimachia lancifolia","perennial",7,2.237718,0.508793,0.192306,0.042371
"Lysimachia laxa","annual",15,2.788887,1.068897,0.275988,0.019773
"Lysimachia lichiangensis","perennial",10,1.777164,0.542027,0.171404,0.029659
"Lysimachia lobelioides","annual",25,2.09598,0.870837,0.174167,0.011864
"Lysimachia longipes","annual",6,3.694658,0.125138,0.051087,0.049432
"Lysimachia mauritiana","perennial",48,4.092697,0.635439,0.091718,0.006179
"Lysimachia maxima","perennial",2,3.951613,0.643617,0.455106,0.148297
"Lysimachia melampyroides","perennial",13,3.262896,0.853912,0.236833,0.022815
"Lysimachia mexicana","no_life_form_on_database",NA,NA,NA,NA,NA
"Lysimachia microcarpa","perennial",8,2.635079,0.299217,0.105789,0.037074
"Lysimachia millietii","perennial",NA,NA,NA,NA,NA
"Lysimachia nanchuanensis","perennial",1,2.890372,NA,NA,0.296594
"Lysimachia nemorum","perennial",145,3.853351,0.415663,0.034519,0.002045
"Lysimachia nummularia","perennial",285,3.534112,0.352427,0.020876,0.001041
"Lysimachia nutantiflora","perennial",NA,NA,NA,NA,NA
"Lysimachia omeiensis","perennial",7,1.949144,0.856444,0.323705,0.042371
"Lysimachia ovoidea","perennial",1,5.01728,NA,NA,0.296594
"Lysimachia paridiformis","perennial",31,3.035309,0.503356,0.090405,0.009568
"Lysimachia patungensis","perennial",17,3.773152,0.249205,0.060441,0.017447
"Lysimachia peduncularis","annual",NA,NA,NA,NA,NA
"Lysimachia pendens","perennial",NA,NA,NA,NA,NA
"Lysimachia pentapetala","annual",44,1.932294,0.963334,0.145228,0.006741
"Lysimachia perfoliata","perennial",3,3.724116,0.41263,0.238232,0.098865
"Lysimachia petelotii","perennial",7,2.921204,0.789963,0.298578,0.042371
"Lysimachia phyllocephala","perennial",31,2.899243,0.490457,0.088089,0.009568
"Lysimachia pittosporoides","perennial",1,2.944439,NA,NA,0.296594
"Lysimachia pseudohenryi","perennial",5,3.562518,0.342769,0.153291,0.059319
"Lysimachia pumila","perennial",NA,NA,NA,NA,NA
"Lysimachia punctata","perennial",48,3.578757,0.40611,0.058617,0.006179
"Lysimachia punctatilimba","perennial",2,3.215666,0.113379,0.080171,0.148297
"Lysimachia quadriflora","perennial",100,3.68457,0.544844,0.054484,0.002966
"Lysimachia quadrifolia","perennial",112,4.087795,0.381898,0.036086,0.002648
"Lysimachia radicans","perennial",27,4.324141,0.127387,0.024516,0.010985
"Lysimachia remyi","perennial",1,3.401197,NA,NA,0.296594
"Lysimachia rubiginosa","perennial",19,2.541631,0.729926,0.167457,0.01561
"Lysimachia ruhmeriana","perennial",44,2.92427,0.879526,0.132594,0.006179
"Lysimachia scopulensis","perennial",NA,NA,NA,NA,NA
"Lysimachia serpyllifolia","perennial",6,1.946316,1.002763,0.409376,0.049432
"Lysimachia silvestrii","annual",5,2.02491,1.589952,0.711048,0.059319
"Lysimachia stenosepala","perennial",35,2.325408,0.84907,0.143519,0.008474
"Lysimachia taliensis","perennial",8,1.903487,0.484032,0.171131,0.037074
"Lysimachia terrestris","perennial",264,3.81548,0.471847,0.02904,0.001123
"Lysimachia thyrsiflora","perennial",715,3.324439,0.643,0.024047,0.000415
"Lysimachia trichopoda","perennial",NA,NA,NA,NA,NA
"Lysimachia verbascifolia","no_life_form_on_database",NA,NA,NA,NA,NA
"Lysimachia vittiformis","perennial",1,3.044522,NA,NA,0.296594
"Lysimachia vulgaris","perennial",541,3.27113,0.586553,0.025218,0.000548
"Lysimachia waianaeensis","perennial",1,3.713572,NA,NA,0.296594
"Pelletiera verna","perennial",12,3.083683,1.195758,0.345186,0.022815
"Pelletiera wildpretii","no_life_form_on_database",NA,NA,NA,NA,NA
"Trientalis borealis","perennial",242,3.772983,0.577373,0.037115,0.001226
"Trientalis europaea","perennial",332,2.941645,0.939207,0.051546,0.000893
