"species","life_form","n","mean","sd","se"
"Hypericum aciculare","perennial",8,102,18.5780208080101,6.56832224718437
"Hypericum adpressum","perennial",15,319.066666666667,33.9357937175204,8.76218426055245
"Hypericum andinum","perennial",10,119.9,13.7068514903233,4.3344870259095
"Hypericum apocynifolium","perennial",3,306.333333333333,11.0151410945722,6.35959467611297
"Hypericum arbuscula","perennial",NA,NA,NA,NA
"Hypericum brachyphyllum","perennial",37,226.72972972973,38.6671326470835,6.35683744918244
"Hypericum brasiliense","perennial",78,164.230769230769,27.5737137562152,3.12210828322394
"Hypericum brevistylum","annual",23,124.652173913043,38.1833003664884,7.96176850268361
"Hypericum bryoides","perennial",NA,NA,NA,NA
"Hypericum buckleyi","perennial",NA,NA,NA,NA
"Hypericum callacallanum","perennial",NA,NA,NA,NA
"Hypericum campestre subsp. campestre","no_life_form_on_database",4,190.75,21.1404036542982,10.5702018271491
"Hypericum canadense","annual",141,327.510638297872,52.651226687823,4.43403317016589
"Hypericum cardonae","perennial",10,85.2,10.15217546473,3.21039976742253
"Hypericum chapmanii","perennial",4,218,11.1952370824978,5.59761854124889
"Hypericum cistifolium","perennial",46,222.586956521739,38.3461289293292,5.65382826030818
"Hypericum connatum","perennial",55,188.436363636364,26.5906998754324,3.58548923976357
"Hypericum costaricense","perennial",1,66,NA,NA
"Hypericum crux-andreae","no_life_form_on_database",NA,NA,NA,NA
"Hypericum cuatrecasii","perennial",2,94.5,0.707106781186548,0.5
"Hypericum cymobrathys","perennial",NA,NA,NA,NA
"Hypericum decandrum","perennial",7,100.142857142857,16.7971085947212,6.34871029808256
"Hypericum densiflorum","perennial",38,289.157894736842,26.8152097983432,4.35000144140678
"Hypericum denticulatum","perennial",20,285.85,19.4375518276513,4.34636872028037
"Hypericum dichotomum","perennial",NA,NA,NA,NA
"Hypericum dolabriforme","perennial",4,312.5,10.1488915650922,5.07444578254611
"Hypericum drummondii","annual",NA,NA,NA,NA
"Hypericum fasciculatum","perennial",40,206.85,56.0515101926058,8.86252192503888
"Hypericum fauriei","perennial",NA,NA,NA,NA
"Hypericum fraseri","perennial",40,396.875,47.6634502232002,7.53625319236868
"Hypericum frondosum","perennial",21,284.809523809524,16.1109250126088,3.51569206600178
"Hypericum galioides","perennial",46,246,33.0803735031984,4.8774349796462
"Hypericum garciae","perennial",5,92,4.12310562561766,1.84390889145858
"Hypericum gentianoides","annual",180,292.966666666667,49.9167910979818,3.72057793712479
"Hypericum gleasonii","perennial",3,80.6666666666667,20.0333056017556,11.5662343819316
"Hypericum gnidioides","perennial",10,99.2,26.9682941412483,8.52812340957194
"Hypericum goyanesii","perennial",5,87.4,6.8044103344816,3.04302481094059
"Hypericum gramineum","annual",304,206.690789473684,58.0090733261061,3.32704853206496
"Hypericum harlingii","perennial",1,115,NA,NA
"Hypericum hartwegii","perennial",NA,NA,NA,NA
"Hypericum humboldtianum","perennial",8,81.625,11.3633181773635,4.01753966999705
"Hypericum hypericoides subsp. hypericoides","perennial",42,245.142857142857,81.8462483096772,12.6291502960124
"Hypericum irazuense","perennial",1,67,NA,NA
"Hypericum japonicum","annual",184,176.244565217391,77.5398362121686,5.71631256552623
"Hypericum juniperinum","perennial",21,80.5714285714286,14.0377043300229,3.06327822265425
"Hypericum kalmianum","perennial",37,337.351351351351,35.6901917869572,5.86743138650975
"Hypericum lancifolium","perennial",4,82.25,17.3277234511635,8.66386172558173
"Hypericum lancioides","perennial",24,85.625,13.9714382565476,2.85190789177849
"Hypericum lancioides subsp. congestiflorum","perennial",7,85.8571428571429,7.47057720725272,2.82361277721402
"Hypericum laricifolium","perennial",41,92.1707317073171,17.4325879304026,2.72251283654489
"Hypericum linoides","no_life_form_on_database",7,190,47.4411916657525,17.9310850068759
"Hypericum lissophloeus","perennial",2,209.5,3.53553390593274,2.5
"Hypericum llanganaticum","perennial",NA,NA,NA,NA
"Hypericum lloydii","perennial",8,290.375,9.22632104362297,3.26199708767497
"Hypericum lobocarpum","perennial",10,316.4,8.68203765125318,2.74550137092987
"Hypericum loxense subsp. loxense","perennial",NA,NA,NA,NA
"Hypericum lycopodioides","perennial",5,90.2,4.49444101084885,2.00997512422418
"Hypericum magniflorum","perennial",NA,NA,NA,NA
"Hypericum maguirei","perennial",NA,NA,NA,NA
"Hypericum marahuacanum subsp. chimantaicum","perennial",1,94,NA,NA
"Hypericum mexicanum","perennial",12,82.5,16.4067613556673,4.73622404261224
"Hypericum microsepalum","perennial",5,228,17.5214154679352,7.83581520966389
"Hypericum myricariifolium","perennial",7,84,19.1833260932509,7.25061573739973
"Hypericum myrtifolium","perennial",23,218.391304347826,32.890644055767,6.85817337324807
"Hypericum nitidum","perennial",15,207.866666666667,60.8274687323166,15.7055848928143
"Hypericum nudiflorum","perennial",20,280.35,23.0520577914652,5.15459682429699
"Hypericum philonotis","annual",19,189.473684210526,25.4391832963172,5.83614890499235
"Hypericum pimeleoides","perennial",3,87.3333333333333,8.9628864398325,5.17472489875334
"Hypericum polyanthemum","perennial",NA,NA,NA,NA
"Hypericum pratense","annual",21,120.714285714286,23.4225166392146,5.11121216502684
"Hypericum prolificum","perennial",114,321.201754385965,29.4853135257038,2.7615526298212
"Hypericum prostratum","perennial",5,90.4,3.43511280746353,1.53622914957372
"Hypericum quitense","perennial",1,106,NA,NA
"Hypericum quitense","perennial",1,106,NA,NA
"Hypericum rigidum subsp. rigidum","no_life_form_on_database",NA,NA,NA,NA
"Hypericum ruscoides","perennial",12,77.1666666666667,15.8276704386701,4.56905489420543
"Hypericum selaginella","perennial",4,89.25,3.30403793359983,1.65201896679992
"Hypericum silenoides","annual",82,154.30487804878,58.6947931365549,6.48175557871718
"Hypericum silenoides","annual",82,154.30487804878,58.6947931365549,6.48175557871718
"Hypericum simonsii","perennial",NA,NA,NA,NA
"Hypericum sphaerocarpum","perennial",65,341.246153846154,32.3733256175275,4.01541685074005
"Hypericum sprucei","perennial",8,94.375,25.5171510949009,9.02167528788307
"Hypericum strictum","perennial",NA,NA,NA,NA
"Hypericum strictum subsp. compactum","no_life_form_on_database",1,91,NA,NA
"Hypericum struthiolifolium","perennial",5,108.4,8.1117199162693,3.62767142944341
"Hypericum suffruticosum","perennial",15,234.866666666667,25.1505940477035,6.49385545959861
"Hypericum tenuifolium","perennial",20,213.35,44.6580870262275,9.9858518335746
"Hypericum ternum","perennial",12,158.083333333333,12.5224041645607,3.61490670765519
"Hypericum terrae-firmae","perennial",1,89,NA,NA
"Hypericum tetrapetalum","perennial",24,212.25,30.5475395721659,6.23549040410697
"Hypericum tetrastichum","perennial",2,93,1.4142135623731,1
"Hypericum thesiifolium","annual",19,74.6842105263158,13.3502086191729,3.06274790769265
"Hypericum thuyoides","perennial",7,85.1428571428571,13.208943579113,4.99251139888806
"Hypericum tubulosum","perennial",NA,NA,NA,NA
"Hypericum virginicum","perennial",73,326.712328767123,82.2782338322662,9.62993887699992
"Hypericum virginicum var. fraseri","no_life_form_on_database",7,385.571428571429,58.2376085327947,22.0117470184154
"Hypericum walteri","perennial",NA,NA,NA,NA
"Hypericum woodianum","perennial",NA,NA,NA,NA
