"species","life_form","n","mean","sd","se"
"Salvia absconditiflora","no_life_form_on_database",2,-25.5,55.8614357137373,39.5
"Salvia acerifolia","no_life_form_on_database",NA,NA,NA,NA
"Salvia adenocaulon","perennial",NA,NA,NA,NA
"Salvia adenophora","perennial",6,169.833333333333,46.9528131922536,19.1684057182067
"Salvia adenophylla","perennial",NA,NA,NA,NA
"Salvia aegyptiaca","perennial",19,140.789473684211,37.6217711015672,8.63102622677632
"Salvia aequidistans","no_life_form_on_database",NA,NA,NA,NA
"Salvia aerea","perennial",4,18.5,43.6463056855904,21.8231528427952
"Salvia aethiopis","annual",76,8.78947368421053,33.8279236881697,3.8803289691194
"Salvia africana","perennial",NA,NA,NA,NA
"Salvia africana-lutea","no_life_form_on_database",15,129.2,20.9904740299022,5.41971708978738
"Salvia agnes","perennial",8,117.25,42.1959713716843,14.9185287478357
"Salvia akiensis","no_life_form_on_database",1,35,NA,NA
"Salvia alamosana","perennial",13,108.692307692308,40.5121064526491,11.2360366993909
"Salvia alba","no_life_form_on_database",11,125.545454545455,36.4619353199021,10.9936871442111
"Salvia albicaulis","no_life_form_on_database",2,108.5,2.12132034355964,1.5
"Salvia albimaculata","perennial",NA,NA,NA,NA
"Salvia albocaerulea","perennial",10,134.8,19.1125322469025,6.04391337536276
"Salvia alborosea","no_life_form_on_database",NA,NA,NA,NA
"Salvia amarissima","no_life_form_on_database",33,152.272727272727,42.5420914560456,7.40562756012133
"Salvia amethystina","perennial",6,116,45.1575021452693,18.4354730524244
"Salvia amplexicaulis","perennial",NA,NA,NA,NA
"Salvia amplifrons","annual",NA,NA,NA,NA
"Salvia anatolica","perennial",NA,NA,NA,NA
"Salvia angulata","perennial",12,202.333333333333,44.6956034716724,12.9025093479814
"Salvia angustiarum","no_life_form_on_database",NA,NA,NA,NA
"Salvia apiana","no_life_form_on_database",22,100.727272727273,35.0390011520249,7.47034014599677
"Salvia appendiculata","perennial",NA,NA,NA,NA
"Salvia aramiensis","no_life_form_on_database",NA,NA,NA,NA
"Salvia arbuscula","no_life_form_on_database",13,155,62.84637353632,17.4304478663204
"Salvia areolata","perennial",1,96,NA,NA
