"species","life_form","n_bio_14","mean_bio_14","sd_bio_14","se_bio_14","within_sp_var_bio_14"
"Salvia absconditiflora","no_life_form_on_database",2,2.012676,0.885837,0.626381,0.149712
"Salvia acerifolia","no_life_form_on_database",NA,NA,NA,NA,NA
"Salvia adenocaulon","perennial",NA,NA,NA,NA,NA
"Salvia adenophora","perennial",6,1.874827,0.707746,0.288936,0.049904
"Salvia adenophylla","perennial",NA,NA,NA,NA,NA
"Salvia aegyptiaca","perennial",10,0.635611,0.496377,0.156968,0.015759
"Salvia aequidistans","no_life_form_on_database",NA,NA,NA,NA,NA
"Salvia aerea","perennial",4,1.107704,0.590589,0.295295,0.074856
"Salvia aethiopis","annual",76,3.241404,0.517968,0.059415,0.00394
"Salvia africana","perennial",NA,NA,NA,NA,NA
"Salvia africana-lutea","no_life_form_on_database",15,2.45779,1.048762,0.270789,0.019962
"Salvia agnes","perennial",8,1.899965,0.647281,0.228848,0.037428
"Salvia akiensis","no_life_form_on_database",1,4.007333,NA,NA,0.299425
"Salvia alamosana","perennial",13,1.869495,0.595051,0.165037,0.023033
"Salvia alba","no_life_form_on_database",11,2.019054,1.367317,0.412262,0.02722
"Salvia albicaulis","no_life_form_on_database",2,2.964795,1.252078,0.885353,0.149712
"Salvia albimaculata","perennial",NA,NA,NA,NA,NA
"Salvia albocaerulea","perennial",10,1.843662,0.798065,0.25237,0.029942
"Salvia alborosea","no_life_form_on_database",NA,NA,NA,NA,NA
"Salvia amarissima","no_life_form_on_database",33,2.066243,0.950034,0.16538,0.009073
"Salvia amethystina","perennial",6,4.16386,0.438303,0.178936,0.049904
"Salvia amplexicaulis","perennial",NA,NA,NA,NA,NA
"Salvia amplifrons","annual",NA,NA,NA,NA,NA
"Salvia anatolica","perennial",NA,NA,NA,NA,NA
"Salvia angulata","perennial",12,3.43158,0.830308,0.239689,0.024952
"Salvia angustiarum","no_life_form_on_database",NA,NA,NA,NA,NA
"Salvia apiana","no_life_form_on_database",18,0.282644,0.607994,0.143306,0.01361
"Salvia appendiculata","perennial",NA,NA,NA,NA,NA
