"species","life_form","n","mean","sd","se"
"Apeiba glabra","perennial",48,47.4375,15.8717013661207,2.29088276405679
"Apeiba membranacea","perennial",124,38.9516129032258,15.3553331953427,1.37894962813565
"Apeiba petoumo","perennial",19,53,13.5523675668374,3.1091263510296
"Apeiba tibourbou","perennial",341,63.0967741935484,18.5541977533239,1.00476614087937
"Colona auriculata","perennial",11,80.9090909090909,8.06789372084865,2.43256148368357
"Colona floribunda","perennial",31,83.8709677419355,6.97491665653371,1.25273201270832
"Colona scabra","no_life_form_on_database",12,28.75,14.0073032898751,4.04356016251506
"Corchorus aestuans","annual",299,88.0301003344482,25.9619448590121,1.50141803748508
"Corchorus arenicola","no_life_form_on_database",NA,NA,NA,NA
"Corchorus asplenifolius","perennial",45,89.0222222222222,19.7086608660079,2.93799369612558
"Corchorus capsularis","annual",53,73.5471698113208,25.1988751563177,3.46133170234441
"Corchorus confusus","perennial",13,74,11.1430097669645,3.09051485213743
"Corchorus cunninghamii","no_life_form_on_database",3,28.3333333333333,16.0727512683216,9.27960727138337
"Corchorus fascicularis","annual",71,106.366197183099,21.7316355551859,2.5790706479448
"Corchorus hirsutus","perennial",21,49.0476190476191,10.336712197194,2.25565552764832
"Corchorus kirkii","perennial",11,82.7272727272727,3.82337309429538,1.15279036248344
"Corchorus longipedunculatus","annual",NA,NA,NA,NA
"Corchorus olitorius","annual",116,80.5862068965517,28.8564871662199,2.67925757146648
"Corchorus orinocensis","annual",83,66.144578313253,26.4902800996712,2.90768599206003
"Corchorus pinnatipartitus","perennial",3,80,2.64575131106459,1.52752523165195
"Corchorus psammophilus","perennial",NA,NA,NA,NA
"Corchorus schimperi","annual",22,87.0909090909091,18.641758273166,3.97443621796711
"Corchorus siliquosus","perennial",137,67.1386861313869,22.5434816722731,1.9260196198304
"Corchorus sulcatus","perennial",3,79.6666666666667,4.50924975282289,2.60341655863555
"Corchorus tridens","annual",210,100.885714285714,24.7300504048824,1.70653560652098
"Corchorus trilocularis","annual",71,81.6197183098592,30.2595279904567,3.59114528046775
"Desplatsia dewevrei","perennial",98,49.8877551020408,14.3504607872147,1.44961544797016
"Entelea arborescens","perennial",17,19.9411764705882,4.40838105537756,1.06918945466433
"Glyphaea brevis","perennial",119,55.8655462184874,16.0649763116549,1.47267396396878
"Glyphaea tomentosa","perennial",12,83.1666666666667,8.09975682388432,2.33819839132006
"Goethalsia meiantha","perennial",15,52,16.4012194668567,4.23477665684193
"Grewia bicolor","perennial",NA,NA,NA,NA
"Grewia biloba","perennial",151,70.4437086092715,19.3503267023546,1.57470725438276
"Grewia caffra","perennial",18,71.5,14.5571894507794,3.43116245855446
"Grewia falcistipula","perennial",15,99.2666666666667,19.5392157565485,5.04500381487105
"Grewia flava","perennial",59,90.5593220338983,19.1970464560537,2.49924257216192
"Grewia flavescens","perennial",110,101.790909090909,22.8878780682859,2.18227354853253
"Grewia glabra","no_life_form_on_database",46,63.2826086956522,35.1938523946557,5.18905044169474
