"species","life_form","n","mean","sd","se"
"Salvia absconditiflora","no_life_form_on_database",2,342,4.24264068711928,3
"Salvia acerifolia","no_life_form_on_database",NA,NA,NA,NA
"Salvia adenocaulon","perennial",NA,NA,NA,NA
"Salvia adenophora","perennial",6,156.666666666667,31.4494303075058,12.8391761591017
"Salvia adenophylla","perennial",NA,NA,NA,NA
"Salvia aegyptiaca","perennial",19,246.421052631579,110.308313270615,25.306462641002
"Salvia aequidistans","no_life_form_on_database",NA,NA,NA,NA
"Salvia aerea","perennial",4,243,18.9736659610103,9.48683298050514
"Salvia aethiopis","annual",76,292.947368421053,34.1353754871559,3.91559610916653
"Salvia africana","perennial",NA,NA,NA,NA
"Salvia africana-lutea","no_life_form_on_database",15,183.133333333333,51.3473697569056,13.25783386267
"Salvia agnes","perennial",8,212.25,33.4397112085958,11.8227232782589
"Salvia akiensis","no_life_form_on_database",1,254,NA,NA
"Salvia alamosana","perennial",13,233.461538461538,35.8947892797255,9.9554233284635
"Salvia alba","no_life_form_on_database",11,174.363636363636,32.5584788565827,9.81675073745495
"Salvia albicaulis","no_life_form_on_database",2,201,72.1248916810278,51
"Salvia albimaculata","perennial",NA,NA,NA,NA
"Salvia albocaerulea","perennial",10,177.1,20.6206476889333,6.52082135249166
"Salvia alborosea","no_life_form_on_database",NA,NA,NA,NA
"Salvia amarissima","no_life_form_on_database",33,170.939393939394,32.6897722861633,5.69055893330085
"Salvia amethystina","perennial",6,89,8.43800924389159,3.44480284873702
"Salvia amplexicaulis","perennial",NA,NA,NA,NA
"Salvia amplifrons","annual",NA,NA,NA,NA
"Salvia anatolica","perennial",NA,NA,NA,NA
"Salvia angulata","perennial",12,72.0833333333333,22.7254696254438,6.56027800285533
"Salvia angustiarum","no_life_form_on_database",NA,NA,NA,NA
"Salvia apiana","no_life_form_on_database",22,269.818181818182,52.800285319969,11.257058653998
"Salvia appendiculata","perennial",NA,NA,NA,NA
"Salvia aramiensis","no_life_form_on_database",NA,NA,NA,NA
