"species","life_form","n_bio_1","mean_bio_1","sd_bio_1","se_bio_1","within_sp_var_bio_1"
"Salvia absconditiflora","no_life_form_on_database",2,5.639663,0.021361,0.015105,1e-04
"Salvia acerifolia","no_life_form_on_database",NA,NA,NA,NA,NA
"Salvia adenocaulon","perennial",NA,NA,NA,NA,NA
"Salvia adenophora","perennial",6,5.67855,0.014327,0.005849,3.3e-05
"Salvia adenophylla","perennial",NA,NA,NA,NA,NA
"Salvia aegyptiaca","perennial",19,5.684514,0.009237,0.002119,1.1e-05
"Salvia aequidistans","no_life_form_on_database",NA,NA,NA,NA,NA
"Salvia aerea","perennial",4,5.645372,0.014192,0.007096,5e-05
"Salvia aethiopis","annual",76,5.648187,0.008631,0.00099,3e-06
"Salvia africana","perennial",NA,NA,NA,NA,NA
"Salvia africana-lutea","no_life_form_on_database",15,5.671927,0.004525,0.001168,1.3e-05
"Salvia agnes","perennial",8,5.66685,0.010918,0.00386,2.5e-05
"Salvia akiensis","no_life_form_on_database",1,5.657564,NA,NA,0.000201
"Salvia alamosana","perennial",13,5.66837,0.011787,0.003269,1.5e-05
"Salvia alba","no_life_form_on_database",11,5.670276,0.014121,0.004258,1.8e-05
"Salvia albicaulis","no_life_form_on_database",2,5.666421,0.004649,0.003287,1e-04
"Salvia albimaculata","perennial",NA,NA,NA,NA,NA
"Salvia albocaerulea","perennial",10,5.66693,0.005896,0.001864,2e-05
"Salvia alborosea","no_life_form_on_database",NA,NA,NA,NA,NA
"Salvia amarissima","no_life_form_on_database",33,5.674424,0.012829,0.002233,6e-06
"Salvia amethystina","perennial",6,5.653029,0.015703,0.006411,3.3e-05
"Salvia amplexicaulis","perennial",NA,NA,NA,NA,NA
"Salvia amplifrons","annual",NA,NA,NA,NA,NA
"Salvia anatolica","perennial",NA,NA,NA,NA,NA
"Salvia angulata","perennial",12,5.683271,0.015548,0.004488,1.7e-05
"Salvia angustiarum","no_life_form_on_database",NA,NA,NA,NA,NA
"Salvia apiana","no_life_form_on_database",22,5.670565,0.011968,0.002552,9e-06
"Salvia appendiculata","perennial",NA,NA,NA,NA,NA
"Salvia aramiensis","no_life_form_on_database",NA,NA,NA,NA,NA
"Salvia arbuscula","no_life_form_on_database",13,5.675092,0.02074,0.005752,1.5e-05
"Salvia areolata","perennial",1,5.651612,NA,NA,0.000201
"Salvia areysiana","perennial",NA,NA,NA,NA,NA
"Salvia argentea","annual",55,5.658056,0.016298,0.002198,4e-06
"Salvia ariana","perennial",NA,NA,NA,NA,NA
"Salvia arisanensis","no_life_form_on_database",3,5.662068,0.008455,0.004881,6.7e-05
