"species","life_form","n","mean","sd","se"
"Salvia absconditiflora","no_life_form_on_database",2,30.5,0.707106781186548,0.5
"Salvia acerifolia","no_life_form_on_database",NA,NA,NA,NA
"Salvia adenocaulon","perennial",NA,NA,NA,NA
"Salvia adenophora","perennial",6,54.6666666666667,1.63299316185545,0.666666666666667
"Salvia adenophylla","perennial",NA,NA,NA,NA
"Salvia aegyptiaca","perennial",19,31.2631578947368,10.0876277646496,2.31426052664013
"Salvia aequidistans","no_life_form_on_database",NA,NA,NA,NA
"Salvia aerea","perennial",4,34.5,2.88675134594813,1.44337567297406
"Salvia aethiopis","annual",76,27.5526315789474,5.19588231029689,0.596008576660915
"Salvia africana","perennial",NA,NA,NA,NA
"Salvia africana-lutea","no_life_form_on_database",15,44.0666666666667,5.41778376759178,1.39886575368239
"Salvia agnes","perennial",8,51.375,2.87538817255291,1.01660323767788
"Salvia akiensis","no_life_form_on_database",1,16,NA,NA
"Salvia alamosana","perennial",13,48,4,1.10940039245046
"Salvia alba","no_life_form_on_database",11,49.9090909090909,4.41485097040762,1.33112765219805
"Salvia albicaulis","no_life_form_on_database",2,43,4.24264068711928,3
"Salvia albimaculata","perennial",NA,NA,NA,NA
"Salvia albocaerulea","perennial",10,54.8,1.54919333848297,0.489897948556636
"Salvia alborosea","no_life_form_on_database",NA,NA,NA,NA
"Salvia amarissima","no_life_form_on_database",33,53.5151515151515,3.39228179218292,0.590520462724396
"Salvia amethystina","perennial",6,74.5,0.836660026534076,0.341565025531987
"Salvia amplexicaulis","perennial",NA,NA,NA,NA
"Salvia amplifrons","annual",NA,NA,NA,NA
"Salvia anatolica","perennial",NA,NA,NA,NA
"Salvia angulata","perennial",12,67.3333333333333,4.97874269147129,1.43723921657342
"Salvia angustiarum","no_life_form_on_database",NA,NA,NA,NA
"Salvia apiana","no_life_form_on_database",22,42.1363636363636,3.10599197474593,0.66219971401061
"Salvia appendiculata","perennial",NA,NA,NA,NA
"Salvia aramiensis","no_life_form_on_database",NA,NA,NA,NA
"Salvia arbuscula","no_life_form_on_database",13,53.4615384615385,4.19554097853472,1.1636337020321
"Salvia areolata","perennial",1,58,NA,NA
"Salvia areysiana","perennial",NA,NA,NA,NA
"Salvia argentea","annual",55,31.7818181818182,4.84076405467119,0.652728491975264
"Salvia ariana","perennial",NA,NA,NA,NA
"Salvia arisanensis","no_life_form_on_database",3,26.6666666666667,3.51188458428425,2.02758751009941
"Salvia aristata","perennial",3,29.3333333333333,0.577350269189626,0.333333333333333
"Salvia articulata","perennial",NA,NA,NA,NA
"Salvia aspera","perennial",4,52.5,4.35889894354067,2.17944947177034
"Salvia atrocyanea","perennial",7,48.5714285714286,4.07664661444276,1.54082758927271
"Salvia atropatana","perennial",4,28.75,1.89296944860009,0.946484724300046
"Salvia atropurpurea","perennial",1,37,NA,NA
"Salvia atrorubra","perennial",1,37,NA,NA
"Salvia aucheri","perennial",NA,NA,NA,NA
"Salvia aurita","no_life_form_on_database",8,49.25,1.83225076262581,0.647798469543466
"Salvia austriaca","perennial",18,23.3888888888889,4.44758875702711,1.04830672334097
"Salvia axillaris","perennial",22,52.5454545454545,3.08185585286455,0.657053875535453
"Salvia azurea","perennial",59,30.5254237288136,3.73868837503664,0.486735768042687
"Salvia baimaensis","perennial",NA,NA,NA,NA
"Salvia ballotiflora","perennial",59,42.1694915254237,6.14242606897779,0.799675760700442
"Salvia ballsiana","perennial",NA,NA,NA,NA
"Salvia bangii","no_life_form_on_database",2,56,1.4142135623731,1
"Salvia bariensis","perennial",NA,NA,NA,NA
"Salvia betulifolia","no_life_form_on_database",7,46.1428571428571,3.62530786869986,1.37023757808935
"Salvia bifidocalyx","perennial",1,33,NA,NA
"Salvia blepharochlaena","perennial",NA,NA,NA,NA
"Salvia blepharophylla","no_life_form_on_database",2,48.5,0.707106781186548,0.5
"Salvia bogotensis","perennial",4,73.5,1.29099444873581,0.645497224367903
"Salvia bowleyana","perennial",10,24,2.44948974278318,0.774596669241483
"Salvia brachyantha","perennial",NA,NA,NA,NA
"Salvia brachyloma","perennial",3,34,4.35889894354067,2.51661147842358
"Salvia brandegeei","perennial",8,44.125,2.03100960115899,0.718070330817254
"Salvia breviflora","perennial",8,55.625,1.18773493916542,0.41992771486803
"Salvia brevilabra","perennial",5,29.4,4.97995983919549,2.22710574513201
"Salvia brevipes","perennial",18,49,7.92612953538893,1.86820664767883
"Salvia broussonetii","perennial",NA,NA,NA,NA
"Salvia buchananii","perennial",NA,NA,NA,NA
"Salvia bucharica","perennial",1,33,NA,NA
"Salvia bulleyana","perennial",3,35,2,1.15470053837925
"Salvia bullulata","no_life_form_on_database",NA,NA,NA,NA
"Salvia bupleuroides","no_life_form_on_database",4,57,1.63299316185545,0.816496580927726
"Salvia cabulica","perennial",2,34,0,0
"Salvia cacaliifolia","perennial",14,56.0714285714286,2.26899793925681,0.606415207142507
"Salvia cadmica","perennial",NA,NA,NA,NA
"Salvia caespitosa","perennial",NA,NA,NA,NA
"Salvia californica","perennial",NA,NA,NA,NA
"Salvia calolophos","perennial",5,46.4,5.27257053058563,2.35796522451032
"Salvia campanulata","perennial",6,32.5,4.23083916026124,1.72723285440422
"Salvia canariensis","perennial",3,14.3333333333333,0.577350269189626,0.333333333333333
"Salvia candelabrum","perennial",7,32,3.2659863237109,1.23442679969674
"Salvia candicans","perennial",6,52.5,3.88587184554509,1.58640053790544
"Salvia candidissima","perennial",NA,NA,NA,NA
"Salvia cardinalis","no_life_form_on_database",11,54.3636363636364,3.29462371972058,0.993366427610744
"Salvia carduacea","annual",21,41.8571428571429,3.71867872080547,0.811482224919649
"Salvia carnea","perennial",39,62.1025641025641,9.23322054720964,1.47849855989988
"Salvia cassia","perennial",NA,NA,NA,NA
"Salvia castanea","perennial",9,30,4.27200187265877,1.42400062421959
"Salvia caudata","perennial",2,45,1.4142135623731,1
"Salvia cavaleriei","perennial",26,25.0384615384615,2.48967096991983,0.488264648386411
"Salvia cedronella","perennial",NA,NA,NA,NA
"Salvia cedrosensis","perennial",5,40,10.0249688278817,4.48330235429198
"Salvia cerinopruinosa","perennial",NA,NA,NA,NA
"Salvia cerradicola","perennial",4,56.25,0.5,0.25
"Salvia chamaedryoides","perennial",21,50.6666666666667,4.10284454169706,0.895314079855389
"Salvia chamelaeagnea","perennial",10,45.7,3.19895816373602,1.01159939369957
