"species","life_form","n","mean","sd","se"
"Salvia absconditiflora","no_life_form_on_database",2,197,90.5096679918781,64
"Salvia acerifolia","no_life_form_on_database",NA,NA,NA,NA
"Salvia adenocaulon","perennial",NA,NA,NA,NA
"Salvia adenophora","perennial",6,483,121.712776650605,49.6890329952194
"Salvia adenophylla","perennial",NA,NA,NA,NA
"Salvia aegyptiaca","perennial",19,90.3157894736842,47.8598098983769,10.9797934107417
"Salvia aequidistans","no_life_form_on_database",NA,NA,NA,NA
"Salvia aerea","perennial",4,464.75,127.964513310006,63.9822566550029
"Salvia aethiopis","annual",76,225.789473684211,72.1896235922169,8.28071773712403
"Salvia africana","perennial",NA,NA,NA,NA
"Salvia africana-lutea","no_life_form_on_database",15,192.733333333333,118.373179072835,30.563823412448
"Salvia agnes","perennial",8,708.5,288.11654387963,101.864580974659
"Salvia akiensis","no_life_form_on_database",1,690,NA,NA
"Salvia alamosana","perennial",13,697.384615384615,233.582083524379,64.7840137828353
"Salvia alba","no_life_form_on_database",11,469.363636363636,136.783239270952,41.2416983882867
"Salvia albicaulis","no_life_form_on_database",2,393.5,341.532575313102,241.5
"Salvia albimaculata","perennial",NA,NA,NA,NA
"Salvia albocaerulea","perennial",10,816.2,269.532022422404,85.233509320637
"Salvia alborosea","no_life_form_on_database",NA,NA,NA,NA
"Salvia amarissima","no_life_form_on_database",33,604.636363636364,284.084804479866,49.4528168564878
"Salvia amethystina","perennial",6,627.666666666667,170.919474217149,69.7775831561334
"Salvia amplexicaulis","perennial",NA,NA,NA,NA
"Salvia amplifrons","annual",NA,NA,NA,NA
"Salvia anatolica","perennial",NA,NA,NA,NA
"Salvia angulata","perennial",12,767.75,393.610819557501,113.625656313736
"Salvia angustiarum","no_life_form_on_database",NA,NA,NA,NA
"Salvia apiana","no_life_form_on_database",22,166.909090909091,100.606687788167,21.4494179066024
"Salvia appendiculata","perennial",NA,NA,NA,NA
"Salvia aramiensis","no_life_form_on_database",NA,NA,NA,NA
"Salvia arbuscula","no_life_form_on_database",13,789.230769230769,206.919933728868,57.3892639211571
"Salvia areolata","perennial",1,1317,NA,NA
"Salvia areysiana","perennial",NA,NA,NA,NA
"Salvia argentea","annual",55,280.2,154.959182200179,20.8946918653554
"Salvia ariana","perennial",NA,NA,NA,NA
"Salvia arisanensis","no_life_form_on_database",3,1339.33333333333,268.449871173993,154.989605386225
"Salvia aristata","perennial",3,210.333333333333,21.3853532431273,12.3468394516348
"Salvia articulata","perennial",NA,NA,NA,NA
"Salvia aspera","perennial",4,486.75,255.506523073939,127.75326153697
"Salvia atrocyanea","perennial",7,513.714285714286,210.920770500611,79.7205578689636
"Salvia atropatana","perennial",4,180.75,21.5619263208709,10.7809631604355
"Salvia atropurpurea","perennial",1,797,NA,NA
"Salvia atrorubra","perennial",1,635,NA,NA
"Salvia aucheri","perennial",NA,NA,NA,NA
"Salvia aurita","no_life_form_on_database",8,280.375,105.90823183978,37.4442144586927
"Salvia austriaca","perennial",18,213.777777777778,60.1376416873194,14.1745780805568
"Salvia axillaris","perennial",22,398.136363636364,136.271541051068,29.0531901709707
"Salvia azurea","perennial",59,393.915254237288,110.588128086342,14.3973479629687
"Salvia baimaensis","perennial",NA,NA,NA,NA
"Salvia ballotiflora","perennial",59,257.101694915254,112.572688381736,14.6557157066019
"Salvia ballsiana","perennial",NA,NA,NA,NA
"Salvia bangii","no_life_form_on_database",2,350.5,44.5477272147525,31.5
"Salvia bariensis","perennial",NA,NA,NA,NA
"Salvia betulifolia","no_life_form_on_database",7,411.857142857143,195.919565614249,74.0506353695865
"Salvia bifidocalyx","perennial",1,356,NA,NA
"Salvia blepharochlaena","perennial",NA,NA,NA,NA
"Salvia blepharophylla","no_life_form_on_database",2,250,59.39696961967,42
"Salvia bogotensis","perennial",4,649.25,206.011933311317,103.005966655659
"Salvia bowleyana","perennial",10,726.5,163.636623176001,51.7464437854858
"Salvia brachyantha","perennial",NA,NA,NA,NA
"Salvia brachyloma","perennial",3,470,144.357195871907,83.3446658961048
"Salvia brandegeei","perennial",8,255.75,122.303778705788,43.2409156438007
"Salvia breviflora","perennial",8,488.875,117.834554112353,41.6608061354691
