"species","life_form","n","mean","sd","se"
"Apeiba glabra","perennial",47,1075.91489361702,296.91257897901,43.3091508083912
"Apeiba membranacea","perennial",124,1043,359.560662362694,32.2895006802994
"Apeiba petoumo","perennial",19,1099.36842105263,227.517572099465,52.1961107716471
"Apeiba tibourbou","perennial",342,907.973684210526,275.465081336371,14.8954456554291
"Colona auriculata","perennial",11,1040.90909090909,215.159686998032,64.8730865257073
"Colona floribunda","perennial",31,823.645161290323,387.479939126926,69.5934514962079
"Colona scabra","no_life_form_on_database",12,923.25,231.871094674292,66.9354194637479
"Corchorus aestuans","annual",298,742.889261744966,321.191664491542,18.6061335541551
"Corchorus arenicola","no_life_form_on_database",NA,NA,NA,NA
"Corchorus asplenifolius","perennial",45,289.177777777778,106.165455965696,15.8262117601037
"Corchorus capsularis","annual",53,831.301886792453,467.327038547857,64.1923055634043
"Corchorus confusus","perennial",12,336.166666666667,78.1930400684838,22.5723863661472
"Corchorus cunninghamii","no_life_form_on_database",3,406.666666666667,208.883540120646,120.598968117937
"Corchorus fascicularis","annual",71,511.12676056338,161.677008664759,19.1875308434985
"Corchorus hirsutus","perennial",21,502.380952380952,123.678404012372,26.9888403913346
"Corchorus kirkii","perennial",11,311.818181818182,135.170128491334,40.7553271881711
"Corchorus longipedunculatus","annual",NA,NA,NA,NA
"Corchorus olitorius","annual",117,637.666666666667,329.794580788165,30.4895197795354
"Corchorus orinocensis","annual",83,738.542168674699,297.588449700655,32.6645759628716
"Corchorus pinnatipartitus","perennial",3,194,29.4618397253125,17.0098010962308
"Corchorus psammophilus","perennial",NA,NA,NA,NA
"Corchorus schimperi","annual",22,337.772727272727,215.279205599696,45.897680850322
"Corchorus siliquosus","perennial",137,712.810218978102,275.327039035792,23.522776417671
"Corchorus sulcatus","perennial",3,254.666666666667,66.3350083540609,38.2985349299132
"Corchorus tridens","annual",212,452.86320754717,226.644083180761,15.5659795406715
"Corchorus trilocularis","annual",72,436.888888888889,225.90322965947,26.6229509306922
"Desplatsia dewevrei","perennial",98,706.928571428571,229.583318209316,23.191417307588
"Entelea arborescens","perennial",17,504.529411764706,134.441956642569,32.606963985413
"Glyphaea brevis","perennial",123,765.227642276423,289.470398639754,26.1006668588543
"Glyphaea tomentosa","perennial",12,699.666666666667,77.1778740470625,22.2793331782773
"Goethalsia meiantha","perennial",15,1140.4,244.27262287394,63.0709200216784
"Grewia bicolor","perennial",NA,NA,NA,NA
"Grewia biloba","perennial",149,581.765100671141,212.893178050152,17.4408887119428
"Grewia caffra","perennial",19,433.578947368421,141.237906380796,32.4021979426919
"Grewia falcistipula","perennial",15,393.4,163.980312407139,42.3395346039159
"Grewia flava","perennial",62,255.806451612903,105.086044168604,13.3459409553604
"Grewia flavescens","perennial",111,474.927927927928,194.177927390493,18.4305532381334
"Grewia glabra","no_life_form_on_database",46,1036.28260869565,534.438050169146,78.798591560548
"Grewia gracillima","perennial",4,508.25,233.111382533472,116.555691266736
"Grewia hexamita","perennial",12,326.916666666667,55.28185356275,15.9584965178776
"Grewia inaequilatera","perennial",21,517.380952380952,197.176944948053,43.0275369297426
"Grewia kakothamnos","perennial",8,403.5,86.956475155267,30.7437566251844
"Grewia lasiocarpa","perennial",5,396,43.2377150182569,19.3364939945172
"Grewia latifolia","no_life_form_on_database",NA,NA,NA,NA
"Grewia lepidopetala","perennial",6,530.666666666667,86.3797815849674,35.2643981627048
"Grewia micrantha","perennial",8,649,192.747058528603,68.1463760696677
"Grewia microcarpa","perennial",9,620.444444444444,129.474042872607,43.1580142908691
"Grewia microthyrsa","no_life_form_on_database",12,416.833333333333,172.037962688648,49.6630820345628
"Grewia monticola","perennial",32,425.5625,197.524835106553,34.9177875891496
"Grewia occidentalis","perennial",44,330.090909090909,154.417407468805,23.2793000760659
"Grewia orientalis","perennial",NA,NA,NA,NA
"Grewia papuana","no_life_form_on_database",14,829.785714285714,268.767036260438,71.8310118960863
"Grewia pondoensis","perennial",2,348.5,102.530483272049,72.5
"Grewia robusta","no_life_form_on_database",10,137,47.3661857822176,14.9785031146492
"Grewia similis","perennial",37,542.108108108108,158.941950231975,26.1298956584752
"Grewia stolzii","perennial",15,686.733333333333,224.106628532895,57.8640826721729
"Grewia sulcata","perennial",21,474.095238095238,177.550247750293,38.7446404749467
"Grewia transzambesica","perennial",14,683.142857142857,61.4627556303029,16.4266124011146
"Grewia villosa","perennial",93,399.322580645161,192.630992206564,19.97490338262
