"species","life_form","n_bio_13","mean_bio_13","sd_bio_13","se_bio_13","within_sp_var_bio_13"
"Hypericum aciculare","perennial",8,5.157262,0.385648,0.136347,0.027923
"Hypericum adpressum","perennial",15,4.740077,0.138596,0.035785,0.014892
"Hypericum andinum","perennial",10,5.433874,0.301917,0.095475,0.022338
"Hypericum apocynifolium","perennial",3,4.878765,0.066854,0.038598,0.074462
"Hypericum arbuscula","perennial",NA,NA,NA,NA,NA
"Hypericum brachyphyllum","perennial",37,5.190965,0.156888,0.025792,0.006037
"Hypericum brasiliense","perennial",78,5.314198,0.28173,0.0319,0.002864
"Hypericum brevistylum","annual",23,5.093687,0.292894,0.061073,0.009712
"Hypericum bryoides","perennial",NA,NA,NA,NA,NA
"Hypericum buckleyi","perennial",NA,NA,NA,NA,NA
"Hypericum callacallanum","perennial",NA,NA,NA,NA,NA
"Hypericum campestre subsp. campestre","no_life_form_on_database",4,5.230338,0.252245,0.126122,0.055846
"Hypericum canadense","annual",141,4.755444,0.217276,0.018298,0.001584
"Hypericum cardonae","perennial",10,5.514475,0.461178,0.145837,0.022338
"Hypericum chapmanii","perennial",4,5.262662,0.11779,0.058895,0.055846
"Hypericum cistifolium","perennial",46,5.211737,0.115109,0.016972,0.004856
"Hypericum connatum","perennial",55,5.149384,0.21699,0.029259,0.004062
"Hypericum costaricense","perennial",1,6.192362,NA,NA,0.223385
"Hypericum crux-andreae","no_life_form_on_database",NA,NA,NA,NA,NA
"Hypericum cuatrecasii","perennial",2,4.965308,0.064102,0.045327,0.111692
"Hypericum cymobrathys","perennial",NA,NA,NA,NA,NA
"Hypericum decandrum","perennial",7,5.14956,0.423652,0.160125,0.031912
"Hypericum densiflorum","perennial",38,4.890231,0.191213,0.031019,0.005879
"Hypericum denticulatum","perennial",20,4.893887,0.167148,0.037375,0.011169
"Hypericum dichotomum","perennial",NA,NA,NA,NA,NA
"Hypericum dolabriforme","perennial",4,4.865278,0.029738,0.014869,0.055846
"Hypericum drummondii","annual",NA,NA,NA,NA,NA
"Hypericum fasciculatum","perennial",40,5.221059,0.175812,0.027798,0.005585
"Hypericum fauriei","perennial",NA,NA,NA,NA,NA
"Hypericum fraseri","perennial",40,4.552082,0.161613,0.025553,0.005585
"Hypericum frondosum","perennial",21,5.065456,0.145752,0.031806,0.010637
