"species","life_form","n_bio_13","mean_bio_13","sd_bio_13","se_bio_13","within_sp_var_bio_13"
"Clarkia pulchella","annual",42,4.036126,0.488837,0.075429,0.005321
"Clarkia rostrata","annual",1,4.477337,NA,NA,0.223476
"Clarkia similis","annual",11,4.29925,0.238446,0.071894,0.020316
"Clarkia unguiculata","annual",29,4.696303,0.433949,0.080582,0.007706
"Clarkia xantiana","annual",7,4.381993,0.680583,0.257236,0.031925
"Epilobium alsinifolium","perennial",221,4.625955,0.412548,0.027751,0.001011
"Epilobium alsinoides","perennial",NA,NA,NA,NA,NA
"Epilobium anagallidifolium","perennial",416,4.73624,0.611087,0.029961,0.000537
"Epilobium angustum","perennial",5,4.798923,0.778394,0.348108,0.044695
"Epilobium arcticum","perennial",47,3.528012,0.532069,0.07761,0.004755
"Epilobium billardierianum","perennial",NA,NA,NA,NA,NA
"Epilobium brachycarpum","annual",NA,NA,NA,NA,NA
"Epilobium brevipes","perennial",6,4.99898,0.579816,0.236709,0.037246
"Epilobium brunnescens","perennial",16,4.971964,0.541748,0.135437,0.013967
"Epilobium canum","perennial",51,4.450474,0.648879,0.090861,0.004382
"Epilobium chionanthum","perennial",24,4.88254,0.397099,0.081057,0.009311
"Epilobium chlorifolium","perennial",20,5.168316,0.407206,0.091054,0.011174
"Epilobium ciliatum","perennial",530,4.460525,0.566666,0.024614,0.000422
"Epilobium cleistogamum","annual",14,4.575234,0.350199,0.093595,0.015963
"Epilobium coloratum","perennial",184,4.653493,0.172112,0.012688,0.001215
"Epilobium crassum","perennial",4,5.031698,0.344926,0.172463,0.055869
"Epilobium cylindricum","perennial",41,4.759764,0.820422,0.128128,0.005451
"Epilobium davuricum","perennial",218,4.217277,0.455959,0.030881,0.001025
"Epilobium densiflorum","annual",72,4.430288,0.690016,0.081319,0.003104
"Epilobium foliosum","annual",NA,NA,NA,NA,NA
"Epilobium glabellum","perennial",NA,NA,NA,NA,NA
"Epilobium gracilipes","perennial",9,5.315624,0.282663,0.094221,0.024831
"Epilobium gunnianum","perennial",39,4.801213,0.427973,0.068531,0.00573
"Epilobium hirsutum","perennial",621,4.530074,0.503047,0.020187,0.00036
"Epilobium hirtigerum","perennial",110,4.425419,0.524264,0.049987,0.002032
"Epilobium hornemannii","perennial",462,4.563434,0.56386,0.026233,0.000484
"Epilobium insulare","perennial",15,5.092604,0.426611,0.11015,0.014898
"Epilobium komarovianum","perennial",18,4.889462,0.417552,0.098418,0.012415
"Epilobium lactiflorum","perennial",307,4.681974,0.615486,0.035128,0.000728
"Epilobium lanceolatum","perennial",72,4.609132,0.329408,0.038821,0.003104
"Epilobium leptophyllum","perennial",295,4.515389,0.340585,0.01983,0.000758
"Epilobium luteum","perennial",56,5.495836,0.63688,0.085107,0.003991
"Epilobium macropus","perennial",11,5.142468,0.523798,0.157931,0.020316
"Epilobium margaretiae","perennial",NA,NA,NA,NA,NA
"Epilobium melanocaulon","perennial",18,4.859123,0.589618,0.138974,0.012415
"Epilobium microphyllum","perennial",20,5.066059,0.57604,0.128806,0.011174
"Epilobium minutum","annual",81,4.799225,0.754538,0.083838,0.002759
"Epilobium montanum","perennial",528,4.522229,0.325589,0.014169,0.000423
"Epilobium nerterioides","perennial",NA,NA,NA,NA,NA
"Epilobium nevadense","perennial",7,3.761836,0.266412,0.100694,0.031925
"Epilobium nummularifolium","perennial",22,4.952267,0.427183,0.091076,0.010158
"Epilobium obcordatum","perennial",25,4.518779,0.617841,0.123568,0.008939
"Epilobium obscurum","perennial",188,4.51176,0.366575,0.026735,0.001189
"Epilobium pallidiflorum","perennial",68,4.75449,0.431967,0.052384,0.003286
"Epilobium pallidum","annual",NA,NA,NA,NA,NA
"Epilobium palustre","perennial",1230,4.407028,0.432205,0.012324,0.000182
"Epilobium parviflorum","perennial",404,4.52405,0.407307,0.020264,0.000553
"Epilobium pedunculare","perennial",35,5.076772,0.4775,0.080712,0.006385
"Epilobium pernitens","perennial",10,5.495711,0.369271,0.116774,0.022348
"Epilobium porphyrium","perennial",11,5.146244,0.5981,0.180334,0.020316
"Epilobium pubens","perennial",32,4.999928,0.426001,0.075307,0.006984
"Epilobium pycnostachyum","perennial",14,4.962143,0.356967,0.095403,0.015963
"Epilobium pygmaeum","no_life_form_on_database",61,4.083488,0.653776,0.083707,0.003664
"Epilobium rigidum","perennial",NA,NA,NA,NA,NA
"Epilobium roseum","perennial",205,4.38083,0.374531,0.026158,0.00109
"Epilobium rostratum","perennial",6,5.166602,0.703441,0.287179,0.037246
"Epilobium rotundifolium","perennial",31,5.080841,0.382588,0.068715,0.007209
"Epilobium septentrionale","perennial",6,5.532658,0.356504,0.145542,0.037246
"Epilobium sikkimense","perennial",47,4.704602,0.586457,0.085544,0.004755
"Epilobium siskiyouense","perennial",5,5.476618,0.616618,0.27576,0.044695
"Epilobium subdentatum","annual",NA,NA,NA,NA,NA
"Epilobium suffruticosum","perennial",10,3.837804,0.420579,0.132999,0.022348
"Epilobium tasmanicum","perennial",15,5.137398,0.358043,0.092446,0.014898
"Epilobium tetragonum","perennial",233,4.410723,0.351672,0.023039,0.000959
"Epilobium torreyi","annual",54,4.414356,0.718337,0.097753,0.004138
"Epilobium wilsonii","perennial",2,4.550709,0.311093,0.219976,0.111738
"Eremothera boothii","annual",23,3.484188,0.533423,0.111226,0.009716
"Eremothera minor","annual",11,3.396025,0.367758,0.110883,0.020316
"Eremothera nevadensis","annual",NA,NA,NA,NA,NA
"Eremothera refracta","annual",22,3.235605,0.537793,0.114658,0.010158
"Eulobus californicus","annual",49,3.80596,0.626193,0.089456,0.004561
"Eulobus crassifolius","perennial",9,3.299311,0.430166,0.143389,0.024831
"Fuchsia andrei","perennial",7,5.109541,0.360786,0.136364,0.031925
"Fuchsia arborescens","perennial",37,5.740022,0.31848,0.052358,0.00604
"Fuchsia boliviana","perennial",23,5.290563,0.325625,0.067898,0.009716
"Fuchsia bracelinae","perennial",2,5.434284,0.381128,0.269498,0.111738
"Fuchsia brevilobis","perennial",1,5.407172,NA,NA,0.223476
"Fuchsia coccinea","perennial",4,5.605011,0.262612,0.131306,0.055869
"Fuchsia colensoi","perennial",14,4.899248,0.427333,0.11421,0.015963
"Fuchsia cylindracea","perennial",17,5.52049,0.358573,0.086967,0.013146
"Fuchsia cyrtandroides","perennial",1,6.171701,NA,NA,0.223476
"Fuchsia decussata","perennial",11,5.288556,0.506105,0.152596,0.020316
"Fuchsia denticulata","perennial",22,5.198962,0.48989,0.104445,0.010158
"Fuchsia excorticata","perennial",35,5.074083,0.459234,0.077625,0.006385
"Fuchsia fulgens","perennial",14,5.496811,0.274066,0.073247,0.015963
"Fuchsia glazioviana","perennial",3,5.674565,0.267524,0.154455,0.074492
"Fuchsia hartwegii","perennial",14,5.591957,0.353346,0.094436,0.015963
"Fuchsia hatschbachii","perennial",2,5.247232,0.288226,0.203807,0.111738
"Fuchsia inflata","perennial",5,5.672282,0.325608,0.145616,0.044695
"Fuchsia insignis","perennial",NA,NA,NA,NA,NA
"Fuchsia jimenezii","perennial",5,6.079603,0.191142,0.085481,0.044695
"Fuchsia lycioides","perennial",3,3.889976,0.866,0.499985,0.074492
"Fuchsia macrostigma","perennial",9,5.539261,0.504039,0.168013,0.024831
"Fuchsia magdalenae","perennial",NA,NA,NA,NA,NA
"Fuchsia magellanica","perennial",36,5.234595,0.623359,0.103893,0.006208
"Fuchsia microphylla","perennial",40,5.625878,0.441011,0.06973,0.005587
"Fuchsia nigricans","perennial",NA,NA,NA,NA,NA
"Fuchsia pachyrrhiza","perennial",2,4.888168,0.154212,0.109044,0.111738
"Fuchsia paniculata","perennial",31,5.891806,0.328288,0.058962,0.007209
"Fuchsia pilaloensis","perennial",NA,NA,NA,NA,NA
"Fuchsia procumbens","perennial",1,5.252273,NA,NA,0.223476
"Fuchsia regia","perennial",45,5.48795,0.317139,0.047276,0.004966
"Fuchsia splendens","perennial",16,5.822103,0.34339,0.085847,0.013967
"Fuchsia thymifolia","perennial",36,5.473367,0.507017,0.084503,0.006208
"Fuchsia triphylla","perennial",1,4.521789,NA,NA,0.223476
"Fuchsia vargasiana","perennial",5,5.185457,0.51433,0.230015,0.044695
"Fuchsia verrucosa","perennial",NA,NA,NA,NA,NA
"Gayophytum diffusum","annual",87,4.25718,0.640993,0.068722,0.002569
"Gayophytum eriospermum","annual",9,4.701132,0.440199,0.146733,0.024831
"Gayophytum heterozygum","annual",40,4.818214,0.614695,0.097192,0.005587
"Gayophytum humile","annual",59,4.522639,0.754162,0.098184,0.003788
"Gongylocarpus fruticulosus","perennial",1,2.944439,NA,NA,0.223476
"Hauya elegans","perennial",29,5.44885,0.527881,0.098025,0.007706
"Hauya heydeana","perennial",4,5.822828,0.404107,0.202053,0.055869
"Lopezia grandiflora","perennial",7,5.845485,0.307942,0.116391,0.031925
"Lopezia laciniata","perennial",7,5.499783,0.424509,0.160449,0.031925
"Lopezia langmaniae","perennial",2,5.688295,0.090902,0.064277,0.111738
"Lopezia lopezioides","no_life_form_on_database",NA,NA,NA,NA,NA
"Lopezia racemosa","no_life_form_on_database",65,5.506065,0.449484,0.055752,0.003438
"Ludwigia adscendens","perennial",84,5.633593,0.335555,0.036612,0.00266
"Ludwigia alata","perennial",21,5.287477,0.107287,0.023412,0.010642
"Ludwigia arcuata","perennial",15,5.232029,0.157763,0.040734,0.014898
"Ludwigia brevipes","perennial",NA,NA,NA,NA,NA
"Ludwigia glandulosa","perennial",79,4.971977,0.176431,0.01985,0.002829
"Ludwigia grandiflora","perennial",71,5.058913,0.290237,0.034445,0.003148
"Ludwigia hyssopifolia","annual",298,5.647647,0.427046,0.024738,0.00075
"Ludwigia inclinata","perennial",15,6.022624,0.291415,0.075243,0.014898
"Ludwigia lanceolata","perennial",5,5.261074,0.063474,0.028386,0.044695
"Ludwigia nervosa","perennial",281,5.612559,0.331744,0.01979,0.000795
"Ludwigia octovalvis","perennial",NA,NA,NA,NA,NA
"Ludwigia ovalis","perennial",41,5.473628,0.316591,0.049443,0.005451
"Ludwigia palustris","perennial",404,4.807762,0.399368,0.019869,0.000553
"Ludwigia peploides","perennial",261,4.959753,0.60635,0.037532,0.000856
"Ludwigia peruviana","perennial",210,5.399388,0.485082,0.033474,0.001064
"Ludwigia polycarpa","perennial",39,4.695352,0.110149,0.017638,0.00573
"Ludwigia ravenii","perennial",NA,NA,NA,NA,NA
"Ludwigia repens","perennial",NA,NA,NA,NA,NA
"Ludwigia sedoides","perennial",59,5.775594,0.298616,0.038876,0.003788
"Ludwigia spathulata","perennial",1,5.049856,NA,NA,0.223476
"Ludwigia sphaerocarpa","perennial",31,4.968401,0.270363,0.048559,0.007209
"Ludwigia suffruticosa","perennial",43,5.388006,0.347184,0.052945,0.005197
"Megacorax gracielanus","perennial",1,4.867534,NA,NA,0.223476
"Neoholmgrenia andina","annual",22,3.621379,0.275611,0.05876,0.010158
"Oenothera acaulis","perennial",NA,NA,NA,NA,NA
"Oenothera acutissima","perennial",2,3.401197,0,0,0.111738
"Oenothera affinis","annual",62,4.981544,0.637015,0.080901,0.003604
"Oenothera albicaulis","perennial",139,4.057342,0.427979,0.036301,0.001608
"Oenothera anomala","perennial",6,4.853097,0.312975,0.127772,0.037246
"Oenothera argillicola","annual",3,4.38636,0.108023,0.062367,0.074492
"Oenothera arida","perennial",NA,NA,NA,NA,NA
"Oenothera arizonica","annual",11,3.604381,0.559778,0.168779,0.020316
"Oenothera bahia-blancae","annual",6,4.145436,0.751744,0.306898,0.037246
"Oenothera berlandieri","perennial",NA,NA,NA,NA,NA
"Oenothera biennis","annual",386,4.693168,0.313705,0.015967,0.000579
"Oenothera boquillensis","perennial",NA,NA,NA,NA,NA
"Oenothera brachycarpa","perennial",42,4.265376,0.318306,0.049116,0.005321
"Oenothera calcicola","perennial",15,4.240769,0.285942,0.07383,0.014898
"Oenothera californica","perennial",NA,NA,NA,NA,NA
"Oenothera canescens","perennial",33,4.307031,0.159709,0.027802,0.006772
"Oenothera cespitosa","perennial",48,3.891068,0.459607,0.066339,0.004656
"Oenothera cinerea","perennial",12,4.378278,0.328968,0.094965,0.018623
"Oenothera clelandii","annual",39,4.65237,0.100966,0.016167,0.00573
"Oenothera coloradensis","annual",NA,NA,NA,NA,NA
"Oenothera coronopifolia","perennial",84,4.004748,0.40079,0.04373,0.00266
"Oenothera curtiflora","annual",168,4.387894,0.409349,0.031582,0.00133
"Oenothera deltoides","perennial",51,3.32823,0.5291,0.074089,0.004382
"Oenothera demareei","annual",NA,NA,NA,NA,NA
"Oenothera drummondii","perennial",26,5.053711,0.440295,0.086349,0.008595
"Oenothera elata","annual",69,4.278331,0.616184,0.07418,0.003239
"Oenothera elongata","annual",8,5.011924,0.245443,0.086777,0.027934
"Oenothera engelmannii","annual",18,4.204231,0.215362,0.050761,0.012415
"Oenothera filiformis","annual",61,4.832792,0.161109,0.020628,0.003664
"Oenothera filipes","perennial",NA,NA,NA,NA,NA
"Oenothera flava","perennial",90,4.063925,0.547418,0.057703,0.002483
"Oenothera fruticosa","perennial",66,4.894429,0.221395,0.027252,0.003386
"Oenothera gaura","annual",28,4.644582,0.15932,0.030109,0.007981
"Oenothera glaucifolia","annual",47,4.605166,0.248903,0.036306,0.004755
"Oenothera glazioviana","annual",27,4.984636,0.530478,0.102091,0.008277
"Oenothera grandiflora","annual",NA,NA,NA,NA,NA
"Oenothera grandis","annual",41,4.530937,0.241419,0.037703,0.005451
"Oenothera hartwegii","perennial",38,4.254156,0.28944,0.046953,0.005881
"Oenothera havardii","perennial",9,4.497402,0.318899,0.1063,0.024831
"Oenothera heterophylla","annual",15,4.796681,0.186001,0.048025,0.014898
"Oenothera hexandra","annual",8,5.089893,0.352857,0.124754,0.027934
"Oenothera humifusa","annual",26,5.170729,0.223083,0.04375,0.008595
"Oenothera indecora","annual",43,5.028945,0.455966,0.069534,0.005197
"Oenothera kunthiana","perennial",94,4.806072,0.583823,0.060217,0.002377
"Oenothera laciniata","annual",260,4.840152,0.333817,0.020702,0.00086
"Oenothera latifolia","perennial",32,4.201669,0.264754,0.046802,0.006984
"Oenothera lavandulifolia","annual",64,4.19884,0.316551,0.039569,0.003492
"Oenothera lindheimeri","perennial",8,4.95085,0.135419,0.047878,0.027934
"Oenothera linifolia","annual",69,4.908665,0.134326,0.016171,0.003239
"Oenothera longiflora","annual",NA,NA,NA,NA,NA
"Oenothera longissima","annual",21,3.537976,0.537647,0.117324,0.010642
"Oenothera longituba","annual",9,4.452787,1.132408,0.377469,0.024831
"Oenothera macrocarpa","perennial",17,4.681904,0.218694,0.053041,0.013146
"Oenothera macrosceles","perennial",10,4.091939,0.299539,0.094723,0.022348
"Oenothera magellanica","annual",4,4.25706,0.70963,0.354815,0.055869
"Oenothera maysillesii","perennial",NA,NA,NA,NA,NA
"Oenothera mckelveyae","perennial",NA,NA,NA,NA,NA
"Oenothera mendocinensis","annual",8,4.241382,0.79679,0.281708,0.027934
"Oenothera multicaulis","perennial",26,5.281799,0.588317,0.115378,0.008595
"Oenothera nana","annual",11,4.321274,0.838056,0.252683,0.020316
"Oenothera neomexicana","annual",17,4.327584,0.404465,0.098097,0.013146
"Oenothera nutans","annual",12,4.816538,0.254013,0.073327,0.018623
"Oenothera nuttallii","perennial",57,4.318448,0.321457,0.042578,0.003921
"Oenothera oakesiana","annual",NA,NA,NA,NA,NA
"Oenothera odorata","annual",18,4.261082,0.749443,0.176645,0.012415
"Oenothera organensis","perennial",1,3.951244,NA,NA,0.223476
"Oenothera pallida","perennial",91,3.650095,0.431093,0.045191,0.002456
"Oenothera parodiana","annual",41,5.011406,0.22753,0.035534,0.005451
"Oenothera patriciae","annual",18,4.623047,0.202757,0.04779,0.012415
"Oenothera perennis","perennial",173,4.65344,0.167384,0.012726,0.001292
"Oenothera picensis","annual",8,4.842308,0.292297,0.103343,0.027934
"Oenothera pilosella","perennial",44,4.714592,0.178401,0.026895,0.005079
"Oenothera primiveris","annual",70,3.676949,0.609662,0.072869,0.003193
"Oenothera psammophila","perennial",1,3.7612,NA,NA,0.223476
"Oenothera pubescens","annual",93,4.933681,0.572053,0.059319,0.002403
"Oenothera ravenii","annual",9,5.198157,0.136885,0.045628,0.024831
"Oenothera rhombipetala","annual",40,4.561361,0.294474,0.04656,0.005587
"Oenothera riparia","perennial",2,5.117707,0.03388,0.023957,0.111738
"Oenothera rosea","perennial",151,4.92989,0.754217,0.061377,0.00148
"Oenothera sandiana","annual",NA,NA,NA,NA,NA
"Oenothera serrulata","perennial",179,4.470058,0.253699,0.018962,0.001248
"Oenothera simulans","annual",26,5.273614,0.09872,0.019361,0.008595
"Oenothera sinuosa","perennial",21,4.646917,0.220767,0.048175,0.010642
"Oenothera spachiana","annual",19,4.888823,0.118315,0.027143,0.011762
"Oenothera speciosa","perennial",137,4.68692,0.352951,0.030155,0.001631
"Oenothera stricta","annual",NA,NA,NA,NA,NA
"Oenothera stubbei","perennial",1,4.59512,NA,NA,0.223476
"Oenothera suffrutescens","perennial",243,4.343731,0.345901,0.02219,0.00092
"Oenothera suffulta","annual",16,4.677375,0.242196,0.060549,0.013967
"Oenothera tarijensis","annual",NA,NA,NA,NA,NA
"Oenothera tetraptera","perennial",59,4.943651,0.586244,0.076322,0.003788
"Oenothera toumeyi","annual",6,4.963741,0.449394,0.183464,0.037246
"Oenothera triangulata","annual",NA,NA,NA,NA,NA
"Oenothera tubifera","no_life_form_on_database",5,4.837003,0.671557,0.300329,0.044695
"Oenothera versicolor","annual",12,5.213079,0.411036,0.118656,0.018623
"Oenothera villaricae","annual",2,4.671867,1.425959,1.008305,0.111738
"Oenothera villosa","annual",52,4.304237,0.52755,0.073158,0.004298
"Oenothera wigginsii","annual",7,3.320724,0.367152,0.13877,0.031925
"Oenothera xenogaura","no_life_form_on_database",7,4.395372,0.323692,0.122344,0.031925
"Oenothera xylocarpa","perennial",3,4.469742,0.316617,0.182799,0.074492
"Taraxia ovata","perennial",12,5.1842,0.337168,0.097332,0.018623
"Taraxia subacaulis","perennial",34,4.051226,0.561927,0.09637,0.006573
"Taraxia tanacetifolia","perennial",35,3.943011,0.66017,0.111589,0.006385
"Tetrapteron graciliflorum","annual",23,4.485488,0.546596,0.113973,0.009716
"Xylonagra arborea","perennial",5,3.331844,0.431482,0.192965,0.044695
