"species","life_form","n","mean","sd","se"
"Salvia absconditiflora","no_life_form_on_database",2,48,5.65685424949238,4
"Salvia acerifolia","no_life_form_on_database",NA,NA,NA,NA
"Salvia adenocaulon","perennial",NA,NA,NA,NA
"Salvia adenophora","perennial",6,92.6666666666667,8.50098033562404,3.47051068928543
"Salvia adenophylla","perennial",NA,NA,NA,NA
"Salvia aegyptiaca","perennial",19,72.4736842105263,26.7464814322529,6.13606366623565
"Salvia aequidistans","no_life_form_on_database",NA,NA,NA,NA
"Salvia aerea","perennial",4,97,13.9522996909709,6.97614984548545
"Salvia aethiopis","annual",76,30.2105263157895,12.5446570719423,1.43897085415709
"Salvia africana","perennial",NA,NA,NA,NA
"Salvia africana-lutea","no_life_form_on_database",16,45.1875,22.4297978888204,5.60744947220511
"Salvia agnes","perennial",7,99,9.23760430703401,3.49148624377588
"Salvia akiensis","no_life_form_on_database",1,29,NA,NA
"Salvia alamosana","perennial",13,99,10.5672449894316,2.93082643459888
"Salvia alba","no_life_form_on_database",11,78.1818181818182,24.3097436507183,7.32966349446881
"Salvia albicaulis","no_life_form_on_database",2,63.5,12.0208152801713,8.5
"Salvia albimaculata","perennial",NA,NA,NA,NA
"Salvia albocaerulea","perennial",10,100.4,8.39576612876329,2.65497436689865
"Salvia alborosea","no_life_form_on_database",NA,NA,NA,NA
"Salvia amarissima","no_life_form_on_database",33,90,14.5880944608952,2.53946128861293
"Salvia amethystina","perennial",6,35.6666666666667,2.94392028877595,1.20185042515466
"Salvia amplexicaulis","perennial",NA,NA,NA,NA
"Salvia amplifrons","annual",NA,NA,NA,NA
"Salvia anatolica","perennial",NA,NA,NA,NA
"Salvia angulata","perennial",12,49.3333333333333,16.0472786326888,4.63245031917191
"Salvia angustiarum","no_life_form_on_database",NA,NA,NA,NA
"Salvia apiana","no_life_form_on_database",22,79.2272727272727,17.218295414172,3.670952916724
"Salvia appendiculata","perennial",NA,NA,NA,NA
"Salvia aramiensis","no_life_form_on_database",NA,NA,NA,NA
"Salvia arbuscula","no_life_form_on_database",14,102.5,16.6306020058482,4.44471534583425
"Salvia areolata","perennial",1,70,NA,NA
"Salvia areysiana","perennial",NA,NA,NA,NA
"Salvia argentea","annual",57,54.9473684210526,16.0506130864565,2.12595563837432
"Salvia ariana","perennial",NA,NA,NA,NA
"Salvia arisanensis","no_life_form_on_database",3,53.3333333333333,33.7243729865113,19.4707758220136
"Salvia aristata","perennial",3,74.3333333333333,5.68624070307733,3.2829526005987
"Salvia articulata","perennial",NA,NA,NA,NA
"Salvia aspera","perennial",5,80.4,14.6389890361322,6.54675492133316
"Salvia atrocyanea","perennial",7,90.5714285714286,12.0672717554155,4.56100000969473
"Salvia atropatana","perennial",4,66.5,21.3619599600162,10.6809799800081
"Salvia atropurpurea","perennial",1,92,NA,NA
"Salvia atrorubra","perennial",1,109,NA,NA
"Salvia aucheri","perennial",NA,NA,NA,NA
"Salvia aurita","no_life_form_on_database",8,44.375,21.9930995671694,7.77573492162822
"Salvia austriaca","perennial",18,25.3333333333333,7.51469149302179,1.77122977108019
"Salvia axillaris","perennial",22,88.5909090909091,11.5579660877933,2.46416664953138
"Salvia azurea","perennial",59,32.7796610169492,15.9244637181506,2.07318858941967
