"","waiting_times","alpha","sigma.sq","theta","tip_state"
"Hibiscus_mechowii",0.0281311498986233,0.0523683187166614,0.173522585621845,5.17245887656888,"annual"
"Abelmoschus_manihot",0.0166016168588432,0.0523683187166614,0.0462510473192112,6.60057744931807,"perennial"
"Malvaviscus_arboreus",0.0166016168588432,0.0523683187166614,0.0462510473192112,6.60057744931807,"perennial"
"Malvaviscus_palmanus",0.0166016168588432,0.0523683187166614,0.0462510473192112,6.60057744931807,"perennial"
"Pavonia_schiedeana",0.0166016168588432,0.0523683187166614,0.0462510473192112,6.60057744931807,"perennial"
"Decaschistia_byrnesii",0.0166016168588432,0.0523683187166614,0.0462510473192112,6.60057744931807,"perennial"
"Urena_lobata",0.0166016168588432,0.0523683187166614,0.0462510473192112,6.60057744931807,"perennial"
"Hibiscus_surattensis",0.0166016168588432,0.0523683187166614,0.0462510473192112,6.60057744931807,"perennial"
"Hibiscus_micranthus",0.0166016680170314,0.0523683187166614,0.0462510474614565,6.60057744351047,"perennial"
"Humbertiella_henrici",0.0166021685075842,0.0523683187166614,0.0462510488530705,6.60057738669354,"perennial"
"Megistostegium_microphyllum",0.0166016168588432,0.0523683187166614,0.0462510473192112,6.60057744931807,"perennial"
"Alyogyne_hakeifolia",0.0166019924212887,0.0523683187166614,0.0462510479315524,6.60057742529357,"perennial"
"Thespesia_acutiloba",0.0166016762943947,0.0523683187166614,0.0462510474844717,6.6005774425708,"perennial"
"Abutilon_abutiloides",0.0166020266400596,0.0523683187166614,0.0462510484586078,6.60057740279869,"perennial"
"Abutilon_malacum",0.0166016168588432,0.0523683187166614,0.0462510473192112,6.60057744931807,"perennial"
"Abutilon_menziesii",0.0166016168588432,0.0523683187166614,0.0462510473192112,6.60057744931807,"perennial"
"Abutilon_sandwicense",0.0166016168588432,0.0523683187166614,0.0462510473192112,6.60057744931807,"perennial"
"Abutilon_incanum",0.0166016168588432,0.0523683187166614,0.0462510473192112,6.60057744931807,"perennial"
"Abutilon_indicum",0.0281298034420162,0.0523683187166614,0.173522541415245,5.17246097607332,"annual"
"Abutilon_theophrasti",0.0281298034420247,0.0523683187166614,0.173522541415245,5.17246097607725,"annual"
"Abutilon_fruticosum",0.0166016168588432,0.0523683187166614,0.0462510473192112,6.60057744931807,"perennial"
"Briquetia_spicata",0.0166020878162804,0.0523683187166614,0.0462510486287083,6.60057739585382,"perennial"
"Abutilon_angulatum",0.0166016192146206,0.0523683187166614,0.0462510473195548,6.60057744931807,"perennial"
"Abutilon_grandifolium",0.0166016168588432,0.0523683187166614,0.0462510473192112,6.60057744931807,"perennial"
"Wissadula_excelsior",0.0166016168588432,0.0523683187166614,0.0462510473192112,6.60057744931807,"perennial"
"Anoda_crenatiflora",0.028131188176589,0.0523683187166614,0.173522593602939,5.17245883227308,"annual"
"Periptera_punicea",0.0166016168588432,0.0523683187166614,0.0462510473192112,6.60057744931807,"perennial"
"Bastardiastrum_cinctum",0.0166016173812189,0.0523683187166614,0.0462510473332118,6.60057744931807,"perennial"
"Bakeridesia_bakeriana",0.0166016168588432,0.0523683187166614,0.0462510473192112,6.60057744931807,"perennial"
"Bakeridesia_nelsonii",0.0166016168588432,0.0523683187166614,0.0462510473192112,6.60057744931807,"perennial"
"Bakeridesia_yucatana",0.0166016168588432,0.0523683187166614,0.0462510473192112,6.60057744931807,"perennial"
"Bakeridesia_integerrima",0.0166016168588432,0.0523683187166614,0.0462510473192112,6.60057744931807,"perennial"
"Bakeridesia_ferruginea",0.0166016168588432,0.0523683187166614,0.0462510473192112,6.60057744931807,"perennial"
"Bakeridesia_notolophium",0.0166016168588432,0.0523683187166614,0.0462510473192112,6.60057744931807,"perennial"
"Bakeridesia_gaumeri",0.0166016168588432,0.0523683187166614,0.0462510473192112,6.60057744931807,"perennial"
"Bakeridesia_pittieri",0.0166018442507861,0.0523683187166614,0.0462510479514745,6.60057742350398,"perennial"
"Bakeridesia_gloriosa",0.0166016169665792,0.0523683187166614,0.0462510473192269,6.60057744931807,"perennial"
"Bakeridesia_exalata",0.0166016168588432,0.0523683187166614,0.0462510473192112,6.60057744931807,"perennial"
"Pseudabutilon_umbellatum",0.0166023942784698,0.0523683187166614,0.0462510494808264,6.60057736106347,"perennial"
"Billieturnera_helleri",0.0166016168588432,0.0523683187166614,0.0462510473192112,6.60057744931807,"perennial"
"Briquetia_sonorae",0.0166016170413905,0.0523683187166614,0.0462510473241038,6.60057744931807,"perennial"
"Hochreutinera_amplexifolia",0.0166016168588432,0.0523683187166614,0.0462510473192112,6.60057744931807,"perennial"
"Sidastrum_paniculatum",0.0166024621218006,0.0523683187166614,0.0462510496694648,6.60057735336173,"perennial"
"Dendrosida_breedlovei",0.0166016218765215,0.0523683187166614,0.046251047319943,6.60057744931807,"perennial"
"Sida_linifolia",0.0281301402878223,0.0523683187166614,0.173522296701184,5.17245981112134,"annual"
"Sida_aggregata",0.0166021053839132,0.0523683187166614,0.0462510491988664,6.60057739928416,"perennial"
"Sida_cordifolia",0.0281304143320812,0.0523683187166614,0.173522308480871,5.17245937993565,"annual"
"Sida_acuta",0.028130764698811,0.0523683187166614,0.173522320760051,5.17245883227024,"annual"
"Sida_rhombifolia",0.0166018014179348,0.0523683187166614,0.0462510478285604,6.60057742856149,"perennial"
"Sida_spinosa",0.0281301793984377,0.0523683187166614,0.173522299419365,5.17245976942131,"annual"
"Sida_glutinosa",0.0166016339413174,0.0523683187166614,0.0462510477770547,6.60057744931807,"perennial"
