"","waiting_times","alpha","sigma.sq","theta","tip_state"
"Chamaesium_thalictrifolium",0.0221400687497651,0.114231927011935,0.0762142230805202,6.46129814306566,"perennial"
"Chamaesium_paradoxum",0.016029805412154,0.114231927011935,0.0762142230805202,6.19452691900579,"annual"
"Conioselinum_chinense",0.0221400687497651,0.114231927011935,0.0762142230805202,6.46129814306566,"perennial"
"Ligusticum_porteri",0.0221400687497651,0.114231927011935,0.0762142230805202,6.46129814306566,"perennial"
"Conioselinum_scopulorum",0.0221400687497651,0.114231927011935,0.0762142230805202,6.46129814306566,"perennial"
"Trochiscanthes_nodiflorus",0.0221400687497651,0.114231927011935,0.0762142230805202,6.46129814306566,"perennial"
"Yabea_microcarpa",0.016029805412154,0.114231927011935,0.0762142230805202,6.19452691900579,"annual"
"Turgenia_latifolia",0.016029805412154,0.114231927011935,0.0762142230805202,6.19452691900579,"annual"
"Lisaea_papyracea",0.016029805412154,0.114231927011935,0.0762142230805202,6.19452691900579,"annual"
"Lisaea_heterocarpa",0.016029805412154,0.114231927011935,0.0762142230805202,6.19452691900579,"annual"
"Caucalis_platycarpos",0.016029805412154,0.114231927011935,0.0762142230805202,6.19452691900579,"annual"
"Torilis_elongata",0.016029805412154,0.114231927011935,0.0762142230805202,6.19452691900579,"annual"
"Chaetosciadium_trichospermum",0.016029805412154,0.114231927011935,0.0762142230805202,6.19452691900579,"annual"
"Torilis_scabra",0.016029805412154,0.114231927011935,0.0762142230805202,6.19452691900579,"annual"
"Szovitsia_callicarpa",0.016029805412154,0.114231927011935,0.0762142230805202,6.19452691900579,"annual"
"Astrodaucus_orientalis",0.016029805412154,0.114231927011935,0.0762142230805202,6.19452691900579,"annual"
"Chaerophyllum_hirsutum",0.0221400687497651,0.114231927011935,0.0762142230805202,6.46129814306566,"perennial"
"Chaerophyllum_crinitum",0.016029805412154,0.114231927011935,0.0762142230805202,6.19452691900579,"annual"
"Chaerophyllum_roseum",0.0221400687497651,0.114231927011935,0.0762142230805202,6.46129814306566,"perennial"
"Chaerophyllum_prescottii",0.0221400687497651,0.114231927011935,0.0762142230805202,6.46129814306566,"perennial"
"Chaerophyllum_byzantinum",0.0221400687497651,0.114231927011935,0.0762142230805202,6.46129814306566,"perennial"
"Chaerophyllum_macrospermum",0.016029805412154,0.114231927011935,0.0762142230805202,6.19452691900579,"annual"
"Chaerophyllum_macropodum",0.016029805412154,0.114231927011935,0.0762142230805202,6.19452691900579,"annual"
"Chaerophyllum_bulbosum",0.016029805412154,0.114231927011935,0.0762142230805202,6.19452691900579,"annual"
"Chaerophyllum_aromaticum",0.0221400687497651,0.114231927011935,0.0762142230805202,6.46129814306566,"perennial"
"Chaerophyllum_humile",0.0221400687497651,0.114231927011935,0.0762142230805202,6.46129814306566,"perennial"
"Chaerophyllum_aureum",0.0221400687497651,0.114231927011935,0.0762142230805202,6.46129814306566,"perennial"
"Chaerophyllum_nodosum",0.016029805412154,0.114231927011935,0.0762142230805202,6.19452691900579,"annual"
"Chaerophyllum_tainturieri",0.016029805412154,0.114231927011935,0.0762142230805202,6.19452691900579,"annual"
"Chaerophyllum_procumbens",0.016029805412154,0.114231927011935,0.0762142230805202,6.19452691900579,"annual"
"Chaerophyllum_andicola",0.0221400687497651,0.114231927011935,0.0762142230805202,6.46129814306566,"perennial"
"Chaerophyllum_lineare",0.0221400687497651,0.114231927011935,0.0762142230805202,6.46129814306566,"perennial"
"Chaerophyllum_papuanum",0.0221400687497651,0.114231927011935,0.0762142230805202,6.46129814306566,"perennial"
"Chaerophyllum_azorellaceum",0.0221400687497651,0.114231927011935,0.0762142230805202,6.46129814306566,"perennial"
"Chaerophyllum_temulum",0.016029805412154,0.114231927011935,0.0762142230805202,6.19452691900579,"annual"
"Sphallerocarpus_gracilis",0.016029805412154,0.114231927011935,0.0762142230805202,6.19452691900579,"annual"
"Anthriscus_sylvestris",0.016029805412154,0.114231927011935,0.0762142230805202,6.19452691900579,"annual"
"Anthriscus_nitidus",0.016029805412154,0.114231927011935,0.0762142230805202,6.19452691900579,"annual"
"Anthriscus_caucalis",0.016029805412154,0.114231927011935,0.0762142230805202,6.19452691900579,"annual"
"Anthriscus_cerefolium",0.016029805412154,0.114231927011935,0.0762142230805202,6.19452691900579,"annual"
"Myrrhis_odorata",0.0221400687497651,0.114231927011935,0.0762142230805202,6.46129814306566,"perennial"
"Geocaryum_macrocarpum",0.0221400687497651,0.114231927011935,0.0762142230805202,6.46129814306566,"perennial"
"Osmorhiza_aristata",0.0221400687497651,0.114231927011935,0.0762142230805202,6.46129814306566,"perennial"
"Osmorhiza_longistylis",0.0221400687497651,0.114231927011935,0.0762142230805202,6.46129814306566,"perennial"
"Osmorhiza_glabrata",0.0221400687497651,0.114231927011935,0.0762142230805202,6.46129814306566,"perennial"
"Osmorhiza_brachypoda",0.0221400687497651,0.114231927011935,0.0762142230805202,6.46129814306566,"perennial"
"Osmorhiza_purpurea",0.0221400687497651,0.114231927011935,0.0762142230805202,6.46129814306566,"perennial"
"Osmorhiza_depauperata",0.0221400687497651,0.114231927011935,0.0762142230805202,6.46129814306566,"perennial"
"Osmorhiza_occidentalis",0.0221400687497651,0.114231927011935,0.0762142230805202,6.46129814306566,"perennial"
"Osmorhiza_berteroi",0.0221400687497651,0.114231927011935,0.0762142230805202,6.46129814306566,"perennial"
"Osmorhiza_mexicana",0.0221400687497651,0.114231927011935,0.0762142230805202,6.46129814306566,"perennial"
"Scandix_pecten-veneris",0.016029805412154,0.114231927011935,0.0762142230805202,6.19452691900579,"annual"
