"","waiting_times","alpha","sigma.sq","theta","tip_state"
"Cardamine_glacialis",0.0330267222697922,6.8854024038474,2.23158769273032,9.1325134267662,"perennial"
"Cardamine_lilacina",0.0537746300973781,6.8854024038474,2.23948172455711,8.98243856053809,"annual"
"Cardamine_debilis",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_lacustris",0.0537746300973781,6.8854024038474,2.23948172455711,8.98243856053809,"annual"
"Cardamine_umbellata",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_corymbosa",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_bilobata",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_macrophylla",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_victoris",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_blaisdellii",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_purpurea",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_digitata",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_prorepens",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_yezoensis",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_microphylla",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_angulata",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_californica",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_nuttallii",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_longii",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_breweri",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_cordifolia",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_flexuosa",0.0537746495215827,6.8854024038474,2.23948172660645,8.98243885932578,"annual"
"Cardamine_pensylvanica",0.0537746495215827,6.8854024038474,2.23948172660645,8.98243885932578,"annual"
"Cardamine_scutata",0.0537746530876892,6.8854024038474,2.23948172598267,8.98243894402006,"annual"
"Cardamine_ovata",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_africana",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_tanakae",0.0537746329212996,6.8854024038474,2.23948172591317,8.98243857240307,"annual"
"Cardamine_amara",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_paucijuga",0.0537746383724621,6.8854024038474,2.23948172566583,8.98243868079539,"annual"
"Cardamine_obliqua",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_griffithii",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_jamesonii",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_bulbosa",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_douglassii",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_rotundifolia",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_polemonioides",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_matthioli",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_uliginosa",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_tenera",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_crassifolia",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_pratensis",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_apennina",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_raphanifolia",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_bonariensis",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_microzyga",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_nipponica",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_franchetiana",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_rockii",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_asarifolia",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_hirsuta",0.0537746370116224,6.8854024038474,2.239481726729,8.98243862385465,"annual"
"Cardamine_appendiculata",0.0330206523176206,6.8854024038474,2.23158769286939,9.1325134267662,"perennial"
"Cardamine_oligosperma",0.0537746395914905,6.8854024038474,2.23948172603114,8.98243869248408,"annual"
"Cardamine_pentaphyllos",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_kitaibelii",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_papuana",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
"Cardamine_heptaphylla",0.032992955005797,6.8854024038474,2.231587693504,9.1325134267662,"perennial"
