"waiting_times","alpha","sigma.sq","theta","tip_state"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0993841795019092,0.294267827909571,0.177923478303749,3.41088444767744,"annual"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152492547499,0.294267827909571,0.0515786289801289,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0993841795019092,0.294267827909571,0.177923478303749,3.41088444767744,"annual"
0.0994357027537703,0.294267827909571,0.177923460871449,3.41088444767744,"annual"
0.0993841795019092,0.294267827909571,0.177923478303749,3.41088444767744,"annual"
0.0993841795019092,0.294267827909571,0.177923478303749,3.41088444767744,"annual"
0.0993841795019092,0.294267827909571,0.177923478303749,3.41088444767744,"annual"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0993841795019092,0.294267827909571,0.177923478303749,3.41088444767744,"annual"
0.0993841795019092,0.294267827909571,0.177923478303749,3.41088444767744,"annual"
0.0993841795019092,0.294267827909571,0.177923478303749,3.41088444767744,"annual"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
0.0140152419921395,0.294267827909571,0.0515786289814984,3.23368565982585,"perennial"
