"","np","lnLik","DiscLik","ContLik","AIC","dAIC","AICwt"
"Brassiceae.CD_OUMV",7,-31.0085879897621,-35.674301763562,-31.1085797171966,76.0171759795241,22.1974118917796,1.24694167104412e-05
"Brassiceae.CID_BMV",9,-60.1397700598506,-34.9997617904128,-21.7040687769196,138.279540119701,84.4597760319567,3.7648315605083e-19
"Brassiceae.CID_OUV",10,-20.5695520080036,-34.8285122441664,17.777773097223,61.1391040160073,7.31933992826275,0.0212118435975775
"Brassiceae.CID_OUM",10,-18.6150381737628,-34.7594493309194,20.0382446721809,57.2300763475257,3.41031225978113,0.149765916754092
"Brassiceae.CID_OUMV",11,-21.0468994411021,-35.0127188036544,17.3355490637694,64.0937988822042,10.2740347944597,0.0048414402697207
"Cardamineae.CID_BM1",4,-109.740093398047,-52.4476225754931,-53.5461624281463,227.480186796093,39.6700013289879,2.14310970399847e-09
"Cardamineae.CID_OU1",5,-91.6868794525322,-52.5793028606693,-35.4161506282405,193.373758905064,5.56357343795889,0.0545960368263226
"Cardamineae.CD_BMV",5,-108.693592005705,-52.6202778357992,-52.3119738820998,227.38718401141,39.5769985443041,2.24512073511538e-09
"Cardamineae.CD_OUV",6,-87.9050927335528,-52.3856755072803,-31.7587264887591,187.810185467106,0,0.881608441447434
"Cardamineae.CD_OUM",6,-91.5866931482387,-52.270753820202,-35.4307797434839,195.173386296477,7.36320082937181,0.0222012279144751
"Cardamineae.CD_OUMV",7,-89.9630083676374,-52.4647739201087,-33.8060150416106,193.926016735275,6.11583126816916,0.0414228383383512
"Cardamineae.CID_BMV",9,-109.945487867709,-55.0589243483916,-50.9640065370473,237.890975735417,50.0807902683118,1.17589977828008e-11
"Cardamineae.CID_OUV",10,-92.7795146039511,-52.7560690325776,-36.3119438208944,205.559029207902,17.7488437407966,0.000123356855873225
"Cardamineae.CID_OUM",10,-93.7786248048514,-54.1183743681764,-36.8295920458493,207.557249609703,19.7470641425971,4.54208486580778e-05
"Cardamineae.CID_OUMV",11,-95.611256589808,-54.9050577580696,-37.121244009447,213.222513179616,25.4123277125103,2.67336889696066e-06
"Cardueae.CID_BM1",4,-58.879905553358,-75.0681080279438,19.7924769909924,125.759811106716,16.9260802885136,0.000160767749435925
"Cardueae.CID_OU1",5,-55.8172778747522,-74.9092419820859,21.7393171665363,121.634555749504,12.800824931302,0.00126469776545387
"Cardueae.CD_BMV",5,-54.8774801530681,-74.5439007617238,23.6224299830452,119.754960306136,10.9212294879338,0.00323694794875806
"Cardueae.CD_OUV",6,-48.4168654091012,-74.9687075936331,28.7215635559518,108.833730818202,0,0.761466088387782
"Cardueae.CD_OUM",6,-52.2917240645099,-74.9881190795718,26.074508647093,116.58344812902,7.74971731081743,0.0158059584066148
"Cardueae.CD_OUMV",7,-48.6931266113645,-74.8643851693909,28.4812838309968,111.386253222729,2.55252240452654,0.212509020405656
"Cardueae.CID_BMV",9,-58.8404366701974,-74.9778171007538,19.7982075794401,135.680873340395,26.8471425221924,1.12685397451739e-06
"Cardueae.CID_OUV",10,-52.7705635993733,-75.3901189509281,30.9087516782055,125.541127198747,16.7073963805442,0.000179343458045834
"Cardueae.CID_OUM",10,-49.3924368799155,-75.5202029544588,37.8340421788759,118.784873759831,9.9511429416287,0.00525759747119721
"Cardueae.CID_OUMV",11,-52.1853622845459,-74.5424402921048,26.1076044223199,126.370724569092,17.5369937508893,0.000118451553082433
"CES.CID_BM1",4,-7.42664402567547,-14.0220453261518,10.4821927794817,22.8532880513509,0,0.421464556111546
"CES.CID_OU1",5,-7.55965305327325,-14.2761460375158,10.4683477426408,25.1193061065465,2.26601805519554,0.135738013479075
"CES.CD_BMV",5,-7.04007719864581,-13.960550905932,10.9661108210809,24.0801543972916,1.22686634594068,0.228218273531294
"CES.CD_OUV",6,-6.77358640005002,-13.9948345363222,11.145455746728,25.5471728001,2.69388474874909,0.109595170596447
"CES.CD_OUM",6,-7.35523983769736,-13.9774464951317,10.4640704156145,26.7104796753947,3.85719162404378,0.0612607823313431
"CES.CD_OUMV",7,-6.85338862983719,-14.0666964631673,11.3001397153866,27.7067772596744,4.85348920832343,0.0372253909123792
"CES.CID_BMV",9,-7.0735518673492,-14.0443035145901,11.012663706199,32.1471037346984,9.29381568334746,0.00404235661455753
"CES.CID_OUV",10,-7.5014817564133,-14.3717556999823,10.7590180717313,35.0029635128266,12.1496754614756,0.000969376646320134
"CES.CID_OUM",10,-7.54926722123431,-14.053514754956,10.4096171910385,35.0985344424686,12.2452463911177,0.000924143874117544
"CES.CID_OUMV",11,-7.04674719702634,-14.6133247417837,11.2933440427564,36.0934943940527,13.2402063427017,0.000561935902921312
"Chamaecrista.CID_BM1",4,70.6753136581929,-14.0101077533457,88.5352006578341,-133.350627316386,16.2357219634428,0.000191533093029548
"Chamaecrista.CID_OU1",5,79.7931746399143,-14.0209565169229,97.3249522348903,-149.586349279829,0,0.642371184735177
"Chamaecrista.CD_BMV",5,70.9294082114712,-14.2471790737403,89.8119820548506,-131.858816422942,17.7275328568862,9.08450362443032e-05
"Chamaecrista.CD_OUV",6,71.8605012372867,-13.7419635221411,89.2931390074313,-131.721002474573,17.8653468052552,8.47959839281418e-05
"Chamaecrista.CD_OUM",6,80.1725501281665,-13.8586671211096,97.5015124444423,-148.345100256333,1.24124902349544,0.345344266789041
"Chamaecrista.CD_OUMV",7,72.5590539349624,-13.97137463255,89.9658631225955,-131.118107869925,18.4682414099037,6.27275584645274e-05
"Chamaecrista.CID_BMV",9,70.783825234911,-14.376779645404,89.9480043852461,-123.567650469822,26.0186988100066,1.43845868105217e-06
"Chamaecrista.CID_OUV",10,80.4250748751407,-14.3897145490084,98.1292365200813,-140.850149750281,8.73619952954724,0.0081422498910109
"Chamaecrista.CID_OUM",10,79.6383153877581,-14.1220372144187,97.1466593684619,-139.276630775516,10.3097185043123,0.00370731188176541
"Chamaecrista.CID_OUMV",11,73.7140407835748,-14.4465615831274,91.3277687266653,-125.42808156715,24.158267712679,3.64657265790867e-06
"Chorisporeae.CID_BM1",4,-2.5655790605565,-4.66069229306247,5.96519046109841,13.131158121113,7.75962646855666,0.00799853078580365
"Chorisporeae.CID_OU1",5,2.0429126629768,-4.72442475918446,10.5800031408473,5.91417467404641,0.54264302149006,0.295228489310046
"Chorisporeae.CD_BMV",5,0.0464166705330727,-4.73611432340087,8.42970309265908,9.90716665893386,4.53563500637751,0.040095078821628
"Chorisporeae.CD_OUV",6,3.31423417372183,-4.72111696311539,11.6472125294352,5.37153165255635,0,0.38725024320105
"Chorisporeae.CD_OUM",6,2.09594662996008,-4.62857513926028,10.588916692323,7.80810674007983,2.43657508752348,0.114523903289002
"Chorisporeae.CD_OUMV",7,3.31394064349366,-4.70043567886038,11.6635137846641,7.37211871301269,2.00058706045634,0.142419592470798
"Chorisporeae.CID_BMV",9,0.0276442775792038,-4.8849822934379,8.54923925743905,17.9447114448416,12.5731797922852,0.000720709749858924
"Chorisporeae.CID_OUV",10,3.30912770071647,-4.71035222507567,11.7264627782426,13.3817445985671,8.01021294601071,0.0070566090692138
"Chorisporeae.CID_OUM",10,2.15427943455191,-4.68385989816255,10.6798781704496,15.6914411308962,10.3199094783398,0.00222357523824051
"Chorisporeae.CID_OUMV",11,3.2647385269739,-4.74852280264387,11.5529826834291,15.4705229460522,10.0989912934959,0.00248326806435934
"Croton.CID_BM1",4,-55.7829830268337,-47.0444295069413,-5.85221949180681,119.565966053667,64.7417963948906,8.73920409072992e-15
"Croton.CID_OU1",5,-42.2058829877585,-46.1854643246411,7.76619922330558,94.4117659755171,39.5875963167402,2.5330107158241e-09
"Croton.CD_BMV",5,-48.735550682615,-49.6151008473871,3.30563381093182,107.47110136523,52.6469317064532,3.69690574865955e-12
"Croton.CD_OUV",6,-31.2707342346485,-50.2831385110454,21.2010924361166,74.5414684692969,19.7172988105201,5.2289839335336e-05
"Croton.CD_OUM",6,-47.8001729057076,-47.8688252578147,3.47516623530649,107.600345811415,52.7761761526383,3.46555905316014e-12
"Croton.CD_OUMV",7,-20.4120848293884,-50.6218275185963,32.4741017558583,54.8241696587769,0,0.999940924666503
"Croton.CID_BMV",9,-60.2851168702828,-51.714293370303,-8.08411318466052,138.570233740566,83.7460640817887,6.52751062235873e-19
"Croton.CID_OUV",10,-29.3131426285289,-50.3439465327074,23.6045561527111,78.6262852570578,23.8021155982809,6.78282499937456e-06
"Croton.CID_OUM",10,-41.2117005479669,-47.2993314423169,8.90713782481865,102.423401095934,47.5992314371569,4.61245949279178e-11
"Croton.CID_OUMV",11,-39.6259430493412,-50.1685420461962,19.5700350226502,101.251886098682,46.4277164399054,8.28559716309999e-11
"Erysimeae.CID_BM1",4,-17.2712769868152,-27.0977138348353,13.5328109206576,42.5425539736305,3.6476653887142,0.0729096638737747
"Erysimeae.CID_OU1",5,-14.9694867855132,-27.1387507876836,15.8319708683393,39.9389735710264,1.04408498611009,0.268006543151487
"Erysimeae.CD_BMV",5,-16.971263675975,-26.9246859333767,13.7853060709996,43.9425273519501,5.04763876703382,0.0362063495178129
"Erysimeae.CD_OUV",6,-15.9803228039292,-27.1145171051205,14.5915838906841,43.9606456078585,5.06575702294221,0.0358798327762864
"Erysimeae.CD_OUM",6,-14.7677301107335,-27.046498767357,15.8686161934298,41.535460221467,2.64057163655072,0.120634832553845
"Erysimeae.CD_OUMV",7,-12.4474442924581,-27.2254022488962,18.2471052732825,38.8948885849163,0,0.451716101292314
"Erysimeae.CID_BMV",9,-17.1822393935486,-27.340500219093,13.8576486104718,52.3644787870972,13.4695902021809,0.00053700857670762
"Erysimeae.CID_OUV",10,-16.0080538349446,-27.0919695256926,14.7751646605089,52.0161076698892,13.1212190849729,0.000639188641552621
"Erysimeae.CID_OUM",10,-18.1078380209117,-27.1902782945921,12.759501956535,56.2156760418235,17.3207874569072,7.82896522069167e-05
"Erysimeae.CID_OUMV",11,-11.9658264819364,-27.1669603865276,18.7574619849871,45.9316529638728,7.03676437895651,0.0133921899640128
"Euclidieae.CID_BM1",4,-3.58112342505726,-10.759595001073,10.7976786272633,15.1622468501145,21.7303741030141,9.49916379352256e-06
"Euclidieae.CID_OU1",5,1.63440210664452,-10.7490701421095,16.0314142799152,6.73119578671095,13.2993230396106,0.000643375995126091
"Euclidieae.CD_BMV",5,5.75461669427005,-10.588145451142,17.6844863700734,-1.50923338854009,5.05889386435955,0.0396142385644652
"Euclidieae.CD_OUV",6,9.28406362644982,-10.4902207551605,23.1042810951999,-6.56812725289964,0,0.497022623669724
"Euclidieae.CD_OUM",6,3.0924713999661,-10.463808716537,17.3361067310746,5.81505720006779,12.3831844529674,0.00101718938503761
"Euclidieae.CD_OUMV",7,10.1795757831777,-10.4759455869222,23.8824733969606,-6.3591515663553,0.208975686544335,0.447710895809159
"Euclidieae.CID_BMV",9,5.72022573075723,-10.6360062864321,18.4245410587107,6.55954853848554,13.1276757913852,0.000701031574997319
"Euclidieae.CID_OUV",10,9.29922158569011,-10.5091155749107,23.5758722448115,1.40155682861978,7.96968408151942,0.00924232525309877
"Euclidieae.CID_OUM",10,2.59788898073192,-10.5164213628179,16.6172717850586,14.8042220385362,21.3723492914358,1.13613378947899e-05
"Euclidieae.CID_OUMV",11,9.4685637981872,-11.1177894444531,23.2019830046024,3.0628724036256,9.63099965652524,0.00402745924670381
"Eumalvoideae.CID_BM1",4,-70.0312166298331,-45.3322585896265,-20.840817720847,148.062433259666,22.3416592863628,6.04498400216985e-06
"Eumalvoideae.CID_OU1",5,-58.4853170620999,-45.4922224625029,-9.44126853940568,126.9706341242,1.2498601508964,0.229837635346232
"Eumalvoideae.CD_BMV",5,-74.1318530897651,-49.8191222573197,-26.7579464398756,158.26370617953,32.5429322062268,3.68312863544032e-08
"Eumalvoideae.CD_OUV",6,-56.8603869866517,-45.314104779599,-7.70265699929135,125.720773973303,0,0.429363209021729
"Eumalvoideae.CD_OUM",6,-58.1903699995864,-46.0939860806294,-8.98526240115187,128.380739999173,2.65996602586931,0.113558734638233
"Eumalvoideae.CD_OUMV",7,-56.5045830827918,-45.3370519579711,-7.41222677836415,127.009166165584,1.28839219228011,0.225451961603616
"Eumalvoideae.CID_BMV",9,-66.0021633685671,-48.8936065928001,-13.0248041978875,150.004326737134,24.2835527638309,2.289382427481e-06
"Eumalvoideae.CID_OUV",10,-58.3954105114979,-46.7039709622904,-8.00893262474887,136.790821022996,11.0700470496923,0.00169431694440261
"Eumalvoideae.CID_OUM",10,-61.3820028715617,-48.8491980664945,-8.5082866205039,142.764005743123,17.0432317698201,8.5493692037173e-05
"Eumalvoideae.CID_OUMV",11,-66.112177905666,-54.2885618663231,-10.8488889185048,154.224355811332,28.5035818380286,2.77556035007263e-07
"Gesneriaceae.CID_BM1",4,18.2845628672891,-27.3854190189247,49.4572243609826,-28.5691257345782,13.4537540954467,0.000803470576198752
"Gesneriaceae.CID_OU1",5,25.2827562337266,-27.403576338241,56.4482360875496,-40.5655124674533,1.45736736257155,0.323558085912599
"Gesneriaceae.CD_BMV",5,26.0114399150124,-27.5808463930123,57.1820538912806,-42.0228798300248,0,0.670525902576061
"Gesneriaceae.CD_OUV",6,21.9117360842999,-29.3769030704559,53.2786201691062,-31.8234721685998,10.1994076614251,0.0040892374208245
"Gesneriaceae.CD_OUM",6,19.3808697279525,-28.4826768769321,50.1099342225334,-26.761739455905,15.2611403741199,0.000325462557929375
"Gesneriaceae.CD_OUMV",7,20.0752070860725,-27.6342857550602,51.053128139142,-26.150414172145,15.8724656578798,0.00023974713979617
"Gesneriaceae.CID_BMV",9,22.6626809107242,-29.1851698500138,54.1976842648979,-27.3253618214483,14.6975180085765,0.000431409868148872
"Gesneriaceae.CID_OUV",10,20.4915047945367,-28.4245612904357,52.427819139751,-20.9830095890735,21.0398702409514,1.80994670341944e-05
"Gesneriaceae.CID_OUM",10,19.0448588179499,-28.2657964615474,50.8734660610923,-18.0897176358997,23.9331621941251,4.25986093604158e-06
"Gesneriaceae.CID_OUMV",11,20.0599466867628,-28.268869512669,51.0050313030409,-18.1198933735255,23.9029864564993,4.32462047219462e-06
"Grewioideae.CID_BM1",4,-32.4990168811399,-23.0655343739072,-5.60872060117043,72.9980337622799,16.5091796935315,0.000132474690442663
"Grewioideae.CID_OU1",5,-24.1822718593616,-23.0947391037508,2.67200460380275,58.3645437187233,1.87568964997482,0.199413658754003
"Grewioideae.CD_BMV",5,-31.4162521866221,-22.9675121401033,-4.4494740509487,72.8325043732441,16.3436503044957,0.000143905424021022
"Grewioideae.CD_OUV",6,-24.223236688137,-23.0026654392597,2.54283477387457,60.446473376274,3.95761930752558,0.0704157194354341
"Grewioideae.CD_OUM",6,-22.2444270343742,-22.9930303769345,4.68224732347344,56.4888540687484,0,0.509396239058488
"Grewioideae.CD_OUMV",7,-22.0951157821174,-22.9960962785663,4.60628773316284,58.1902315642347,1.7013774954863,0.217573653871616
"Grewioideae.CID_BMV",9,-31.452043751392,-23.0219075239693,-4.28717357896694,80.904087502784,24.4152334340355,2.54305150888848e-06
"Grewioideae.CID_OUV",10,-24.0102164749541,-22.9840908229833,2.8149045823611,68.0204329499083,11.5315788811598,0.00159589824201191
"Grewioideae.CID_OUM",10,-24.329653324633,-23.0367759676685,2.43414652938646,68.659306649266,12.1704525805176,0.0011595127678637
"Grewioideae.CID_OUMV",11,-25.2710457881672,-24.7010923544275,1.99532672344975,72.5420915763344,16.053237507586,0.000166394704610438
"Heliophileae.CID_BM1",4,23.8404827286472,-18.0299818100653,45.4943486509947,-39.6809654572944,1.59999547607609,0.201079313134127
"Heliophileae.CID_OU1",5,25.6404804666852,-18.032082474187,47.3172548855465,-41.2809609333705,0,0.447509229003158
"Heliophileae.CD_BMV",5,23.7487344716607,-18.0626318827609,45.4540227531084,-37.4974689433214,3.78349199004911,0.0674880918952378
"Heliophileae.CD_OUV",6,24.2090596396391,-18.0466941424659,45.8824183385701,-36.4181192792781,4.86284165409239,0.0393413580782389
"Heliophileae.CD_OUM",6,25.9543068398046,-17.739646899319,47.4875533119994,-39.9086136796091,1.37234725376138,0.225320432629639
"Heliophileae.CD_OUMV",7,24.2555631484938,-17.9861378146252,45.9004534605194,-34.5111262969877,6.7698346363828,0.0151618111607021
"Heliophileae.CID_BMV",9,23.6752256923782,-18.1675341328812,45.5495189783373,-29.3504513847564,11.930509548614,0.00114848351169988
"Heliophileae.CID_OUV",10,24.1800773539374,-18.0375820763753,45.894461822218,-28.3601547078748,12.9208062254957,0.000699978294851238
"Heliophileae.CID_OUM",10,25.2318134193732,-18.0109326807299,46.7237257653029,-30.4636268387463,10.8173340946242,0.00200376941386533
"Heliophileae.CID_OUMV",11,24.1405714422605,-18.0446576464479,45.8090843549532,-26.281142884521,14.9998180488495,0.000247532878480244
"Hypericum.CID_BM1",4,3.28461641311097,-12.8815777070525,20.0312636330591,1.43076717377806,15.8522792291664,0.000171065814349479
"Hypericum.CID_OU1",5,3.31206978923516,-12.8896433826692,20.0557718716358,3.37586042152967,17.7973724769181,6.46832148768971e-05
"Hypericum.CD_BMV",5,12.2107560276942,-13.6437950181033,28.0204135243874,-14.4215120553884,0,0.4736329702071
"Hypericum.CD_OUV",6,13.0826812170953,-14.1056428497106,29.3875555690276,-14.1653624341905,0.256149621197842,0.416696394838089
"Hypericum.CD_OUM",6,2.62343015767405,-12.8855289508166,19.33146416712,6.7531396846519,21.1746517400403,1.19515634954134e-05
"Hypericum.CD_OUMV",7,12.5734118637825,-14.1364812617876,27.836192839112,-11.1468237275649,3.27468832782344,0.0921196737510801
"Hypericum.CID_BMV",9,12.2428304413297,-14.3127636146157,28.5593926646455,-6.48566088265937,7.93585117272901,0.00895764279024474
"Hypericum.CID_OUV",10,13.1549247996486,-14.4248306361667,30.0778306381425,-6.30984959929716,8.11166245609122,0.00820383287832757
"Hypericum.CID_OUM",10,5.02078095987525,-13.6449962312544,21.014232057658,9.9584380802495,24.3799501356379,2.40659505548828e-06
"Hypericum.CID_OUMV",11,10.0797602104338,-15.7197444333752,28.7729961842758,1.8404795791325,16.2619916345209,0.000139378347381803
"Lepidieae.CID_BM1",4,-83.9127453779443,-61.4964452709521,-19.4802348264288,175.825490755889,41.2890283418625,5.94804764422511e-10
"Lepidieae.CID_OU1",5,-63.1906986533275,-60.5446905057417,1.22148675181271,136.381397306655,1.84493489262903,0.218549845056894
"Lepidieae.CD_BMV",5,-77.1523664294083,-61.0707564705583,-12.4300082715349,164.304732858817,29.7682704447905,1.88831842015342e-07
"Lepidieae.CD_OUV",6,-63.896313525457,-60.5755136864339,-0.0660450370240855,139.792627050914,5.25616463688792,0.0397019077311551
"Lepidieae.CD_OUM",6,-61.268231207013,-60.3994322384847,2.42427707622224,134.536462414026,0,0.549759856682103
"Lepidieae.CD_OUMV",7,-61.3236881717825,-59.9736966060939,2.50698991273137,136.647376343565,2.1109139295389,0.19133476570655
"Lepidieae.CID_BMV",9,-83.0019579206494,-60.3319898045865,-19.4184064150859,184.003915841299,49.4674534272729,9.96441933952013e-12
"Lepidieae.CID_OUV",10,-82.5285512157847,-75.5532181593425,-0.440622275870819,185.057102431569,50.5206400175433,5.88512150370921e-12
"Lepidieae.CID_OUM",10,-64.1162120058546,-60.7868497413827,-0.294216325665108,148.232424011709,13.6959615976832,0.00058362347412231
"Lepidieae.CID_OUMV",11,-65.2396634666509,-60.7503481191847,-1.26804175724484,152.479326933302,17.9428645192758,6.98119066785725e-05
"Lupinus.CID_BM1",4,-27.8925845916361,-35.724815642134,11.6876019133778,63.7851691832722,22.2742117391638,1.29275000956191e-05
"Lupinus.CID_OU1",5,-25.9563114144735,-35.7683781365767,13.6450594061619,61.912622828947,20.4016653848387,3.29710534994511e-05
"Lupinus.CD_BMV",5,-18.035876179911,-36.1699479581486,21.6982815767813,46.071752359822,4.56079491571366,0.0907682872669721
"Lupinus.CD_OUV",6,-18.4809547112865,-36.061288174482,21.5723064946936,48.961909422573,7.4509519784647,0.0213965872294777
"Lupinus.CD_OUM",6,-25.7859523072209,-36.3276969970359,14.1438116620362,63.5719046144419,22.0609471703335,1.43821681613623e-05
"Lupinus.CD_OUMV",7,-13.7554787220542,-38.4053361930195,15.1441519302896,41.5109574441083,0,0.887765315116941
"Lupinus.CID_BMV",9,-27.4564415346592,-38.315464946238,11.5841069701579,72.9128830693184,31.40192562521,1.34727627813079e-07
"Lupinus.CID_OUV",10,-22.2414151944183,-43.5203348650442,25.7465043729415,64.4828303888366,22.9718729447283,9.12051461796369e-06
